"dataset","split","B","nodesize","method","mse","mae","lambda","lambda_naive","leaves","n_eff","n_train"
"mcycle",22,10,5,"SSRF-naive",862.688168197102,21.2369452154161,0.935906794181868,0.975295220188413,28.7,1.89755737024051,93
"mcycle",22,25,5,"RF",794.66685616516,21.072793015873,0.93242924664463,0.971529728979889,27.48,1.97367588906892,93
"mcycle",22,25,5,"SSRF-JS",759.174118590643,21.0951943336372,0.93242924664463,0.971529728979889,27.48,1.97367588906892,93
"mcycle",22,25,5,"SSRF",754.417429122644,21.1095812209592,0.93242924664463,0.971529728979889,27.48,1.97367588906892,93
"mcycle",22,25,5,"SSRF-naive",775.573282314327,20.9936751246739,0.93242924664463,0.971529728979889,27.48,1.97367588906892,93
"mcycle",22,25,5,"RF-tuned",783.421220101839,21.7977813492063,0.93242924664463,0.971529728979889,27.48,1.97367588906892,93
"mcycle",22,25,5,"SSRF-tuned",742.322397365854,21.0994364744984,0.93242924664463,0.971529728979889,27.48,1.97367588906892,93
"mcycle",22,25,5,"GBM",669.204956037409,19.955696287049,0.93242924664463,0.971529728979889,27.48,1.97367588906892,93
"mcycle",22,25,5,"LassoRF",775.332605026297,20.7829521428571,0.93242924664463,0.971529728979889,27.48,1.97367588906892,93
"mcycle",22,25,5,"LLF",709.597688447068,20.2290874040081,0.93242924664463,0.971529728979889,27.48,1.97367588906892,93
"mcycle",22,100,5,"RF",719.160413576175,19.5386032844933,0.946846486199155,0.97888730212011,27.83,1.95286203079602,93
"mcycle",22,100,5,"SSRF-JS",715.35157278035,19.694002250737,0.946846486199155,0.97888730212011,27.83,1.95286203079602,93
"mcycle",22,100,5,"SSRF",714.181758927653,19.7395377101657,0.946846486199155,0.97888730212011,27.83,1.95286203079602,93
"mcycle",22,100,5,"SSRF-naive",715.942161128649,19.6208290667832,0.946846486199155,0.97888730212011,27.83,1.95286203079602,93
"mcycle",22,100,5,"RF-tuned",722.759227354563,19.8423120734127,0.946846486199155,0.97888730212011,27.83,1.95286203079602,93
"mcycle",22,100,5,"SSRF-tuned",700.066071590071,20.1426562416763,0.946846486199155,0.97888730212011,27.83,1.95286203079602,93
"mcycle",22,100,5,"GBM",675.478744899372,20.0017803544152,0.946846486199155,0.97888730212011,27.83,1.95286203079602,93
"mcycle",22,100,5,"LassoRF",777.759107194603,20.3870137085137,0.946846486199155,0.97888730212011,27.83,1.95286203079602,93
"mcycle",22,100,5,"LLF",758.103333572283,20.4770450036967,0.946846486199155,0.97888730212011,27.83,1.95286203079602,93
"mcycle",22,500,5,"RF",509.177016759111,16.8297933253968,0.927454378069782,0.971072573445856,28.642,1.91142683297711,93
"mcycle",22,500,5,"SSRF-JS",519.420353813037,17.7981021730623,0.927454378069782,0.971072573445856,28.642,1.91142683297711,93
"mcycle",22,500,5,"SSRF",522.349093405324,17.9350817159667,0.927454378069782,0.971072573445856,28.642,1.91142683297711,93
"mcycle",22,500,5,"SSRF-naive",512.933180582643,17.27619628152,0.927454378069782,0.971072573445856,28.642,1.91142683297711,93
"mcycle",22,500,5,"RF-tuned",464.354819865668,16.182952156746,0.927454378069782,0.971072573445856,28.642,1.91142683297711,93
"mcycle",22,500,5,"SSRF-tuned",457.545244739027,16.4128660355028,0.927454378069782,0.971072573445856,28.642,1.91142683297711,93
"mcycle",22,500,5,"GBM",451.927836336113,16.2428124837951,0.927454378069782,0.971072573445856,28.642,1.91142683297711,93
"mcycle",22,500,5,"LassoRF",507.942605337528,16.8265827893773,0.927454378069782,0.971072573445856,28.642,1.91142683297711,93
"mcycle",22,500,5,"LLF",508.72605634898,16.8996864830054,0.927454378069782,0.971072573445856,28.642,1.91142683297711,93
"mcycle",23,5,5,"RF",978.301386461111,21.80585,0.928011664274215,0.971900846326541,28.6,1.9356066819662,93
"mcycle",23,5,5,"SSRF-JS",949.699075794994,21.9044537090163,0.928011664274215,0.971900846326541,28.6,1.9356066819662,93
"mcycle",23,5,5,"SSRF",954.954494009413,22.2196371443347,0.928011664274215,0.971900846326541,28.6,1.9356066819662,93
"mcycle",23,5,5,"SSRF-naive",965.629240347097,21.8193209879978,0.928011664274215,0.971900846326541,28.6,1.9356066819662,93
"mcycle",23,10,5,"RF",448.63712763559,16.22660625,0.931426103018766,0.971989921382558,28.7,1.94821920581298,93
"mcycle",23,10,5,"SSRF-JS",462.619045942356,16.6039498451271,0.931426103018766,0.971989921382558,28.7,1.94821920581298,93
"mcycle",23,10,5,"SSRF",462.547706243047,16.5962741598684,0.931426103018766,0.971989921382558,28.7,1.94821920581298,93
"mcycle",23,10,5,"SSRF-naive",450.485679043912,16.3222905297854,0.931426103018766,0.971989921382558,28.7,1.94821920581298,93
"mcycle",23,25,5,"RF",735.940643106889,20.3063270238095,0.910111376362357,0.961661547541367,27.36,2.02501698973401,93
"mcycle",23,25,5,"SSRF-JS",759.685795684927,20.8302685067507,0.910111376362357,0.961661547541367,27.36,2.02501698973401,93
"mcycle",23,25,5,"SSRF",763.569110685959,20.850717434226,0.910111376362357,0.961661547541367,27.36,2.02501698973401,93
"mcycle",23,25,5,"SSRF-naive",745.811676980863,20.5133570002994,0.910111376362357,0.961661547541367,27.36,2.02501698973401,93
"mcycle",23,25,5,"RF-tuned",641.946569035598,19.2395310714286,0.910111376362357,0.961661547541367,27.36,2.02501698973401,93
"mcycle",23,25,5,"SSRF-tuned",628.486048958573,18.9440729102734,0.910111376362357,0.961661547541367,27.36,2.02501698973401,93
"mcycle",23,25,5,"GBM",589.031135018889,18.1118943654278,0.910111376362357,0.961661547541367,27.36,2.02501698973401,93
"mcycle",23,25,5,"LassoRF",649.729473239869,19.174540515873,0.910111376362357,0.961661547541367,27.36,2.02501698973401,93
"mcycle",23,25,5,"LLF",720.249090178568,19.5792766490344,0.910111376362357,0.961661547541367,27.36,2.02501698973401,93
"mcycle",23,100,5,"RF",705.693950481195,18.2044978968254,0.932158134684236,0.972608197494424,28.64,1.90333696191902,93
"mcycle",23,100,5,"SSRF-JS",685.103690940636,18.125687255541,0.932158134684236,0.972608197494424,28.64,1.90333696191902,93
"mcycle",23,100,5,"SSRF",681.730768580887,18.0875243398734,0.932158134684236,0.972608197494424,28.64,1.90333696191902,93
"mcycle",23,100,5,"SSRF-naive",693.853732465886,18.1060752697057,0.932158134684236,0.972608197494424,28.64,1.90333696191902,93
"mcycle",23,100,5,"RF-tuned",624.494272300232,17.4498727371934,0.932158134684236,0.972608197494424,28.64,1.90333696191902,93
"mcycle",23,100,5,"SSRF-tuned",663.714205411063,17.6689303896283,0.932158134684236,0.972608197494424,28.64,1.90333696191902,93
"mcycle",23,100,5,"GBM",596.985711130713,18.5362319121921,0.932158134684236,0.972608197494424,28.64,1.90333696191902,93
"mcycle",23,100,5,"LassoRF",715.064424662044,18.0477362797619,0.932158134684236,0.972608197494424,28.64,1.90333696191902,93
"mcycle",23,100,5,"LLF",644.962355129286,17.0111702457898,0.932158134684236,0.972608197494424,28.64,1.90333696191902,93
"mcycle",23,500,5,"RF",570.181765568483,17.4202491051587,0.925174874974015,0.969859764546169,28.928,1.89728788599715,93
"mcycle",23,500,5,"SSRF-JS",576.465275701183,17.5234445415335,0.925174874974015,0.969859764546169,28.928,1.89728788599715,93
"mcycle",23,500,5,"SSRF",578.482672143177,17.5846323099101,0.925174874974015,0.969859764546169,28.928,1.89728788599715,93
"mcycle",23,500,5,"SSRF-naive",571.568454952106,17.4229678272842,0.925174874974015,0.969859764546169,28.928,1.89728788599715,93
"mcycle",23,500,5,"RF-tuned",570.015893446008,17.0471613869048,0.925174874974015,0.969859764546169,28.928,1.89728788599715,93
"mcycle",23,500,5,"SSRF-tuned",563.271400526603,17.0734546292094,0.925174874974015,0.969859764546169,28.928,1.89728788599715,93
"mcycle",23,500,5,"GBM",720.154352732612,19.7554023854652,0.925174874974015,0.969859764546169,28.928,1.89728788599715,93
"mcycle",23,500,5,"LassoRF",584.895012100614,17.5784552402597,0.925174874974015,0.969859764546169,28.928,1.89728788599715,93
"mcycle",23,500,5,"LLF",533.332084267345,16.8595652175496,0.925174874974015,0.969859764546169,28.928,1.89728788599715,93
"mcycle",24,5,5,"RF",706.097254091667,18.9629583333333,0.939837314932783,0.977375690658201,28.6,1.94202532236263,93
"mcycle",24,5,5,"SSRF-JS",689.688393394454,18.9785637435169,0.939837314932783,0.977375690658201,28.6,1.94202532236263,93
"mcycle",24,5,5,"SSRF",683.977079813056,19.0066366746659,0.939837314932783,0.977375690658201,28.6,1.94202532236263,93
"mcycle",24,5,5,"SSRF-naive",694.101320661585,18.9438489536202,0.939837314932783,0.977375690658201,28.6,1.94202532236263,93
"mcycle",24,10,5,"RF",945.691199673062,22.3601125,0.941488882148594,0.976737591305955,28.3,1.88599468641556,93
"mcycle",24,10,5,"SSRF-JS",901.856103251643,22.0065461528234,0.941488882148594,0.976737591305955,28.3,1.88599468641556,93
"mcycle",24,10,5,"SSRF",895.265450267541,22.0397425956279,0.941488882148594,0.976737591305955,28.3,1.88599468641556,93
"mcycle",24,10,5,"SSRF-naive",921.968616567031,22.1915302080803,0.941488882148594,0.976737591305955,28.3,1.88599468641556,93
"mcycle",24,25,5,"RF",443.675089249445,15.9758715873016,0.934262693282899,0.97257980926845,29.08,1.91732750963109,93
"mcycle",24,25,5,"SSRF-JS",445.552340139138,16.3574398850151,0.934262693282899,0.97257980926845,29.08,1.91732750963109,93
"mcycle",24,25,5,"SSRF",451.171003226882,16.4451221441805,0.934262693282899,0.97257980926845,29.08,1.91732750963109,93
"mcycle",24,25,5,"SSRF-naive",447.444383709547,16.1859052965277,0.934262693282899,0.97257980926845,29.08,1.91732750963109,93
"mcycle",24,25,5,"RF-tuned",372.706055453947,13.5602404635268,0.934262693282899,0.97257980926845,29.08,1.91732750963109,93
"mcycle",24,25,5,"SSRF-tuned",417.266734027889,14.2928033263377,0.934262693282899,0.97257980926845,29.08,1.91732750963109,93
"mcycle",24,25,5,"GBM",406.970081888779,15.4931082918388,0.934262693282899,0.97257980926845,29.08,1.91732750963109,93
"mcycle",24,25,5,"LassoRF",470.38817419088,16.9383860714286,0.934262693282899,0.97257980926845,29.08,1.91732750963109,93
"mcycle",24,25,5,"LLF",483.971145082801,16.4002041701505,0.934262693282899,0.97257980926845,29.08,1.91732750963109,93
"mcycle",24,100,5,"RF",697.778760723827,22.091583248557,0.947682118310991,0.979351182210717,28.06,1.92836482407124,93
"mcycle",24,100,5,"SSRF-JS",686.625485677791,21.8413956217177,0.947682118310991,0.979351182210717,28.06,1.92836482407124,93
"mcycle",24,100,5,"SSRF",685.390226393709,21.7956753386357,0.947682118310991,0.979351182210717,28.06,1.92836482407124,93
"mcycle",24,100,5,"SSRF-naive",691.569044975202,21.9762476736683,0.947682118310991,0.979351182210717,28.06,1.92836482407124,93
"mcycle",24,100,5,"RF-tuned",586.19045574432,20.2136289781746,0.947682118310991,0.979351182210717,28.06,1.92836482407124,93
"mcycle",24,100,5,"SSRF-tuned",597.875235737252,20.8820805738513,0.947682118310991,0.979351182210717,28.06,1.92836482407124,93
"mcycle",24,100,5,"GBM",658.781592171201,22.588339839117,0.947682118310991,0.979351182210717,28.06,1.92836482407124,93
"mcycle",24,100,5,"LassoRF",677.335524267078,21.8392136670274,0.947682118310991,0.979351182210717,28.06,1.92836482407124,93
"mcycle",24,100,5,"LLF",678.454775311078,20.5608349177078,0.947682118310991,0.979351182210717,28.06,1.92836482407124,93
"mcycle",24,500,5,"RF",621.762057905873,19.0379235119047,0.932929892692783,0.97408826929587,29.124,1.87567528996664,93
"mcycle",24,500,5,"SSRF-JS",604.589869283661,19.150705872211,0.932929892692783,0.97408826929587,29.124,1.87567528996664,93
"mcycle",24,500,5,"SSRF",601.399458656818,19.1019571952871,0.932929892692783,0.97408826929587,29.124,1.87567528996664,93
"mcycle",24,500,5,"SSRF-naive",611.273003428367,19.029361984108,0.932929892692783,0.97408826929587,29.124,1.87567528996664,93
"mcycle",24,500,5,"RF-tuned",601.764735572012,18.5587317611833,0.932929892692783,0.97408826929587,29.124,1.87567528996664,93
"mcycle",24,500,5,"SSRF-tuned",587.027479934946,18.7375905337128,0.932929892692783,0.97408826929587,29.124,1.87567528996664,93
"mcycle",24,500,5,"GBM",623.202726132888,18.3874199939481,0.932929892692783,0.97408826929587,29.124,1.87567528996664,93
"mcycle",24,500,5,"LassoRF",622.753251987937,19.1592430752164,0.932929892692783,0.97408826929587,29.124,1.87567528996664,93
"mcycle",24,500,5,"LLF",715.08369615591,20.511467821251,0.932929892692783,0.97408826929587,29.124,1.87567528996664,93
"mcycle",25,5,5,"RF",743.498137863889,19.7503583333333,0.924448799039944,0.969087277907865,30,1.82554827307768,93
"mcycle",25,5,5,"SSRF-JS",724.502532208872,19.9211489804051,0.924448799039944,0.969087277907865,30,1.82554827307768,93
"mcycle",25,5,5,"SSRF",718.755425412263,19.7463659620152,0.924448799039944,0.969087277907865,30,1.82554827307768,93
"mcycle",25,5,5,"SSRF-naive",730.384802744224,19.7119161442767,0.924448799039944,0.969087277907865,30,1.82554827307768,93
"mcycle",25,10,5,"RF",611.349565257118,18.2261854166667,0.922192394257048,0.967566224051209,29.2,1.87155409107061,93
"mcycle",25,10,5,"SSRF-JS",619.734139583315,18.3952269436127,0.922192394257048,0.967566224051209,29.2,1.87155409107061,93
"mcycle",25,10,5,"SSRF",623.530437296755,18.4935070133015,0.922192394257048,0.967566224051209,29.2,1.87155409107061,93
"mcycle",25,10,5,"SSRF-naive",618.359087849332,18.3037067708744,0.922192394257048,0.967566224051209,29.2,1.87155409107061,93
"mcycle",25,25,5,"RF",738.991637664556,19.4960716666667,0.910199111282263,0.96335719654017,29.6,1.87108544502662,93
"mcycle",25,25,5,"SSRF-JS",781.955214291506,20.6949342030732,0.910199111282263,0.96335719654017,29.6,1.87108544502662,93
"mcycle",25,25,5,"SSRF",783.272229236463,20.7750777596841,0.910199111282263,0.96335719654017,29.6,1.87108544502662,93
"mcycle",25,25,5,"SSRF-naive",754.473471590992,20.0312527339752,0.910199111282263,0.96335719654017,29.6,1.87108544502662,93
"mcycle",25,25,5,"RF-tuned",645.07422826509,18.5086423809524,0.910199111282263,0.96335719654017,29.6,1.87108544502662,93
"mcycle",25,25,5,"SSRF-tuned",656.087578646941,18.8293515400498,0.910199111282263,0.96335719654017,29.6,1.87108544502662,93
"mcycle",25,25,5,"GBM",753.001793789047,20.427673756096,0.910199111282263,0.96335719654017,29.6,1.87108544502662,93
"mcycle",25,25,5,"LassoRF",752.520653606111,19.8724016666667,0.910199111282263,0.96335719654017,29.6,1.87108544502662,93
"mcycle",25,25,5,"LLF",836.408801814991,20.0697580374694,0.910199111282263,0.96335719654017,29.6,1.87108544502662,93
"mcycle",25,100,5,"RF",869.107963864608,20.4197165178571,0.939517524897681,0.976471186964534,29.57,1.85497482370658,93
"mcycle",25,100,5,"SSRF-JS",867.173927541357,20.7269506110212,0.939517524897681,0.976471186964534,29.57,1.85497482370658,93
"mcycle",25,100,5,"SSRF",864.575303173862,20.6977186042919,0.939517524897681,0.976471186964534,29.57,1.85497482370658,93
"mcycle",25,100,5,"SSRF-naive",865.133125558965,20.4630836581999,0.939517524897681,0.976471186964534,29.57,1.85497482370658,93
"mcycle",25,100,5,"RF-tuned",807.289355101931,19.8927232562576,0.939517524897681,0.976471186964534,29.57,1.85497482370658,93
"mcycle",25,100,5,"SSRF-tuned",787.371957749574,19.9767452186249,0.939517524897681,0.976471186964534,29.57,1.85497482370658,93
"mcycle",25,100,5,"GBM",791.854373323174,20.514403726217,0.939517524897681,0.976471186964534,29.57,1.85497482370658,93
"mcycle",25,100,5,"LassoRF",833.706515556633,19.9777220941558,0.939517524897681,0.976471186964534,29.57,1.85497482370658,93
"mcycle",25,100,5,"LLF",797.481707428084,19.0575071040863,0.939517524897681,0.976471186964534,29.57,1.85497482370658,93
"mcycle",25,500,5,"RF",860.580812488543,22.6744504603175,0.921807786693541,0.968646405874838,28.004,1.94921249386358,93
"mcycle",25,500,5,"SSRF-JS",923.132303742655,23.7687235127129,0.921807786693541,0.968646405874838,28.004,1.94921249386358,93
"mcycle",25,500,5,"SSRF",929.115404019369,23.8528155518214,0.921807786693541,0.968646405874838,28.004,1.94921249386358,93
"mcycle",25,500,5,"SSRF-naive",885.604025468242,23.0848173111308,0.921807786693541,0.968646405874838,28.004,1.94921249386358,93
"mcycle",25,500,5,"RF-tuned",854.754500597351,22.6248613095238,0.921807786693541,0.968646405874838,28.004,1.94921249386358,93
"mcycle",25,500,5,"SSRF-tuned",926.558385278782,23.8052769260821,0.921807786693541,0.968646405874838,28.004,1.94921249386358,93
"mcycle",25,500,5,"GBM",877.66226233316,23.6384802414451,0.921807786693541,0.968646405874838,28.004,1.94921249386358,93
"mcycle",25,500,5,"LassoRF",855.977872513941,22.5834118730159,0.921807786693541,0.968646405874838,28.004,1.94921249386358,93
"mcycle",25,500,5,"LLF",774.10864030037,20.407597157086,0.921807786693541,0.968646405874838,28.004,1.94921249386358,93
"mcycle",26,5,5,"RF",1362.24611549813,24.9435464285714,0.940681573272641,0.975163072119065,29.2,1.94946178362778,93
"mcycle",26,5,5,"SSRF-JS",1276.22310047902,24.5392048555661,0.940681573272641,0.975163072119065,29.2,1.94946178362778,93
"mcycle",26,5,5,"SSRF",1241.88194473866,24.3087365254119,0.940681573272641,0.975163072119065,29.2,1.94946178362778,93
"mcycle",26,5,5,"SSRF-naive",1323.1646439139,24.7047621875174,0.940681573272641,0.975163072119065,29.2,1.94946178362778,93
"mcycle",26,10,5,"RF",704.709567914739,19.1838035714286,0.929873847024368,0.972634833462601,28.1,1.90657107786442,93
"mcycle",26,10,5,"SSRF-JS",744.723896786502,19.9153939160826,0.929873847024368,0.972634833462601,28.1,1.90657107786442,93
"mcycle",26,10,5,"SSRF",733.47802031026,19.7413769305765,0.929873847024368,0.972634833462601,28.1,1.90657107786442,93
"mcycle",26,10,5,"SSRF-naive",712.915256397337,19.3538102094084,0.929873847024368,0.972634833462601,28.1,1.90657107786442,93
"mcycle",26,25,5,"RF",590.257436953053,19.7083333333333,0.921249752835235,0.965840188696814,28.76,1.9451214793733,93
"mcycle",26,25,5,"SSRF-JS",584.059587334902,19.7530685669011,0.921249752835235,0.965840188696814,28.76,1.9451214793733,93
"mcycle",26,25,5,"SSRF",594.964248937899,19.9725324922868,0.921249752835235,0.965840188696814,28.76,1.9451214793733,93
"mcycle",26,25,5,"SSRF-naive",588.600736255241,19.70575932498,0.921249752835235,0.965840188696814,28.76,1.9451214793733,93
"mcycle",26,25,5,"RF-tuned",508.002725207831,18.2363340079365,0.921249752835235,0.965840188696814,28.76,1.9451214793733,93
"mcycle",26,25,5,"SSRF-tuned",472.097246609483,17.9507168018467,0.921249752835235,0.965840188696814,28.76,1.9451214793733,93
"mcycle",26,25,5,"GBM",522.275113481136,18.3049583457298,0.921249752835235,0.965840188696814,28.76,1.9451214793733,93
"mcycle",26,25,5,"LassoRF",621.5254141381,20.3023761904762,0.921249752835235,0.965840188696814,28.76,1.9451214793733,93
"mcycle",26,25,5,"LLF",591.597656223584,20.2586911781697,0.921249752835235,0.965840188696814,28.76,1.9451214793733,93
"mcycle",26,100,5,"RF",909.011586573603,22.2433173412698,0.950156805669086,0.979961300470809,27.7,1.96521238723995,93
"mcycle",26,100,5,"SSRF-JS",898.619610354079,22.1526962284758,0.950156805669086,0.979961300470809,27.7,1.96521238723995,93
"mcycle",26,100,5,"SSRF",893.781101194796,22.0413869045952,0.950156805669086,0.979961300470809,27.7,1.96521238723995,93
"mcycle",26,100,5,"SSRF-naive",900.655849720772,22.1278326343683,0.950156805669086,0.979961300470809,27.7,1.96521238723995,93
"mcycle",26,100,5,"RF-tuned",888.812920928801,22.1132380762721,0.950156805669086,0.979961300470809,27.7,1.96521238723995,93
"mcycle",26,100,5,"SSRF-tuned",898.409639035348,22.1161951016759,0.950156805669086,0.979961300470809,27.7,1.96521238723995,93
"mcycle",26,100,5,"GBM",943.630649302775,23.4251580256965,0.950156805669086,0.979961300470809,27.7,1.96521238723995,93
"mcycle",26,100,5,"LassoRF",923.478270648432,22.3127593055556,0.950156805669086,0.979961300470809,27.7,1.96521238723995,93
"mcycle",26,100,5,"LLF",842.962965705183,22.7318263043684,0.950156805669086,0.979961300470809,27.7,1.96521238723995,93
"mcycle",26,500,5,"RF",946.972281137079,21.8416865138473,0.938578578922205,0.975424882731023,28.002,1.94242486618961,93
"mcycle",26,500,5,"SSRF-JS",934.131319228222,22.1364258783392,0.938578578922205,0.975424882731023,28.002,1.94242486618961,93
"mcycle",26,500,5,"SSRF",939.298354980174,22.2881270037005,0.938578578922205,0.975424882731023,28.002,1.94242486618961,93
"mcycle",26,500,5,"SSRF-naive",942.303373623907,21.9975403217251,0.938578578922205,0.975424882731023,28.002,1.94242486618961,93
"mcycle",26,500,5,"RF-tuned",944.902083264633,21.5864949655067,0.938578578922205,0.975424882731023,28.002,1.94242486618961,93
"mcycle",26,500,5,"SSRF-tuned",943.708033491206,21.9169610719214,0.938578578922205,0.975424882731023,28.002,1.94242486618961,93
"mcycle",26,500,5,"GBM",1023.48522807708,22.7702349450187,0.938578578922205,0.975424882731023,28.002,1.94242486618961,93
"mcycle",26,500,5,"LassoRF",957.762392025988,21.8600850094905,0.938578578922205,0.975424882731023,28.002,1.94242486618961,93
"mcycle",26,500,5,"LLF",1068.62505818837,22.2573259318737,0.938578578922205,0.975424882731023,28.002,1.94242486618961,93
"mcycle",27,5,5,"RF",800.358735191667,19.403225,0.936127677541563,0.973289842088435,28.6,1.91479247020177,93
"mcycle",27,5,5,"SSRF-JS",789.89665292304,19.4018624440657,0.936127677541563,0.973289842088435,28.6,1.91479247020177,93
"mcycle",27,5,5,"SSRF",785.83808366122,19.3205780158419,0.936127677541563,0.973289842088435,28.6,1.91479247020177,93
"mcycle",27,5,5,"SSRF-naive",792.804756752101,19.2602516245975,0.936127677541563,0.973289842088435,28.6,1.91479247020177,93
"mcycle",27,10,5,"RF",730.520162793155,18.5967803571429,0.9218326101313,0.967848653334234,27.5,1.96169211470895,93
"mcycle",27,10,5,"SSRF-JS",740.289620032277,19.3044761229095,0.9218326101313,0.967848653334234,27.5,1.96169211470895,93
"mcycle",27,10,5,"SSRF",732.633592206462,19.2545069811638,0.9218326101313,0.967848653334234,27.5,1.96169211470895,93
"mcycle",27,10,5,"SSRF-naive",722.513002426799,18.8074007048956,0.9218326101313,0.967848653334234,27.5,1.96169211470895,93
"mcycle",27,25,5,"RF",1025.00884966431,24.2093392857143,0.937660683831856,0.974846985104334,29.44,1.87722500066776,93
"mcycle",27,25,5,"SSRF-JS",972.561498482136,24.0137941466493,0.937660683831856,0.974846985104334,29.44,1.87722500066776,93
"mcycle",27,25,5,"SSRF",968.271451915701,23.9764521306635,0.937660683831856,0.974846985104334,29.44,1.87722500066776,93
"mcycle",27,25,5,"SSRF-naive",997.788049517893,24.0880471090573,0.937660683831856,0.974846985104334,29.44,1.87722500066776,93
"mcycle",27,25,5,"RF-tuned",858.933769389827,21.2998819444444,0.937660683831856,0.974846985104334,29.44,1.87722500066776,93
"mcycle",27,25,5,"SSRF-tuned",852.505973204755,21.8560514156814,0.937660683831856,0.974846985104334,29.44,1.87722500066776,93
"mcycle",27,25,5,"GBM",786.18885894995,21.2269018064185,0.937660683831856,0.974846985104334,29.44,1.87722500066776,93
"mcycle",27,25,5,"LassoRF",973.560768133667,23.442285,0.937660683831856,0.974846985104334,29.44,1.87722500066776,93
"mcycle",27,25,5,"LLF",861.869776814744,21.0965625215915,0.937660683831856,0.974846985104334,29.44,1.87722500066776,93
"mcycle",27,100,5,"RF",449.813954120797,14.5292367261905,0.90137373616952,0.960696307844014,28.33,1.91573499574522,93
"mcycle",27,100,5,"SSRF-JS",508.848295075281,16.314165801338,0.90137373616952,0.960696307844014,28.33,1.91573499574522,93
"mcycle",27,100,5,"SSRF",511.183116876517,16.4584885475691,0.90137373616952,0.960696307844014,28.33,1.91573499574522,93
"mcycle",27,100,5,"SSRF-naive",470.515198095942,15.2459295550323,0.90137373616952,0.960696307844014,28.33,1.91573499574522,93
"mcycle",27,100,5,"RF-tuned",407.740518664286,14.1926452876984,0.90137373616952,0.960696307844014,28.33,1.91573499574522,93
"mcycle",27,100,5,"SSRF-tuned",424.011378831457,14.7766271747444,0.90137373616952,0.960696307844014,28.33,1.91573499574522,93
"mcycle",27,100,5,"GBM",564.485845866784,18.5312817311602,0.90137373616952,0.960696307844014,28.33,1.91573499574522,93
"mcycle",27,100,5,"LassoRF",486.414549829069,14.6756514484127,0.90137373616952,0.960696307844014,28.33,1.91573499574522,93
"mcycle",27,100,5,"LLF",352.063101280093,12.5242064484344,0.90137373616952,0.960696307844014,28.33,1.91573499574522,93
"mcycle",27,500,5,"RF",489.565111782318,16.9667583697691,0.900104432983549,0.96159065768646,28.822,1.88610779956306,93
"mcycle",27,500,5,"SSRF-JS",564.318255041223,18.9387231295472,0.900104432983549,0.96159065768646,28.822,1.88610779956306,93
"mcycle",27,500,5,"SSRF",560.887500255764,18.9532186028928,0.900104432983549,0.96159065768646,28.822,1.88610779956306,93
"mcycle",27,500,5,"SSRF-naive",511.148053703705,17.6551388924238,0.900104432983549,0.96159065768646,28.822,1.88610779956306,93
"mcycle",27,500,5,"RF-tuned",421.29620119215,15.9180091865079,0.900104432983549,0.96159065768646,28.822,1.88610779956306,93
"mcycle",27,500,5,"SSRF-tuned",468.220158697386,17.3208306752005,0.900104432983549,0.96159065768646,28.822,1.88610779956306,93
"mcycle",27,500,5,"GBM",553.019422516692,18.1301581701943,0.900104432983549,0.96159065768646,28.822,1.88610779956306,93
"mcycle",27,500,5,"LassoRF",487.72116511918,16.8621011028694,0.900104432983549,0.96159065768646,28.822,1.88610779956306,93
"mcycle",27,500,5,"LLF",443.236726106872,15.9615412029917,0.900104432983549,0.96159065768646,28.822,1.88610779956306,93
"mcycle",28,5,5,"RF",577.831868411111,18.66925,0.899351236269248,0.963570650254402,29.2,1.82945320951767,93
"mcycle",28,5,5,"SSRF-JS",580.135954962653,19.0921724886796,0.899351236269248,0.963570650254402,29.2,1.82945320951767,93
"mcycle",28,5,5,"SSRF",570.266928406496,18.8227296177786,0.899351236269248,0.963570650254402,29.2,1.82945320951767,93
"mcycle",28,5,5,"SSRF-naive",569.471123344064,18.5301174802748,0.899351236269248,0.963570650254402,29.2,1.82945320951767,93
"mcycle",28,10,5,"RF",922.650629933897,21.8601985119048,0.962453128964882,0.983807994418475,29.2,1.91525814052142,93
"mcycle",28,10,5,"SSRF-JS",894.100607197005,21.7631948484802,0.962453128964882,0.983807994418475,29.2,1.91525814052142,93
"mcycle",28,10,5,"SSRF",887.692863974433,21.7142814920267,0.962453128964882,0.983807994418475,29.2,1.91525814052142,93
"mcycle",28,10,5,"SSRF-naive",905.312322331708,21.7597337065392,0.962453128964882,0.983807994418475,29.2,1.91525814052142,93
"mcycle",28,25,5,"RF",528.674164538423,15.9526993253968,0.909867310034446,0.964859316782234,28.04,1.90703618695361,93
"mcycle",28,25,5,"SSRF-JS",543.901141516666,16.57399585151,0.909867310034446,0.964859316782234,28.04,1.90703618695361,93
"mcycle",28,25,5,"SSRF",540.617310858628,16.5473838853149,0.909867310034446,0.964859316782234,28.04,1.90703618695361,93
"mcycle",28,25,5,"SSRF-naive",530.601456731213,16.1438360749422,0.909867310034446,0.964859316782234,28.04,1.90703618695361,93
"mcycle",28,25,5,"RF-tuned",514.118812349632,16.2464717099567,0.909867310034446,0.964859316782234,28.04,1.90703618695361,93
"mcycle",28,25,5,"SSRF-tuned",501.689174922378,16.062568981737,0.909867310034446,0.964859316782234,28.04,1.90703618695361,93
"mcycle",28,25,5,"GBM",459.026041781681,15.5105364322388,0.909867310034446,0.964859316782234,28.04,1.90703618695361,93
