experiment,dgp,n,p,B,min_leaf,rep,rule,mean_abs_C,mean_bound,rel_C,s_lambda,identity_err,mse_true,mse_common
heterogeneity,dgp2,1200,10,100,5,0,EB,0.0032823910189284365,0.03634814744916789,0.012541411958274119,0.05812797004704818,3.3306690738754696e-16,0.032042666952379416,0.03237526279212077
heterogeneity,dgp2,1200,10,100,5,0,JS,0.0008322049172930026,0.010344818793157249,0.0031797018214119537,0.01657852365391248,3.3306690738754696e-16,0.032498860297103034,0.03246935340636669
heterogeneity,dgp2,1200,10,100,5,1,EB,0.0032021597649994544,0.037720010030790195,0.011795535672789912,0.0592880051857633,4.440892098500626e-16,0.023790477425004213,0.02397251247407013
heterogeneity,dgp2,1200,10,100,5,1,JS,0.0011499497077841314,0.014229243056033205,0.004235976277118818,0.022389778263140328,4.440892098500626e-16,0.024023907739202564,0.02402635316171007
heterogeneity,dgp2,1200,10,100,5,2,EB,0.0033089538324668705,0.03911982032663663,0.012899044355913613,0.06206249193442971,3.3306690738754696e-16,0.02845099138564114,0.028654836316269507
heterogeneity,dgp2,1200,10,100,5,2,JS,0.0011014593251783423,0.013898841541630702,0.00429373554635485,0.022062693366938408,3.3306690738754696e-16,0.028602054533404156,0.02863954311556315
heterogeneity,dgp2,1200,10,100,5,3,EB,0.0033988284072211453,0.038297234233477286,0.014699323137764213,0.06209539206470761,3.3306690738754696e-16,0.02927108090179955,0.0294202111377897
heterogeneity,dgp2,1200,10,100,5,3,JS,0.0010677315248818122,0.0128118250081186,0.004617747302355737,0.020802403293113756,5.551115123125783e-16,0.029471829363774727,0.02942930447022753
heterogeneity,dgp2,1200,10,100,5,4,EB,0.0034015163170122856,0.03736833358467267,0.014410485705514451,0.060315451199893955,4.440892098500626e-16,0.031126437160036727,0.03127131344633875
heterogeneity,dgp2,1200,10,100,5,4,JS,0.0009748228940604065,0.01154617253956677,0.0041298262513126665,0.018674101652968084,3.3306690738754696e-16,0.03126842573798415,0.03125464607043579
heterogeneity,dgp2,1200,10,100,5,5,EB,0.003448481735666184,0.0385028176864106,0.01364966494034309,0.06264985519722295,4.440892098500626e-16,0.023960490718795014,0.024082380943390675
heterogeneity,dgp2,1200,10,100,5,5,JS,0.001185257197660509,0.014092463030979432,0.004691445353724798,0.022955356257977087,4.440892098500626e-16,0.02410960229961128,0.024129947998777317
heterogeneity,dgp2,1200,10,100,5,6,EB,0.004270221351824412,0.04538691713773559,0.016111326322360082,0.06881140126860479,3.3306690738754696e-16,0.029082413285184096,0.029256113884383178
heterogeneity,dgp2,1200,10,100,5,6,JS,0.0016321041298346137,0.01987410994492128,0.0061578452406460295,0.03014181070024149,3.3306690738754696e-16,0.0292783588030945,0.02929453724773811
heterogeneity,dgp2,1200,10,100,5,7,EB,0.003981902994767734,0.044503634510457246,0.01609951911057766,0.06823763886071607,3.3306690738754696e-16,0.03445752503787815,0.0346997818890552
heterogeneity,dgp2,1200,10,100,5,7,JS,0.0015469069899388768,0.01863855237053346,0.006254411189708,0.028621333693383183,3.3306690738754696e-16,0.034519929276605736,0.03462444220788868
heterogeneity,dgp2,1200,10,100,5,8,EB,0.0031502106295684318,0.03353630886496566,0.012513337512385345,0.05797995361071703,3.3306690738754696e-16,0.018599455198656325,0.018698157892533582
heterogeneity,dgp2,1200,10,100,5,8,JS,0.0009417675290935843,0.011620950208128072,0.0037409101598287935,0.020101671870720483,3.3306690738754696e-16,0.01868495483016389,0.018690162803985465
heterogeneity,dgp2,1200,10,100,5,9,EB,0.0032647348629965024,0.03409585667838938,0.013707022381558364,0.05753095173182967,3.3306690738754696e-16,0.026552444961168598,0.02668766286775697
heterogeneity,dgp2,1200,10,100,5,9,JS,0.0008283546157614358,0.009872306181989352,0.003477855242335905,0.016674118002115452,3.3306690738754696e-16,0.026656021952288833,0.026691342856121472
heterogeneity,dgp2,1200,10,100,5,10,EB,0.003855852978386892,0.04206575979813978,0.015470569272235047,0.06756285979906107,3.3306690738754696e-16,0.03861757771880133,0.03889025622245892
heterogeneity,dgp2,1200,10,100,5,10,JS,0.0015026828314346256,0.018168505176402457,0.0060291092446251105,0.029210867419401838,3.3306690738754696e-16,0.03898294788403145,0.038951055602476185
heterogeneity,dgp2,1200,10,100,5,11,EB,0.003943951625039078,0.042548925372875836,0.015563175053579733,0.06554613648062098,3.3306690738754696e-16,0.024419743085842893,0.024613510261142234
heterogeneity,dgp2,1200,10,100,5,11,JS,0.0013920189632166066,0.016103803652448873,0.005493027517097895,0.024880725441074142,3.3306690738754696e-16,0.02462959452884013,0.02461705773886769
heterogeneity,dgp2,1200,10,100,5,12,EB,0.0036091478242730036,0.038904940668973494,0.015963433674591635,0.061608119625659166,3.3306690738754696e-16,0.0347194918409714,0.03503180291776013
heterogeneity,dgp2,1200,10,100,5,12,JS,0.0009762130243893355,0.011850450756313123,0.004317836959269108,0.01880908783132333,3.3306690738754696e-16,0.034961595856408956,0.03497579525458052
heterogeneity,dgp2,1200,10,100,5,13,EB,0.006379973065578113,0.06784753315875694,0.024236769395143645,0.09415342629431263,3.3306690738754696e-16,0.035325414941113055,0.03599514176759783
heterogeneity,dgp2,1200,10,100,5,13,JS,0.00401661987302329,0.04533325010263883,0.015258667804672839,0.06307223327063875,3.3306690738754696e-16,0.03560907577265202,0.03602193549418273
heterogeneity,dgp2,1200,10,100,5,14,EB,0.00441606216511611,0.04904893517602197,0.01706605018376266,0.07340008358143348,4.440892098500626e-16,0.027812398931271794,0.0280130714485297
heterogeneity,dgp2,1200,10,100,5,14,JS,0.0019134780928061511,0.024254322901870653,0.007394713193875893,0.03637362873336908,3.3306690738754696e-16,0.028080170177419737,0.02807091979757076
heterogeneity,dgp2,1200,10,500,5,0,EB,0.0016893048064516858,0.035884594111022634,0.007235448631376582,0.0588510364172027,2.220446049250313e-16,0.02414860369099405,0.024265047600782717
heterogeneity,dgp2,1200,10,500,5,0,JS,0.00044610212731427656,0.011524552450904117,0.0019106966452726885,0.018916502822978288,2.220446049250313e-16,0.024245577727289875,0.02424914554352193
heterogeneity,dgp2,1200,10,500,5,1,EB,0.0018076771620272934,0.037013906283567016,0.007218136042146096,0.062540798682201,2.220446049250313e-16,0.025648386793800347,0.025743002516158298
heterogeneity,dgp2,1200,10,500,5,1,JS,0.0005142629684949442,0.012972335299448478,0.0020534751149211858,0.021938279820932893,2.220446049250313e-16,0.025734066369908187,0.025744426006923855
heterogeneity,dgp2,1200,10,500,5,2,EB,0.0020812366581891527,0.04210989341264215,0.007683055282905975,0.06471169797845931,3.3306690738754696e-16,0.024009827349368816,0.02415502801008128
heterogeneity,dgp2,1200,10,500,5,2,JS,0.0006858506256231677,0.016440484771495407,0.00253187365874253,0.02528915001157125,3.3306690738754696e-16,0.02415162833048531,0.024177296833542923
heterogeneity,dgp2,1200,10,500,5,3,EB,0.0021536340156895067,0.04324151470604124,0.008585995185699804,0.06418919800465102,2.220446049250313e-16,0.02900549785852213,0.029229894455020066
heterogeneity,dgp2,1200,10,500,5,3,JS,0.0005368342952459124,0.014109588848676097,0.0021402228238042815,0.020970387422455723,2.220446049250313e-16,0.02930110221564518,0.029296119965887917
heterogeneity,dgp2,1200,10,500,5,4,EB,0.0019179614060366094,0.038093934396813516,0.007605110047800088,0.06043987815790302,3.3306690738754696e-16,0.02296519784935004,0.023101432499583678
heterogeneity,dgp2,1200,10,500,5,4,JS,0.00047267126431204445,0.012296371251544957,0.0018742384336889444,0.019531617887733724,2.220446049250313e-16,0.023136861414416662,0.023126498446371137
heterogeneity,dgp2,1200,10,500,5,5,EB,0.0020983325211893955,0.041730901802389496,0.009827674549627845,0.06606099553745547,3.3306690738754696e-16,0.03530848428356208,0.035411102767226296
heterogeneity,dgp2,1200,10,500,5,5,JS,0.0006103444329927998,0.01615831455064774,0.0028585871829458114,0.02560468650714159,3.3306690738754696e-16,0.0354335445608141,0.035456211182619296
heterogeneity,dgp2,1200,10,500,5,6,EB,0.002211978193617227,0.04388814318689954,0.009343063778735486,0.06558340042406806,2.220446049250313e-16,0.03241420263749211,0.032665797652037865
heterogeneity,dgp2,1200,10,500,5,6,JS,0.0006060216021825094,0.015335160158267882,0.002559744258248529,0.022945417595459608,2.220446049250313e-16,0.032638859880335956,0.032681470040020984
heterogeneity,dgp2,1200,10,500,5,7,EB,0.0017841209618160462,0.03764777170019582,0.006902626062986859,0.06051983123800922,3.3306690738754696e-16,0.021531173932919145,0.021710553824465854
heterogeneity,dgp2,1200,10,500,5,7,JS,0.000552743978399169,0.014112819708394623,0.002138523717345651,0.02270644684087029,2.220446049250313e-16,0.02169215248218942,0.021700072384044176
heterogeneity,dgp2,1200,10,500,5,8,EB,0.0026400731449384165,0.05324214472884512,0.013162673478932865,0.07939493397958446,2.220446049250313e-16,0.033405538844514554,0.03349577574815965
heterogeneity,dgp2,1200,10,500,5,8,JS,0.0011988821014744225,0.029404040935289394,0.00597729410327106,0.04389231071971313,2.220446049250313e-16,0.03338647350489209,0.0335099766575176
heterogeneity,dgp2,1200,10,500,5,9,EB,0.0018390470234398925,0.0380138602238555,0.008513604232869516,0.06168806477743776,2.220446049250313e-16,0.033802745809578816,0.033855031504857955
heterogeneity,dgp2,1200,10,500,5,9,JS,0.0004902674131964081,0.012623214097289458,0.0022696226203175983,0.020500697606018897,2.220446049250313e-16,0.03388343234028049,0.03387209405086647
heterogeneity,dgp2,1200,10,500,5,10,EB,0.0020458233848459385,0.042816745190140025,0.009470059527153308,0.06798065160870755,2.220446049250313e-16,0.028327025517427842,0.028354057075576932
heterogeneity,dgp2,1200,10,500,5,10,JS,0.000640563174108565,0.016186936669529507,0.002965149110448356,0.02572304171283737,3.3306690738754696e-16,0.028365517536466406,0.02837994564937787
heterogeneity,dgp2,1200,10,500,5,11,EB,0.0018083855988285126,0.03815056217500414,0.006955706974627923,0.06021264768933169,3.3306690738754696e-16,0.020349060672056364,0.020457337529257078
heterogeneity,dgp2,1200,10,500,5,11,JS,0.00046791663966181,0.012177204554095038,0.0017997771250492863,0.01924046058730557,3.3306690738754696e-16,0.020459079227617905,0.020468811846300602
heterogeneity,dgp2,1200,10,500,5,12,EB,0.001798749529209423,0.03467243006406174,0.006792672350566199,0.05754554080300926,3.3306690738754696e-16,0.021800903309498316,0.0218947227192767
heterogeneity,dgp2,1200,10,500,5,12,JS,0.00041606590022174217,0.011006126764063501,0.0015712022661052867,0.018285693951400703,3.3306690738754696e-16,0.021886238096552803,0.021878348371559133
heterogeneity,dgp2,1200,10,500,5,13,EB,0.0017937622981397195,0.03668920385252241,0.00825194942677533,0.06141263456360305,2.220446049250313e-16,0.028512316185838833,0.02846311644803292
heterogeneity,dgp2,1200,10,500,5,13,JS,0.0004458567651808044,0.011386869041769228,0.0020511009076694636,0.01907871406687958,2.220446049250313e-16,0.028446598761126457,0.028449385036031033
heterogeneity,dgp2,1200,10,500,5,14,EB,0.0019017419327965125,0.041713941778626834,0.007803582192834361,0.06500663741532492,2.220446049250313e-16,0.02828295593255066,0.028332503028706046
heterogeneity,dgp2,1200,10,500,5,14,JS,0.0005937590802804645,0.015071178232624658,0.002436423000305227,0.02350521826358659,3.3306690738754696e-16,0.028353284933303923,0.02835388746679498
heterogeneity,dgp3,300,10,10,5,0,EB,0.010486134199633174,0.038971653606799495,0.033964320254518204,0.06865070028111638,2.220446049250313e-16,0.08711022029097695,0.08690548843375566
heterogeneity,dgp3,300,10,10,5,0,JS,0.007320911567454101,0.0255364826326276,0.02371224517045721,0.045213857743228364,3.3306690738754696e-16,0.08804927418946668,0.08709861726502921
heterogeneity,dgp3,300,10,10,5,1,EB,0.05582038153065471,0.19384040519740228,0.15953658739495236,0.24642296319184073,5.551115123125783e-16,0.11799260764001734,0.12380598242912147
heterogeneity,dgp3,300,10,10,5,1,JS,0.05129949815971891,0.18411512739478075,0.14661574584510373,0.23475763262990068,3.3306690738754696e-16,0.121789805599075,0.12451486160859795
heterogeneity,dgp3,300,10,10,5,2,EB,0.013649471883845046,0.04377734577534869,0.03843292414035544,0.060957993238567834,4.440892098500626e-16,0.10522942087880804,0.1072684513013634
heterogeneity,dgp3,300,10,10,5,2,JS,0.005476076322788946,0.020245187875322014,0.015419030691556488,0.028293195027996355,3.3306690738754696e-16,0.10913152240680328,0.10839921392631828
heterogeneity,dgp3,300,10,10,5,3,EB,0.009379903716733392,0.031859035391234906,0.03354563792814633,0.05427155944132315,2.7755575615628914e-16,0.08791860745394783,0.08901467822987191
heterogeneity,dgp3,300,10,10,5,3,JS,0.003939145748885824,0.013744132791839723,0.014087688000739907,0.02377522816407231,3.3306690738754696e-16,0.08853884661087198,0.08876460083988398
heterogeneity,dgp3,300,10,10,5,4,EB,0.019265323147452603,0.06893700428082308,0.0556159325763022,0.10845591816395724,4.440892098500626e-16,0.08954583397076123,0.09234951943036591
heterogeneity,dgp3,300,10,10,5,4,JS,0.016644240532171374,0.05945959947320827,0.048049282752020694,0.093519751311716,3.3306690738754696e-16,0.09149725413465001,0.09127954989613159
heterogeneity,dgp3,300,10,10,5,5,EB,0.013953432716192623,0.049527775301573256,0.03652488340910674,0.07057124663208884,3.3306690738754696e-16,0.07254665715141419,0.07403333655639344
heterogeneity,dgp3,300,10,10,5,5,JS,0.009183299312876574,0.03186423577111398,0.02403845301267704,0.04522390272829748,4.440892098500626e-16,0.0749259626255973,0.07470242600125408
heterogeneity,dgp3,300,10,10,5,6,EB,0.01667241350219767,0.051680966490222476,0.04410473440148989,0.06789227969636784,4.440892098500626e-16,0.076529457534882,0.07998422682962118
heterogeneity,dgp3,300,10,10,5,6,JS,0.006250789961643765,0.022996445674750184,0.016535664198915022,0.030695951586944943,5.551115123125783e-16,0.08019458532393937,0.08059641057486173
heterogeneity,dgp3,300,10,10,5,7,EB,0.01407726115977161,0.05119117165284755,0.036105800493896646,0.08035539847584779,3.3306690738754696e-16,0.07864267387572642,0.07825428234546877
heterogeneity,dgp3,300,10,10,5,7,JS,0.008507857284842534,0.036409841651290464,0.021821218933900457,0.05664250025152147,3.3306690738754696e-16,0.07836304953443636,0.07859504477254609
heterogeneity,dgp3,300,10,10,5,8,EB,0.017838174046982833,0.06482019984473747,0.04821175518660689,0.09957243082354708,3.3306690738754696e-16,0.08841377174548251,0.08933470954065365
heterogeneity,dgp3,300,10,10,5,8,JS,0.01358690320093305,0.048888818957166555,0.03672172102044858,0.0759908670469333,2.220446049250313e-16,0.09025841217559998,0.08969786637354278
heterogeneity,dgp3,300,10,10,5,9,EB,0.011084723043484448,0.04194379887936097,0.029034867957542915,0.06447257917772858,4.440892098500626e-16,0.08010530590974628,0.08000210397200279
heterogeneity,dgp3,300,10,10,5,9,JS,0.005621949790657959,0.020673524148973017,0.014725904219288297,0.031718182734182414,6.661338147750939e-16,0.08011900163164506,0.07999491368055255
heterogeneity,dgp3,300,10,10,5,10,EB,0.019952161953800514,0.062196816588787715,0.05274485364741682,0.08468395039180812,4.440892098500626e-16,0.08306846835866546,0.08737159735674399
heterogeneity,dgp3,300,10,10,5,10,JS,0.01049239910644072,0.03889472747995006,0.027737347790227147,0.05449198138390621,4.440892098500626e-16,0.08612840899369915,0.08747149772819279
heterogeneity,dgp3,300,10,10,5,11,EB,0.013053358706007493,0.04493983107575272,0.038089136557987714,0.0640306508333108,3.3306690738754696e-16,0.09924881121664662,0.09984439769596187
heterogeneity,dgp3,300,10,10,5,11,JS,0.005138442509405704,0.020458339200852778,0.014993753166841886,0.02909049095348249,2.220446049250313e-16,0.10049339236792623,0.10041399730731365
heterogeneity,dgp3,300,10,10,5,12,EB,0.019087452541629805,0.06626032574724496,0.055840851450910035,0.10186213072630385,4.440892098500626e-16,0.11402884034318711,0.11582103261659765
heterogeneity,dgp3,300,10,10,5,12,JS,0.014239939917574954,0.04976496328873033,0.041659323991659836,0.07609547127785578,2.220446049250313e-16,0.11717494474195254,0.11630065440708316
heterogeneity,dgp3,300,10,10,5,13,EB,0.021187294779049994,0.0743082117854501,0.0681917487404298,0.1067639177471002,3.3306690738754696e-16,0.13308578971430898,0.1385018864113049
heterogeneity,dgp3,300,10,10,5,13,JS,0.014520437022189797,0.059494745285679045,0.04673432844279326,0.0854814948897988,2.220446049250313e-16,0.13773322136678062,0.13912867756242486
heterogeneity,dgp3,300,10,10,5,14,EB,0.10497817219581157,0.4183913594869556,0.16475460959031854,0.3324673558098135,6.661338147750939e-16,0.24468711504902216,0.25512862281232784
heterogeneity,dgp3,300,10,10,5,14,JS,0.10979268690625307,0.41537182297239134,0.1723105945621857,0.32951383949753515,8.881784197001252e-16,0.2794994080819037,0.26381619931403294
heterogeneity,dgp3,300,10,100,5,0,EB,0.0062226534078847024,0.07453834898105967,0.02137702603603524,0.09953274620478826,4.440892098500626e-16,0.08091503103080028,0.08179644999901346
heterogeneity,dgp3,300,10,100,5,0,JS,0.004042760000487252,0.05410579768825278,0.013888317430367017,0.07226346852915998,4.440892098500626e-16,0.08164685339522397,0.08165324260884363
heterogeneity,dgp3,300,10,100,5,1,EB,0.00908975120498657,0.0966147029633752,0.028460942323828245,0.12615569960834971,4.440892098500626e-16,0.06385269981869755,0.06352505726040239
heterogeneity,dgp3,300,10,100,5,1,JS,0.007279933172682142,0.07965689418869656,0.02279421663767491,0.10427231819961302,3.3306690738754696e-16,0.06377504524565511,0.06298293360569947
heterogeneity,dgp3,300,10,100,5,2,EB,0.007199906000853415,0.06616437487765423,0.021806820958358595,0.09279201866708792,3.3306690738754696e-16,0.07109072240889164,0.07273966190422665
heterogeneity,dgp3,300,10,100,5,2,JS,0.004115987041355549,0.04564200917794318,0.012466356153417223,0.06402272246395835,3.3306690738754696e-16,0.07166281128484278,0.07234133585892724
heterogeneity,dgp3,300,10,100,5,3,EB,0.004082878476606167,0.04207689140582986,0.013970340303185141,0.06373416769904568,4.440892098500626e-16,0.058190981413081815,0.059071080507282187
heterogeneity,dgp3,300,10,100,5,3,JS,0.0020457063645011506,0.02324819177765329,0.006999770930294461,0.03531408203012649,3.3306690738754696e-16,0.05844388908272411,0.05878335989296007
heterogeneity,dgp3,300,10,100,5,4,EB,0.0045263779457426,0.05104208395164243,0.017821053018856614,0.07117077355411908,5.551115123125783e-16,0.08065614144306034,0.08104480717838536
heterogeneity,dgp3,300,10,100,5,4,JS,0.0025488982104377176,0.030494078956738814,0.010035408154682278,0.04248453017860611,3.3306690738754696e-16,0.08035160705011535,0.08061202523097769
heterogeneity,dgp3,300,10,100,5,5,EB,0.004784320826128839,0.05479927742014885,0.013611017549513103,0.07244153095029146,4.440892098500626e-16,0.05878556841174164,0.05931328146018708
heterogeneity,dgp3,300,10,100,5,5,JS,0.002711461567903055,0.032265977115294935,0.0077138955197159145,0.04256788909462594,3.3306690738754696e-16,0.05903420916520557,0.05923776500851868
heterogeneity,dgp3,300,10,100,5,6,EB,0.00780528627607145,0.08431139815948703,0.03349388433967342,0.11771433754532047,2.220446049250313e-16,0.09895024187021681,0.10068644185109403
heterogeneity,dgp3,300,10,100,5,6,JS,0.004998000236684337,0.0656069466396607,0.02144731607991993,0.0916488477198096,2.220446049250313e-16,0.09913343656913225,0.0999206484653113
heterogeneity,dgp3,300,10,100,5,7,EB,0.0061448526886084785,0.06485904759045655,0.017060800866778515,0.07984138533237185,5.551115123125783e-16,0.06763767360026682,0.0683372971228355
heterogeneity,dgp3,300,10,100,5,7,JS,0.0032058890751489894,0.03910619491358516,0.00890095139522108,0.048214512002348074,4.440892098500626e-16,0.06854034173510687,0.06838464575296373
heterogeneity,dgp3,300,10,100,5,8,EB,0.006618954697971818,0.0741736999224423,0.020288300016229856,0.09923434342765824,3.3306690738754696e-16,0.05663805540830784,0.05769838097548586
heterogeneity,dgp3,300,10,100,5,8,JS,0.004716582767036399,0.05394651411326854,0.014457184041210592,0.07228955962244402,2.7755575615628914e-16,0.05632313688051954,0.057033459524950814
heterogeneity,dgp3,300,10,100,5,9,EB,0.01527761349499591,0.13517443719043357,0.042003717519524586,0.15906015405400362,6.661338147750939e-16,0.08803600291872031,0.09397444865176294
heterogeneity,dgp3,300,10,100,5,9,JS,0.011858448223659293,0.11859028888608916,0.03260318829047759,0.1401597942160189,4.440892098500626e-16,0.09366369291266272,0.09580043865879526
heterogeneity,dgp3,300,10,100,5,10,EB,0.0054850982420418855,0.058100199561336,0.017185299724948182,0.07888278696222648,4.440892098500626e-16,0.06508419953630543,0.066002102110283
heterogeneity,dgp3,300,10,100,5,10,JS,0.0031773907126922724,0.03509884054415626,0.009955047171690466,0.04776270529857615,4.440892098500626e-16,0.06522636502378858,0.06558873420867692
heterogeneity,dgp3,300,10,100,5,11,EB,0.006656546023223322,0.07236277081202505,0.021503531342762942,0.09049132487960795,3.3306690738754696e-16,0.0788507292668082,0.08016343515889271
heterogeneity,dgp3,300,10,100,5,11,JS,0.003902100517021972,0.04803351741263418,0.01260547744696009,0.06013122405316928,3.3306690738754696e-16,0.07939826158070326,0.07976363921713145
heterogeneity,dgp3,300,10,100,5,12,EB,0.0037183496988708402,0.04008553007629197,0.01016278931305635,0.06145247254178888,4.440892098500626e-16,0.04092068256106353,0.041207907012282656
heterogeneity,dgp3,300,10,100,5,12,JS,0.0021788522925503396,0.022373462736690487,0.005955119498357888,0.03432030186357736,3.3306690738754696e-16,0.04076608982197909,0.04088241674195752
heterogeneity,dgp3,300,10,100,5,13,EB,0.007037071365840705,0.07439553973969794,0.023527063466452756,0.09295212790921802,3.3306690738754696e-16,0.09249672991900028,0.09256414628104957
heterogeneity,dgp3,300,10,100,5,13,JS,0.004231861804633343,0.05044056916318658,0.01414839726397621,0.06307663468884052,3.3306690738754696e-16,0.09202380843213868,0.09216729915870375
heterogeneity,dgp3,300,10,100,5,14,EB,0.013904786469662185,0.14171826610136604,0.043199626299722,0.18300176278844002,4.440892098500626e-16,0.06309958724637783,0.06557950411758398
heterogeneity,dgp3,300,10,100,5,14,JS,0.011106193467978918,0.12863008979276827,0.034504910123999845,0.16636336262852608,5.551115123125783e-16,0.06266307946618437,0.06500198291165939
heterogeneity,dgp3,300,10,500,5,0,EB,0.0018758375060459256,0.04303862505588386,0.006522957915133728,0.06493188776300493,3.3306690738754696e-16,0.07009075782438219,0.0703183716328312
heterogeneity,dgp3,300,10,500,5,0,JS,0.0010775761555531433,0.022742026987299137,0.0037471176956265957,0.03435951829399558,3.3306690738754696e-16,0.06987125197189854,0.07002319725865659
heterogeneity,dgp3,300,10,500,5,1,EB,0.0036043335072804654,0.06509046401170462,0.012388277068115489,0.09268115430553353,2.220446049250313e-16,0.05647086487662261,0.05732238783892642
heterogeneity,dgp3,300,10,500,5,1,JS,0.002351317243091312,0.04630441831462835,0.00808159661796414,0.06602883261074254,2.220446049250313e-16,0.056418870627994555,0.056903606172798986
heterogeneity,dgp3,300,10,500,5,2,EB,0.005715899654300667,0.08256513059799873,0.015613330419599815,0.10132808624716957,4.440892098500626e-16,0.05948547879963097,0.059881185675085886
heterogeneity,dgp3,300,10,500,5,2,JS,0.0038526815166788574,0.060193081886475104,0.010523835819289172,0.07388713755449454,2.220446049250313e-16,0.05958100931805664,0.05954627192488066
heterogeneity,dgp3,300,10,500,5,3,EB,0.007021086702906864,0.12601111238000154,0.01929573686357861,0.1270227415075971,3.3306690738754696e-16,0.06247964009030628,0.06425865602349405
heterogeneity,dgp3,300,10,500,5,3,JS,0.004384760812955979,0.10152534471814832,0.012050440969700687,0.10236568871657808,2.220446049250313e-16,0.06246041652366123,0.06361910519371852
heterogeneity,dgp3,300,10,500,5,4,EB,0.002758895461791539,0.057036282935254604,0.00894489959810177,0.08158919761520052,3.3306690738754696e-16,0.0727531132573209,0.07349633149645873
heterogeneity,dgp3,300,10,500,5,4,JS,0.0015927789575410727,0.036045621680492586,0.005164112977271849,0.05154034779963078,3.3306690738754696e-16,0.07270190523829026,0.07302040487784206
heterogeneity,dgp3,300,10,500,5,5,EB,0.002467723976766307,0.05218166604728284,0.007276113937361338,0.06987512628877493,2.220446049250313e-16,0.05629164513724698,0.05662941361191458
heterogeneity,dgp3,300,10,500,5,5,JS,0.0012944484774220614,0.028396689995259097,0.0038166969630488616,0.038038961773469396,2.220446049250313e-16,0.05609311023189343,0.05620157577141586
heterogeneity,dgp3,300,10,500,5,6,EB,0.004459342307779143,0.07736033057721893,0.012847254288969845,0.0989554803445603,3.3306690738754696e-16,0.0726709523719536,0.07385511237774543
heterogeneity,dgp3,300,10,500,5,6,JS,0.0024640339606523654,0.05472781492424095,0.0070988205623810745,0.0699995935711705,2.220446049250313e-16,0.07292628150535314,0.07344289160927012
heterogeneity,dgp3,300,10,500,5,7,EB,0.003920006733028443,0.0646382367332731,0.01296091029801231,0.08541034259560723,2.220446049250313e-16,0.06939779947083133,0.07034596005471318
heterogeneity,dgp3,300,10,500,5,7,JS,0.002128705695779831,0.040781359316593845,0.007038243924789219,0.05390819280706059,4.440892098500626e-16,0.06970153792608125,0.07008673397641171
heterogeneity,dgp3,300,10,500,5,8,EB,0.002479517129717173,0.049327176912011925,0.008982907274234852,0.07357005177061404,3.3306690738754696e-16,0.06396177036738472,0.06444653284605407
heterogeneity,dgp3,300,10,500,5,8,JS,0.0015614530513352444,0.030230933503965336,0.005656903033702977,0.0451215905841624,2.220446049250313e-16,0.06373323065942826,0.0640346453158046
heterogeneity,dgp3,300,10,500,5,9,EB,0.004769762295625177,0.09463692424544844,0.014336458426642986,0.1134213937870172,3.3306690738754696e-16,0.07363012930701666,0.07434598867139164
heterogeneity,dgp3,300,10,500,5,9,JS,0.003439089707198395,0.07355424902402012,0.010336860320684644,0.08812663026459798,3.3306690738754696e-16,0.0736106325480612,0.07401459767565109
heterogeneity,dgp3,300,10,500,5,10,EB,0.0036719866026318597,0.07424433399216193,0.01234975952557289,0.09453734909348172,2.220446049250313e-16,0.07426395830452327,0.0755324529649949
heterogeneity,dgp3,300,10,500,5,10,JS,0.0022249094135341958,0.05289912766917067,0.007482896643369231,0.06740119880518922,3.3306690738754696e-16,0.0746353552600685,0.07516129099270319
heterogeneity,dgp3,300,10,500,5,11,EB,0.0023389385244348393,0.04875033226663726,0.008737221777476918,0.06686849844059957,3.3306690738754696e-16,0.06847624198331875,0.06871522018933578
heterogeneity,dgp3,300,10,500,5,11,JS,0.0014930484956213875,0.027430236459959588,0.005577357290279548,0.03764335128124982,3.3306690738754696e-16,0.06843439200229826,0.06843111166503754
heterogeneity,dgp3,300,10,500,5,12,EB,0.002615827540338696,0.048527671233839664,0.007425395389181067,0.06652167221036431,3.3306690738754696e-16,0.04208418742559391,0.042442597806243085
heterogeneity,dgp3,300,10,500,5,12,JS,0.001885161131248577,0.027172122116163065,0.005351295739482919,0.037268573839540325,2.220446049250313e-16,0.04201256977143106,0.04215278423578568
heterogeneity,dgp3,300,10,500,5,13,EB,0.005249933471288909,0.07862585182552446,0.014941272566740514,0.12504080313888055,3.3306690738754696e-16,0.054703487473444695,0.05581316379063485
heterogeneity,dgp3,300,10,500,5,13,JS,0.004237626427273901,0.06602036278482093,0.01206025406458676,0.10512059646525466,2.220446049250313e-16,0.05423356538147688,0.05520606579398977
heterogeneity,dgp3,300,10,500,5,14,EB,0.002174831483210341,0.04256238736301809,0.00703851275063309,0.06490138144521808,2.220446049250313e-16,0.05606476716433138,0.056054723415484176
heterogeneity,dgp3,300,10,500,5,14,JS,0.0009104287965660674,0.022358273893325682,0.0029464649296480883,0.034131722304750436,2.220446049250313e-16,0.0554469971428948,0.055556657701647215
heterogeneity,dgp3,1200,10,10,5,0,EB,0.01021043076641606,0.034468599809529814,0.028849402249937667,0.056662207416130414,3.3306690738754696e-16,0.06441095090954545,0.0643317740096634
heterogeneity,dgp3,1200,10,10,5,0,JS,0.00264852424446957,0.009748375976237893,0.007483361186751848,0.016064065489167036,2.220446049250313e-16,0.06414128620114741,0.06426223875814195
