experiment,dgp,n,p,B,min_leaf,rep,method,mse,mse_true
equivalence,dgp2,600,10,400,5,1,SSRF-JS,0.7367287191039364,0.03556385649821244
equivalence,dgp2,600,10,600,5,1,RF,0.7372085249909216,0.035271555182139536
equivalence,dgp2,600,10,600,5,1,SSRF-JS,0.7365282498210055,0.03533025432886366
equivalence,dgp2,600,10,5,5,2,RF,0.7108573000999792,0.11603291487003772
equivalence,dgp2,600,10,5,5,2,SSRF-JS,0.6840700364877875,0.0802168745154982
equivalence,dgp2,600,10,10,5,2,RF,0.6898193692561082,0.07301051728302371
equivalence,dgp2,600,10,10,5,2,SSRF-JS,0.6751765700755101,0.05389090721859683
equivalence,dgp2,600,10,15,5,2,RF,0.6720681830672092,0.06080367611833468
equivalence,dgp2,600,10,15,5,2,SSRF-JS,0.6629066782263946,0.046309242403318115
equivalence,dgp2,600,10,25,5,2,RF,0.6641651097091876,0.04708990802339812
equivalence,dgp2,600,10,25,5,2,SSRF-JS,0.6593078981209585,0.03791137319787516
equivalence,dgp2,600,10,40,5,2,RF,0.6559130326150955,0.04079349449193378
equivalence,dgp2,600,10,40,5,2,SSRF-JS,0.6538865722610278,0.0340865270603254
equivalence,dgp2,600,10,50,5,2,RF,0.6554353978739579,0.03750361611859994
equivalence,dgp2,600,10,50,5,2,SSRF-JS,0.6540926637995436,0.03205037539227375
equivalence,dgp2,600,10,60,5,2,RF,0.6549577292934046,0.035400457477005993
equivalence,dgp2,600,10,60,5,2,SSRF-JS,0.6541161793782321,0.030805446257532624
equivalence,dgp2,600,10,100,5,2,RF,0.6528795991720331,0.03320368469236256
equivalence,dgp2,600,10,100,5,2,SSRF-JS,0.6533841290373339,0.02991235289706923
equivalence,dgp2,600,10,150,5,2,RF,0.6536211918186741,0.03134684938470551
equivalence,dgp2,600,10,150,5,2,SSRF-JS,0.6541711417612722,0.028644907042308727
equivalence,dgp2,600,10,250,5,2,RF,0.6527370460879632,0.03048974806202003
equivalence,dgp2,600,10,250,5,2,SSRF-JS,0.6539807271708544,0.028496742500595397
equivalence,dgp2,600,10,400,5,2,RF,0.6519467173109003,0.029644686230970867
equivalence,dgp2,600,10,400,5,2,SSRF-JS,0.6534672177015283,0.027926998236343925
equivalence,dgp2,600,10,600,5,2,RF,0.6521224119599066,0.029583154573260505
equivalence,dgp2,600,10,600,5,2,SSRF-JS,0.6537703065793992,0.028062868987144992
equivalence,dgp2,600,10,5,5,3,RF,0.8329358308053696,0.1110278702584776
equivalence,dgp2,600,10,5,5,3,SSRF-JS,0.7984726677887406,0.08164155148470988
equivalence,dgp2,600,10,10,5,3,RF,0.784856868274094,0.07307916820468997
equivalence,dgp2,600,10,10,5,3,SSRF-JS,0.7693602707802938,0.06044303149115791
equivalence,dgp2,600,10,15,5,3,RF,0.7702425620866881,0.05893674345171687
equivalence,dgp2,600,10,15,5,3,SSRF-JS,0.7598116738969769,0.05106699000638317
equivalence,dgp2,600,10,25,5,3,RF,0.7586823981264949,0.04771090376944153
equivalence,dgp2,600,10,25,5,3,SSRF-JS,0.7512133727093387,0.04279625169362754
equivalence,dgp2,600,10,40,5,3,RF,0.7512960414117424,0.0426369987233001
equivalence,dgp2,600,10,40,5,3,SSRF-JS,0.7470909475227169,0.04047097104171539
equivalence,dgp2,600,10,50,5,3,RF,0.747085266204847,0.04113195082397487
equivalence,dgp2,600,10,50,5,3,SSRF-JS,0.743132930763432,0.03867985750909902
equivalence,dgp2,600,10,60,5,3,RF,0.7466567050621337,0.04155745214604742
equivalence,dgp2,600,10,60,5,3,SSRF-JS,0.742963992494341,0.03921205458941426
equivalence,dgp2,600,10,100,5,3,RF,0.7470491783181633,0.04102515164101248
equivalence,dgp2,600,10,100,5,3,SSRF-JS,0.744276856808936,0.03986973625594902
equivalence,dgp2,600,10,150,5,3,RF,0.7459993597665977,0.039705868606891244
equivalence,dgp2,600,10,150,5,3,SSRF-JS,0.7431494433977941,0.03848686068163693
equivalence,dgp2,600,10,250,5,3,RF,0.7432615700160026,0.03700982481103138
equivalence,dgp2,600,10,250,5,3,SSRF-JS,0.7408473808009606,0.03623502070595481
equivalence,dgp2,600,10,400,5,3,RF,0.7411874308919925,0.035658963805292744
equivalence,dgp2,600,10,400,5,3,SSRF-JS,0.7398645360345577,0.03579393300478638
equivalence,dgp2,600,10,600,5,3,RF,0.7406585749975875,0.03453483296579806
equivalence,dgp2,600,10,600,5,3,SSRF-JS,0.7391008543894485,0.03460814001471947
equivalence,dgp2,600,10,5,5,4,RF,0.7147356471431053,0.10185311156239105
equivalence,dgp2,600,10,5,5,4,SSRF-JS,0.6936616500512018,0.07563123925315252
equivalence,dgp2,600,10,10,5,4,RF,0.6798848757138632,0.06049425173961398
equivalence,dgp2,600,10,10,5,4,SSRF-JS,0.6720809015426189,0.04884038925606568
equivalence,dgp2,600,10,15,5,4,RF,0.6739715735842412,0.05150482112761101
equivalence,dgp2,600,10,15,5,4,SSRF-JS,0.669544302211882,0.043793017300068585
equivalence,dgp2,600,10,25,5,4,RF,0.6632457464999322,0.04085304770376899
equivalence,dgp2,600,10,25,5,4,SSRF-JS,0.6610944417654696,0.03530656330933
equivalence,dgp2,600,10,40,5,4,RF,0.6552009765222556,0.03705158719493295
equivalence,dgp2,600,10,40,5,4,SSRF-JS,0.6555108265517157,0.03320709217192606
equivalence,dgp2,600,10,50,5,4,RF,0.6548143175737153,0.03369376365658351
equivalence,dgp2,600,10,50,5,4,SSRF-JS,0.6553468329407022,0.030664442306418085
equivalence,dgp2,600,10,60,5,4,RF,0.6535508138650193,0.03304583934076536
equivalence,dgp2,600,10,60,5,4,SSRF-JS,0.6545534100500103,0.03040275877518184
equivalence,dgp2,600,10,100,5,4,RF,0.6555109713337036,0.03124177357512544
equivalence,dgp2,600,10,100,5,4,SSRF-JS,0.6559547654134139,0.028841728422330463
equivalence,dgp2,600,10,150,5,4,RF,0.6522355250512675,0.030567501711807252
equivalence,dgp2,600,10,150,5,4,SSRF-JS,0.6539847879399483,0.028999902323959822
equivalence,dgp2,600,10,250,5,4,RF,0.6506913119374718,0.030443004169660563
equivalence,dgp2,600,10,250,5,4,SSRF-JS,0.6528243569234379,0.02895746652968854
equivalence,dgp2,600,10,400,5,4,RF,0.6489217385153309,0.02940209842844514
equivalence,dgp2,600,10,400,5,4,SSRF-JS,0.6511747019221271,0.027954261117756365
equivalence,dgp2,600,10,600,5,4,RF,0.6488950600350492,0.02904016193975202
equivalence,dgp2,600,10,600,5,4,SSRF-JS,0.6511087997187116,0.027620145451484546
equivalence,dgp2,600,10,5,5,5,RF,0.7937728539871152,0.090308994979227
equivalence,dgp2,600,10,5,5,5,SSRF-JS,0.7678088724689107,0.0660938789243688
equivalence,dgp2,600,10,10,5,5,RF,0.7777588129352618,0.06812332019807989
equivalence,dgp2,600,10,10,5,5,SSRF-JS,0.7647635579525598,0.05803572354581952
equivalence,dgp2,600,10,15,5,5,RF,0.7704342110790011,0.05859666797471965
equivalence,dgp2,600,10,15,5,5,SSRF-JS,0.7581171294151229,0.04976650023129478
equivalence,dgp2,600,10,25,5,5,RF,0.7579488400572194,0.047939355730430774
equivalence,dgp2,600,10,25,5,5,SSRF-JS,0.7503187910333424,0.04359507154679673
equivalence,dgp2,600,10,40,5,5,RF,0.7537456047238756,0.0434852448452358
equivalence,dgp2,600,10,40,5,5,SSRF-JS,0.7484784084714304,0.041561690548919526
equivalence,dgp2,600,10,50,5,5,RF,0.7571571465465977,0.04179849190000876
equivalence,dgp2,600,10,50,5,5,SSRF-JS,0.7518550804728875,0.04091584644043205
equivalence,dgp2,600,10,60,5,5,RF,0.7547988127604537,0.04043605451258376
equivalence,dgp2,600,10,60,5,5,SSRF-JS,0.7501956797167805,0.04004646764868051
equivalence,dgp2,600,10,100,5,5,RF,0.7532838593959771,0.037804603883231126
equivalence,dgp2,600,10,100,5,5,SSRF-JS,0.7498924019892053,0.03906504554973968
equivalence,dgp2,600,10,150,5,5,RF,0.7515285814627696,0.036110257504969635
equivalence,dgp2,600,10,150,5,5,SSRF-JS,0.748612759762487,0.037865580099144834
equivalence,dgp2,600,10,250,5,5,RF,0.7470867288131758,0.03397121401992053
equivalence,dgp2,600,10,250,5,5,SSRF-JS,0.7454426432086975,0.036411422133883396
equivalence,dgp2,600,10,400,5,5,RF,0.7461664512518483,0.03298341468402527
equivalence,dgp2,600,10,400,5,5,SSRF-JS,0.7446328050975974,0.035485682039423774
equivalence,dgp2,600,10,600,5,5,RF,0.7454330009715383,0.03230467836707021
equivalence,dgp2,600,10,600,5,5,SSRF-JS,0.7438940744991105,0.034791491584189274
equivalence,dgp2,600,10,5,5,6,RF,0.8737470281014323,0.12670374731529527
equivalence,dgp2,600,10,5,5,6,SSRF-JS,0.8405914699376466,0.0947266631953626
equivalence,dgp2,600,10,10,5,6,RF,0.8192893329733688,0.08124069483417841
equivalence,dgp2,600,10,10,5,6,SSRF-JS,0.8058989386315158,0.06748144441748384
equivalence,dgp2,600,10,15,5,6,RF,0.8008649328780578,0.06193997340490009
equivalence,dgp2,600,10,15,5,6,SSRF-JS,0.7945745658570583,0.05562445605548352
equivalence,dgp2,600,10,25,5,6,RF,0.7873727127020989,0.05062133946715478
equivalence,dgp2,600,10,25,5,6,SSRF-JS,0.7848698749504032,0.04764064832454151
equivalence,dgp2,600,10,40,5,6,RF,0.7808148264098118,0.04738307115989958
equivalence,dgp2,600,10,40,5,6,SSRF-JS,0.7802366384705152,0.04571680419448871
equivalence,dgp2,600,10,50,5,6,RF,0.7821438171683551,0.045379666696020136
equivalence,dgp2,600,10,50,5,6,SSRF-JS,0.7818316991893483,0.044713114884870245
equivalence,dgp2,600,10,60,5,6,RF,0.7816396228158007,0.044518535750832595
equivalence,dgp2,600,10,60,5,6,SSRF-JS,0.7821855080047818,0.044586090447099984
equivalence,dgp2,600,10,100,5,6,RF,0.7799630342319847,0.04282652959045867
equivalence,dgp2,600,10,100,5,6,SSRF-JS,0.7821798699790278,0.044664681197371124
equivalence,dgp2,600,10,150,5,6,RF,0.7809900146295435,0.04132890826297691
equivalence,dgp2,600,10,150,5,6,SSRF-JS,0.7834253931328004,0.043985247758670826
equivalence,dgp2,600,10,250,5,6,RF,0.7787402849106346,0.04016706947423227
equivalence,dgp2,600,10,250,5,6,SSRF-JS,0.7819850626240656,0.04342896457878615
equivalence,dgp2,600,10,400,5,6,RF,0.7785484516972976,0.03959500068670768
equivalence,dgp2,600,10,400,5,6,SSRF-JS,0.7817595161215313,0.042920908882389426
equivalence,dgp2,600,10,600,5,6,RF,0.7790006340864181,0.03931574900501294
equivalence,dgp2,600,10,600,5,6,SSRF-JS,0.7821602856009834,0.04273592991088585
equivalence,dgp2,600,10,5,5,7,RF,0.8637274612166248,0.11356065732487529
equivalence,dgp2,600,10,5,5,7,SSRF-JS,0.8330990504436886,0.08586336576383843
equivalence,dgp2,600,10,10,5,7,RF,0.8200744384612338,0.08003548725885658
equivalence,dgp2,600,10,10,5,7,SSRF-JS,0.8074583677600382,0.06792969954244005
equivalence,dgp2,600,10,15,5,7,RF,0.8028108041280368,0.06576001019032574
equivalence,dgp2,600,10,15,5,7,SSRF-JS,0.7963662054207927,0.059140299095412484
equivalence,dgp2,600,10,25,5,7,RF,0.8047669056249854,0.05945646872717299
equivalence,dgp2,600,10,25,5,7,SSRF-JS,0.799625482433163,0.05584105741686002
equivalence,dgp2,600,10,40,5,7,RF,0.7886099893160571,0.04989994971692583
equivalence,dgp2,600,10,40,5,7,SSRF-JS,0.7877059034970579,0.04908168282384501
equivalence,dgp2,600,10,50,5,7,RF,0.7840223086353211,0.04647732942539209
equivalence,dgp2,600,10,50,5,7,SSRF-JS,0.7848121152751204,0.04703683931756443
equivalence,dgp2,600,10,60,5,7,RF,0.7839483453067152,0.04511008983211982
equivalence,dgp2,600,10,60,5,7,SSRF-JS,0.7847903588377121,0.045953834145128845
equivalence,dgp2,600,10,100,5,7,RF,0.7809974271078112,0.0406260362810308
equivalence,dgp2,600,10,100,5,7,SSRF-JS,0.7829178211462728,0.04294086109301814
equivalence,dgp2,600,10,150,5,7,RF,0.7798915692253823,0.04108264169774909
equivalence,dgp2,600,10,150,5,7,SSRF-JS,0.7822521081373475,0.043510671314355875
equivalence,dgp2,600,10,250,5,7,RF,0.777436577562119,0.039608430705073014
equivalence,dgp2,600,10,250,5,7,SSRF-JS,0.7804547109065272,0.04252256478144769
equivalence,dgp2,600,10,400,5,7,RF,0.7773020493745586,0.03817454198185769
equivalence,dgp2,600,10,400,5,7,SSRF-JS,0.780377915609569,0.04140753111402484
equivalence,dgp2,600,10,600,5,7,RF,0.7792614584412949,0.03869413548902316
equivalence,dgp2,600,10,600,5,7,SSRF-JS,0.7819469278458476,0.041904621692282436
equivalence,dgp2,600,10,5,5,8,RF,0.7141914321451923,0.10241982544697047
equivalence,dgp2,600,10,5,5,8,SSRF-JS,0.6910983254203122,0.0773693990317997
equivalence,dgp2,600,10,10,5,8,RF,0.6687469581609325,0.06363931165086614
equivalence,dgp2,600,10,10,5,8,SSRF-JS,0.6613999014780033,0.05261302628868386
equivalence,dgp2,600,10,15,5,8,RF,0.6664440875351016,0.05124135387400979
equivalence,dgp2,600,10,15,5,8,SSRF-JS,0.6607322908049658,0.04384719612165664
equivalence,dgp2,600,10,25,5,8,RF,0.6629112118351206,0.04212217129700015
equivalence,dgp2,600,10,25,5,8,SSRF-JS,0.6591672031124177,0.03781901391327858
equivalence,dgp2,600,10,40,5,8,RF,0.6624597660949086,0.03753015436605016
equivalence,dgp2,600,10,40,5,8,SSRF-JS,0.6591477703235985,0.03449901751792424
equivalence,dgp2,600,10,50,5,8,RF,0.6611697253203124,0.037124138021871526
equivalence,dgp2,600,10,50,5,8,SSRF-JS,0.6581132668686872,0.0342227906090003
equivalence,dgp2,600,10,60,5,8,RF,0.6595566638756962,0.03584241161564033
equivalence,dgp2,600,10,60,5,8,SSRF-JS,0.6565654570103558,0.0329125549491432
equivalence,dgp2,600,10,100,5,8,RF,0.6576790981763289,0.03198224390420892
equivalence,dgp2,600,10,100,5,8,SSRF-JS,0.6552974432150417,0.030117666170775163
equivalence,dgp2,600,10,150,5,8,RF,0.6574175580449879,0.031095338802687347
equivalence,dgp2,600,10,150,5,8,SSRF-JS,0.6553642139874652,0.029697840105911838
equivalence,dgp2,600,10,250,5,8,RF,0.6542564311055599,0.029654262867445196
equivalence,dgp2,600,10,250,5,8,SSRF-JS,0.6530426224187097,0.02878838198391739
equivalence,dgp2,600,10,400,5,8,RF,0.6510772013521544,0.029232526637588768
equivalence,dgp2,600,10,400,5,8,SSRF-JS,0.6505538390762851,0.0285107461575935
equivalence,dgp2,600,10,600,5,8,RF,0.6520204789373627,0.029265750264459694
equivalence,dgp2,600,10,600,5,8,SSRF-JS,0.6513630469200868,0.028619413904946687
equivalence,dgp2,600,10,5,5,9,RF,0.7128558061835568,0.09465887095476042
equivalence,dgp2,600,10,5,5,9,SSRF-JS,0.6856746598969214,0.06651319494083216
equivalence,dgp2,600,10,10,5,9,RF,0.6756056120928666,0.06270720039133124
equivalence,dgp2,600,10,10,5,9,SSRF-JS,0.663971220999188,0.04902456037092294
equivalence,dgp2,600,10,15,5,9,RF,0.6640216084217254,0.049738275222543656
equivalence,dgp2,600,10,15,5,9,SSRF-JS,0.6575713976244342,0.04135586040441668
equivalence,dgp2,600,10,25,5,9,RF,0.6551199204714406,0.043489188821927816
equivalence,dgp2,600,10,25,5,9,SSRF-JS,0.6520361515784737,0.038072711507853976
equivalence,dgp2,600,10,40,5,9,RF,0.6540324889524837,0.03927747754432935
equivalence,dgp2,600,10,40,5,9,SSRF-JS,0.6517925080576015,0.035366957889525895
equivalence,dgp2,600,10,50,5,9,RF,0.6516300938371691,0.036882904984542234
equivalence,dgp2,600,10,50,5,9,SSRF-JS,0.6497631109538421,0.03342510514225881
equivalence,dgp2,600,10,60,5,9,RF,0.6514331941253103,0.03600980505882162
equivalence,dgp2,600,10,60,5,9,SSRF-JS,0.6496993848168021,0.03283712619701002
equivalence,dgp2,600,10,100,5,9,RF,0.65042597266225,0.033373952172671625
equivalence,dgp2,600,10,100,5,9,SSRF-JS,0.6495565308800388,0.031412467055064106
equivalence,dgp2,600,10,150,5,9,RF,0.6517470787280787,0.03148627394921257
equivalence,dgp2,600,10,150,5,9,SSRF-JS,0.6508214214688577,0.030091381892868762
equivalence,dgp2,600,10,250,5,9,RF,0.6504418105622327,0.02978521571640433
equivalence,dgp2,600,10,250,5,9,SSRF-JS,0.6498613687924134,0.028814533557803137
equivalence,dgp2,600,10,400,5,9,RF,0.6485840525849836,0.029390369152217013
equivalence,dgp2,600,10,400,5,9,SSRF-JS,0.6484625937916932,0.028593631971233425
equivalence,dgp2,600,10,600,5,9,RF,0.6490182605113788,0.029093127370925193
equivalence,dgp2,600,10,600,5,9,SSRF-JS,0.6487440160234637,0.028307071706669077
equivalence,dgp2,600,10,5,5,10,RF,0.7178758096211043,0.12906027513570284
equivalence,dgp2,600,10,5,5,10,SSRF-JS,0.683838190876756,0.09129193346539557
equivalence,dgp2,600,10,10,5,10,RF,0.6797291669069728,0.08840483317704827
equivalence,dgp2,600,10,10,5,10,SSRF-JS,0.6636670137149473,0.06931255183693243
equivalence,dgp2,600,10,15,5,10,RF,0.6650545662094747,0.06956256519124415
equivalence,dgp2,600,10,15,5,10,SSRF-JS,0.6550344831834911,0.057606145910991405
equivalence,dgp2,600,10,25,5,10,RF,0.6533041006319937,0.05986082122947737
equivalence,dgp2,600,10,25,5,10,SSRF-JS,0.6492816547184888,0.053535508702556994
equivalence,dgp2,600,10,40,5,10,RF,0.638690128603518,0.048685524199064155
equivalence,dgp2,600,10,40,5,10,SSRF-JS,0.6396055733901821,0.04650977175231102
equivalence,dgp2,600,10,50,5,10,RF,0.6367810102917985,0.045830529500654534
equivalence,dgp2,600,10,50,5,10,SSRF-JS,0.6385649264649752,0.04477668589009045
equivalence,dgp2,600,10,60,5,10,RF,0.633862224650988,0.04390949176343802
equivalence,dgp2,600,10,60,5,10,SSRF-JS,0.6373839759474614,0.04428157360937076
equivalence,dgp2,600,10,100,5,10,RF,0.6337504696245351,0.04350039141352723
equivalence,dgp2,600,10,100,5,10,SSRF-JS,0.6376536091826369,0.044344235991388224
equivalence,dgp2,600,10,150,5,10,RF,0.6347186130110115,0.04253066776166107
equivalence,dgp2,600,10,150,5,10,SSRF-JS,0.637912596909069,0.04319630569678616
equivalence,dgp2,600,10,250,5,10,RF,0.6337287496526876,0.04044413797718233
equivalence,dgp2,600,10,250,5,10,SSRF-JS,0.6370876752727345,0.04152321235102148
equivalence,dgp2,600,10,400,5,10,RF,0.6335114659287044,0.03966800846506705
equivalence,dgp2,600,10,400,5,10,SSRF-JS,0.6370330896245804,0.04099444982439482
equivalence,dgp2,600,10,600,5,10,RF,0.6317740253130265,0.037938180670254396
equivalence,dgp2,600,10,600,5,10,SSRF-JS,0.6357225063244719,0.03974856383928261
equivalence,dgp2,600,10,5,5,11,RF,0.8034091405490702,0.09436856096500434
equivalence,dgp2,600,10,5,5,11,SSRF-JS,0.7804682085891961,0.07407319251089645
equivalence,dgp2,600,10,10,5,11,RF,0.7846950460906681,0.07083182775429749
equivalence,dgp2,600,10,10,5,11,SSRF-JS,0.771264428918644,0.060523870931082496
equivalence,dgp2,600,10,15,5,11,RF,0.7714501681470401,0.05891896720781343
equivalence,dgp2,600,10,15,5,11,SSRF-JS,0.7610427762409014,0.05190076089214855
equivalence,dgp2,600,10,25,5,11,RF,0.7609278318712461,0.049180097016465606
equivalence,dgp2,600,10,25,5,11,SSRF-JS,0.7531569480581702,0.04504941312894109
equivalence,dgp2,600,10,40,5,11,RF,0.7534585513918901,0.043770334740831876
equivalence,dgp2,600,10,40,5,11,SSRF-JS,0.7488318724518395,0.042247102935170075
equivalence,dgp2,600,10,50,5,11,RF,0.7515641071469588,0.040656535981753845
equivalence,dgp2,600,10,50,5,11,SSRF-JS,0.7476506176596067,0.04012999244549745
equivalence,dgp2,600,10,60,5,11,RF,0.7519623607467362,0.03972422901258791
equivalence,dgp2,600,10,60,5,11,SSRF-JS,0.7484131986491686,0.039984018107469356
equivalence,dgp2,600,10,100,5,11,RF,0.7472234165492594,0.03525444732354674
equivalence,dgp2,600,10,100,5,11,SSRF-JS,0.7455669541312915,0.0371897948975161
equivalence,dgp2,600,10,150,5,11,RF,0.7465811789081084,0.03491403575841842
equivalence,dgp2,600,10,150,5,11,SSRF-JS,0.7451611665505286,0.037020795457163226
equivalence,dgp2,600,10,250,5,11,RF,0.7439727079071375,0.03319084901549488
equivalence,dgp2,600,10,250,5,11,SSRF-JS,0.7434976612755351,0.03603931497380099
equivalence,dgp2,600,10,400,5,11,RF,0.7443051515539816,0.03237936509814329
equivalence,dgp2,600,10,400,5,11,SSRF-JS,0.7437270013972084,0.03544324567373195
equivalence,dgp2,600,10,600,5,11,RF,0.7443825242314998,0.031705086087368925
equivalence,dgp2,600,10,600,5,11,SSRF-JS,0.7438087676691386,0.034975566293459395
equivalence,dgp2,600,10,5,5,12,RF,0.7405667287440504,0.11909261974393784
equivalence,dgp2,600,10,5,5,12,SSRF-JS,0.7084930089038332,0.08592864808698202
equivalence,dgp2,600,10,10,5,12,RF,0.710372741603035,0.09103886959772166
equivalence,dgp2,600,10,10,5,12,SSRF-JS,0.6907401100614718,0.07030321942519692
equivalence,dgp2,600,10,15,5,12,RF,0.6950339566880848,0.07234003721531772
equivalence,dgp2,600,10,15,5,12,SSRF-JS,0.6811768004090122,0.058291064061588266
equivalence,dgp2,600,10,25,5,12,RF,0.6871470620989973,0.06175627657657721
equivalence,dgp2,600,10,25,5,12,SSRF-JS,0.6780350813829853,0.052962692551148036
equivalence,dgp2,600,10,40,5,12,RF,0.6762046108081782,0.052435728679037924
equivalence,dgp2,600,10,40,5,12,SSRF-JS,0.670085787921918,0.04639272083011727
equivalence,dgp2,600,10,50,5,12,RF,0.6758096466124373,0.04993750295176825
equivalence,dgp2,600,10,50,5,12,SSRF-JS,0.6702992989922132,0.04504207026160223
equivalence,dgp2,600,10,60,5,12,RF,0.6765428466425814,0.05022328645034289
equivalence,dgp2,600,10,60,5,12,SSRF-JS,0.6712524317914288,0.045651256157347074
equivalence,dgp2,600,10,100,5,12,RF,0.6770943381507045,0.04911169151338074
equivalence,dgp2,600,10,100,5,12,SSRF-JS,0.6727972009528335,0.0459214661165418
equivalence,dgp2,600,10,150,5,12,RF,0.6759792447650639,0.049062819144171224
equivalence,dgp2,600,10,150,5,12,SSRF-JS,0.6720318700342967,0.04589011595410432
equivalence,dgp2,600,10,250,5,12,RF,0.673820733445179,0.04775415604419883
equivalence,dgp2,600,10,250,5,12,SSRF-JS,0.6708005367887578,0.04533238852192987
equivalence,dgp2,600,10,400,5,12,RF,0.6754057021207183,0.04800730371220385
equivalence,dgp2,600,10,400,5,12,SSRF-JS,0.6721258197028763,0.04563243561512301
equivalence,dgp2,600,10,600,5,12,RF,0.6758313268128363,0.04756632442866163
equivalence,dgp2,600,10,600,5,12,SSRF-JS,0.6724593266765244,0.04526638140512584
equivalence,dgp2,600,10,5,5,13,RF,0.7683470121691129,0.12750433937099984
equivalence,dgp2,600,10,5,5,13,SSRF-JS,0.7325850297081645,0.09134587559988623
equivalence,dgp2,600,10,10,5,13,RF,0.7205745031129502,0.08402124708824635
equivalence,dgp2,600,10,10,5,13,SSRF-JS,0.7009474111084621,0.0634811710760485
equivalence,dgp2,600,10,15,5,13,RF,0.7079836339309944,0.07297027419984312
equivalence,dgp2,600,10,15,5,13,SSRF-JS,0.692730503360737,0.0564011753140162
equivalence,dgp2,600,10,25,5,13,RF,0.6888522742779569,0.05679625201953564
equivalence,dgp2,600,10,25,5,13,SSRF-JS,0.6800024463888865,0.046030525019305345
equivalence,dgp2,600,10,40,5,13,RF,0.68922735004381,0.05141416202176941
equivalence,dgp2,600,10,40,5,13,SSRF-JS,0.6811707257441697,0.04246515199432631
equivalence,dgp2,600,10,50,5,13,RF,0.688245072535164,0.05071407655256842
equivalence,dgp2,600,10,50,5,13,SSRF-JS,0.6808593573889224,0.04238427060957377
equivalence,dgp2,600,10,60,5,13,RF,0.684972691622214,0.049099273903714456
equivalence,dgp2,600,10,60,5,13,SSRF-JS,0.6781242343878837,0.041028701746710756
equivalence,dgp2,600,10,100,5,13,RF,0.6808076147045006,0.04775486826050294
equivalence,dgp2,600,10,100,5,13,SSRF-JS,0.6744797800989716,0.03954475406848084
equivalence,dgp2,600,10,150,5,13,RF,0.6798363921728966,0.047613303919243226
equivalence,dgp2,600,10,150,5,13,SSRF-JS,0.673658578472341,0.03943826422610255
equivalence,dgp2,600,10,250,5,13,RF,0.6804859372888202,0.04836536959099091
equivalence,dgp2,600,10,250,5,13,SSRF-JS,0.6742855580797321,0.04008857980108882
equivalence,dgp2,600,10,400,5,13,RF,0.6798577041118214,0.04807286756165657
equivalence,dgp2,600,10,400,5,13,SSRF-JS,0.6738414375855682,0.03989756814044478
equivalence,dgp2,600,10,600,5,13,RF,0.6790129232401496,0.046957171448967015
equivalence,dgp2,600,10,600,5,13,SSRF-JS,0.6735373357830198,0.039398855083965366
equivalence,dgp2,600,10,5,5,14,RF,0.7292806468789335,0.1099935214625148
equivalence,dgp2,600,10,5,5,14,SSRF-JS,0.7018994017854432,0.08248756318077245
equivalence,dgp2,600,10,10,5,14,RF,0.6800314013051094,0.06559291646464006
equivalence,dgp2,600,10,10,5,14,SSRF-JS,0.6682607981116332,0.052662933145705144
equivalence,dgp2,600,10,15,5,14,RF,0.6632121091982606,0.051799573968421955
equivalence,dgp2,600,10,15,5,14,SSRF-JS,0.6576969664114971,0.04441441597593802
equivalence,dgp2,600,10,25,5,14,RF,0.6606498739190247,0.043182686372505184
equivalence,dgp2,600,10,25,5,14,SSRF-JS,0.6564729729201292,0.038222151592421864
equivalence,dgp2,600,10,40,5,14,RF,0.6575543589428562,0.03893105823554772
equivalence,dgp2,600,10,40,5,14,SSRF-JS,0.6547190894842019,0.03549318467542248
equivalence,dgp2,600,10,50,5,14,RF,0.6559558382991753,0.03537135655278441
equivalence,dgp2,600,10,50,5,14,SSRF-JS,0.6533247549965155,0.03246808187091664
equivalence,dgp2,600,10,60,5,14,RF,0.654699588595707,0.033971870966682916
equivalence,dgp2,600,10,60,5,14,SSRF-JS,0.6528079107834485,0.03174531056724128
equivalence,dgp2,600,10,100,5,14,RF,0.6512777414948017,0.03135407315256913
equivalence,dgp2,600,10,100,5,14,SSRF-JS,0.6499338931963526,0.029481669763328354
equivalence,dgp2,600,10,150,5,14,RF,0.6492761672762646,0.029605278025527877
equivalence,dgp2,600,10,150,5,14,SSRF-JS,0.6486250888247261,0.028345860698594644
equivalence,dgp2,600,10,250,5,14,RF,0.6476670530810323,0.028960734445686333
equivalence,dgp2,600,10,250,5,14,SSRF-JS,0.6474894733914757,0.027987229924091465
equivalence,dgp2,600,10,400,5,14,RF,0.6473808380289,0.028036148254515753
equivalence,dgp2,600,10,400,5,14,SSRF-JS,0.6474253655698209,0.027425890834318328
equivalence,dgp2,600,10,600,5,14,RF,0.6466841458354737,0.02783806288559746
equivalence,dgp2,600,10,600,5,14,SSRF-JS,0.6468704299934739,0.027290910840534317
equivalence,dgp2,600,10,5,5,15,RF,0.9850795026469291,0.1289848522558741
equivalence,dgp2,600,10,5,5,15,SSRF-JS,0.9430333019037697,0.09335796716687579
equivalence,dgp2,600,10,10,5,15,RF,0.9404885055551778,0.07985550661598047
equivalence,dgp2,600,10,10,5,15,SSRF-JS,0.9136313824779595,0.06033099807141507
equivalence,dgp2,600,10,15,5,15,RF,0.9286362612598944,0.06720833644706577
equivalence,dgp2,600,10,15,5,15,SSRF-JS,0.905359830421257,0.05140975978557695
