experiment,dgp,n,p,B,min_leaf,rep,method,mse,mae,mse_true,lam_js,leaves,snr
substitution,dgp2,600,10,500,5,11,RF,0.7794805644443792,0.6218931802376348,0.03282435535370501,0.7902630802274885,95.262,0.1526699697989626
substitution,dgp2,600,10,500,5,11,SSRF,0.778916809024965,0.6214876829111096,0.031730405702964114,0.7902630802274885,95.262,0.1526699697989626
substitution,dgp2,600,10,500,5,11,SSRF-JS,0.7789749002037215,0.6214952110952169,0.031869205027713995,0.7902630802274885,95.262,0.1526699697989626
substitution,dgp2,600,10,1,5,12,RF,1.0180077271881076,0.7617118295566291,0.40588502721791775,0.7874350089593992,95.0,0.1350090752421398
substitution,dgp2,600,10,1,5,12,SSRF,0.8715564299124698,0.6990602792329358,0.2670591225243163,0.7874350089593992,95.0,0.1350090752421398
substitution,dgp2,600,10,1,5,12,SSRF-JS,0.8782489888227486,0.7017411373009467,0.272851078633013,0.7874350089593992,95.0,0.1350090752421398
substitution,dgp2,600,10,3,5,12,RF,0.7645651404080431,0.6440397382236632,0.15177627866422028,0.7758435484593565,95.66666666666667,0.1350090752421398
substitution,dgp2,600,10,3,5,12,SSRF,0.7133927541242183,0.6183680262266164,0.10946059350762717,0.7758435484593565,95.66666666666667,0.1350090752421398
substitution,dgp2,600,10,3,5,12,SSRF-JS,0.7159116322542959,0.6192958423133622,0.11096691721116811,0.7758435484593565,95.66666666666667,0.1350090752421398
substitution,dgp2,600,10,5,5,12,RF,0.7072266288266468,0.6176978080058796,0.10645665777961504,0.7626355215645764,95.6,0.1350090752421398
substitution,dgp2,600,10,5,5,12,SSRF,0.6752304583606271,0.5995842733048723,0.07855854582770407,0.7626355215645764,95.6,0.1350090752421398
substitution,dgp2,600,10,5,5,12,SSRF-JS,0.6761850395124308,0.600350416078596,0.08010042283356918,0.7626355215645764,95.6,0.1350090752421398
substitution,dgp2,600,10,10,5,12,RF,0.6617740972796972,0.5934749990671602,0.07566573091414175,0.7547175841168725,96.0,0.1350090752421398
substitution,dgp2,600,10,10,5,12,SSRF,0.6458136287851801,0.5844565137437117,0.06038317125313903,0.7547175841168725,96.0,0.1350090752421398
substitution,dgp2,600,10,10,5,12,SSRF-JS,0.6465476324026315,0.5851067550812101,0.061720449489163214,0.7547175841168725,96.0,0.1350090752421398
substitution,dgp2,600,10,25,5,12,RF,0.6391444136227066,0.5791204945326749,0.05333238410693039,0.7402166548343417,95.96,0.1350090752421398
substitution,dgp2,600,10,25,5,12,SSRF,0.6315854583221489,0.5751521021495294,0.04742079636361136,0.7402166548343417,95.96,0.1350090752421398
substitution,dgp2,600,10,25,5,12,SSRF-JS,0.6322144900627319,0.5757140602775527,0.04776834465060231,0.7402166548343417,95.96,0.1350090752421398
substitution,dgp2,600,10,50,5,12,RF,0.6291034500456799,0.5733053139708079,0.043755828158452914,0.7412184012104932,95.76,0.1350090752421398
substitution,dgp2,600,10,50,5,12,SSRF,0.6256826206856055,0.5721599915299984,0.041570421991258266,0.7412184012104932,95.76,0.1350090752421398
substitution,dgp2,600,10,50,5,12,SSRF-JS,0.6260160345766692,0.5722757617062594,0.04164253179855522,0.7412184012104932,95.76,0.1350090752421398
substitution,dgp2,600,10,100,5,12,RF,0.626038008045446,0.5711984792231125,0.03987246507183651,0.742646900880031,95.48,0.1350090752421398
substitution,dgp2,600,10,100,5,12,SSRF,0.6244253164049285,0.5716274774719259,0.03980479790820648,0.742646900880031,95.48,0.1350090752421398
substitution,dgp2,600,10,100,5,12,SSRF-JS,0.6244832547667554,0.5716007659209097,0.03976389800659544,0.742646900880031,95.48,0.1350090752421398
substitution,dgp2,600,10,250,5,12,RF,0.6236660575126719,0.5704356166554203,0.03827660948982605,0.7417334303657787,95.376,0.1350090752421398
substitution,dgp2,600,10,250,5,12,SSRF,0.6229357510739815,0.5710612091492847,0.038890074473840984,0.7417334303657787,95.376,0.1350090752421398
substitution,dgp2,600,10,250,5,12,SSRF-JS,0.6230928201421634,0.5710693727723207,0.038923946316617816,0.7417334303657787,95.376,0.1350090752421398
substitution,dgp2,600,10,500,5,12,RF,0.6224324913511837,0.5705652229260875,0.037944275342356386,0.7431520984612164,95.242,0.1350090752421398
substitution,dgp2,600,10,500,5,12,SSRF,0.6216919201622612,0.5709783812816887,0.03831877493806414,0.7431520984612164,95.242,0.1350090752421398
substitution,dgp2,600,10,500,5,12,SSRF-JS,0.6220075991271763,0.5710660191888179,0.03848721012416269,0.7431520984612164,95.242,0.1350090752421398
substitution,dgp2,600,10,1,5,13,RF,1.1644635743080929,0.7959277065012245,0.3859961096550763,0.7991411662627509,97.0,0.14258735291565466
substitution,dgp2,600,10,1,5,13,SSRF,1.0333979023385442,0.7412851071342126,0.25160451268650597,0.7991411662627509,97.0,0.14258735291565466
substitution,dgp2,600,10,1,5,13,SSRF-JS,1.0371468778221316,0.7417513924560948,0.253311018100466,0.7991411662627509,97.0,0.14258735291565466
substitution,dgp2,600,10,3,5,13,RF,0.9760662772799259,0.7112960571166426,0.18718452452879578,0.8209823753291721,96.0,0.14258735291565466
substitution,dgp2,600,10,3,5,13,SSRF,0.9201047930783747,0.6821789616076147,0.12944533404529948,0.8209823753291721,96.0,0.14258735291565466
substitution,dgp2,600,10,3,5,13,SSRF-JS,0.9247967577915712,0.68385698381706,0.13303514393886381,0.8209823753291721,96.0,0.14258735291565466
substitution,dgp2,600,10,5,5,13,RF,0.9119194178739142,0.6759528540874582,0.11374841665796034,0.7996920906313723,95.6,0.14258735291565466
substitution,dgp2,600,10,5,5,13,SSRF,0.8779877721271712,0.6582265747476221,0.07922852102481513,0.7996920906313723,95.6,0.14258735291565466
substitution,dgp2,600,10,5,5,13,SSRF-JS,0.880273601865475,0.6595423786759141,0.0810597466686643,0.7996920906313723,95.6,0.14258735291565466
substitution,dgp2,600,10,10,5,13,RF,0.8729628554431802,0.65388663045909,0.07232559657318008,0.7819920919274806,95.2,0.14258735291565466
substitution,dgp2,600,10,10,5,13,SSRF,0.8522075670319607,0.6425093401580191,0.05082209547518361,0.7819920919274806,95.2,0.14258735291565466
substitution,dgp2,600,10,10,5,13,SSRF-JS,0.8535847846438214,0.6430742434688165,0.052006659671833204,0.7819920919274806,95.2,0.14258735291565466
substitution,dgp2,600,10,25,5,13,RF,0.8492416504916077,0.6411580379580345,0.04462826196997639,0.7872627072533095,94.92,0.14258735291565466
substitution,dgp2,600,10,25,5,13,SSRF,0.8395082878444095,0.6366298713946426,0.03483038334781755,0.7872627072533095,94.92,0.14258735291565466
substitution,dgp2,600,10,25,5,13,SSRF-JS,0.8397664213273272,0.6365601543751491,0.03521793627922765,0.7872627072533095,94.92,0.14258735291565466
substitution,dgp2,600,10,50,5,13,RF,0.848986844051435,0.6398707146475099,0.03767864648261495,0.7842573928122638,95.5,0.14258735291565466
substitution,dgp2,600,10,50,5,13,SSRF,0.8415025259636731,0.6372152426490182,0.03192657817552135,0.7842573928122638,95.5,0.14258735291565466
substitution,dgp2,600,10,50,5,13,SSRF-JS,0.8418802089360118,0.6374632570782319,0.032130056797198644,0.7842573928122638,95.5,0.14258735291565466
substitution,dgp2,600,10,100,5,13,RF,0.8448290896545877,0.6384066154073035,0.03265853063328832,0.7828745937447006,95.25,0.14258735291565466
substitution,dgp2,600,10,100,5,13,SSRF,0.839689998851259,0.6364243495962943,0.029127002549381407,0.7828745937447006,95.25,0.14258735291565466
substitution,dgp2,600,10,100,5,13,SSRF-JS,0.8397501405686738,0.6364609388564834,0.02926198519725705,0.7828745937447006,95.25,0.14258735291565466
substitution,dgp2,600,10,250,5,13,RF,0.8401345690686097,0.6355793755315473,0.032243325880875605,0.7863565632723674,95.224,0.14258735291565466
substitution,dgp2,600,10,250,5,13,SSRF,0.8360496452055535,0.6338454140220783,0.028757070074251743,0.7863565632723674,95.224,0.14258735291565466
substitution,dgp2,600,10,250,5,13,SSRF-JS,0.8360407250327458,0.6338096661270685,0.0289186492333663,0.7863565632723674,95.224,0.14258735291565466
substitution,dgp2,600,10,500,5,13,RF,0.8401807209535618,0.6353184721218755,0.032208806662423116,0.7851789012074882,95.326,0.14258735291565466
substitution,dgp2,600,10,500,5,13,SSRF,0.8354810576005672,0.6333595235338315,0.02826208682123472,0.7851789012074882,95.326,0.14258735291565466
substitution,dgp2,600,10,500,5,13,SSRF-JS,0.8356132805411197,0.6333648009907984,0.02845273541822811,0.7851789012074882,95.326,0.14258735291565466
substitution,dgp2,600,10,1,5,14,RF,1.1254982331952752,0.7949628564363903,0.3974169809353814,0.7748998300087488,96.0,0.17451017470553873
substitution,dgp2,600,10,1,5,14,SSRF,0.9452408592897569,0.7195482484555016,0.2213866039040757,0.7748998300087488,96.0,0.17451017470553873
substitution,dgp2,600,10,1,5,14,SSRF-JS,0.9704550147144527,0.7277063431517253,0.24661181126653714,0.7748998300087488,96.0,0.17451017470553873
substitution,dgp2,600,10,3,5,14,RF,0.8885698313334918,0.6811761050688566,0.16254782256679207,0.7971693480020755,94.66666666666667,0.17451017470553873
substitution,dgp2,600,10,3,5,14,SSRF,0.8206843405342062,0.6509377182398095,0.09926372248883983,0.7971693480020755,94.66666666666667,0.17451017470553873
substitution,dgp2,600,10,3,5,14,SSRF-JS,0.8295383051052216,0.6539653202623358,0.10698965855829905,0.7971693480020755,94.66666666666667,0.17451017470553873
substitution,dgp2,600,10,5,5,14,RF,0.8463518498429172,0.6645728844634338,0.11981973392706323,0.8040751294120995,95.0,0.17451017470553873
substitution,dgp2,600,10,5,5,14,SSRF,0.8039479108031707,0.645080917167673,0.08236483705568987,0.8040751294120995,95.0,0.17451017470553873
substitution,dgp2,600,10,5,5,14,SSRF-JS,0.8099386593252423,0.6471603103968647,0.08718268865946888,0.8040751294120995,95.0,0.17451017470553873
substitution,dgp2,600,10,10,5,14,RF,0.7935993168015636,0.6354601344424142,0.06775837502703125,0.801068695575076,95.0,0.17451017470553873
substitution,dgp2,600,10,10,5,14,SSRF,0.7734025802946588,0.6256071221342692,0.05191467461519359,0.801068695575076,95.0,0.17451017470553873
substitution,dgp2,600,10,10,5,14,SSRF-JS,0.7759014628410504,0.6268676373492068,0.053586154408108815,0.801068695575076,95.0,0.17451017470553873
substitution,dgp2,600,10,25,5,14,RF,0.7570828364465412,0.6175137353582797,0.04448067999005203,0.8085644100373084,95.28,0.17451017470553873
substitution,dgp2,600,10,25,5,14,SSRF,0.7481695225688678,0.6132889298027756,0.03622437196973025,0.8085644100373084,95.28,0.17451017470553873
substitution,dgp2,600,10,25,5,14,SSRF-JS,0.7486971625001828,0.6134106003874938,0.03688968470756432,0.8085644100373084,95.28,0.17451017470553873
substitution,dgp2,600,10,50,5,14,RF,0.7497824162913861,0.6139337442095516,0.037044814695394335,0.8092678504191794,94.96,0.17451017470553873
substitution,dgp2,600,10,50,5,14,SSRF,0.74437590300332,0.6111901605082928,0.03247964013835334,0.8092678504191794,94.96,0.17451017470553873
substitution,dgp2,600,10,50,5,14,SSRF-JS,0.7449648350486806,0.6112915266552571,0.032879063441223856,0.8092678504191794,94.96,0.17451017470553873
substitution,dgp2,600,10,100,5,14,RF,0.7391841684195318,0.6092299870938928,0.030523112815841018,0.8095767638134985,94.86,0.17451017470553873
substitution,dgp2,600,10,100,5,14,SSRF,0.7370035735059673,0.6081129681182713,0.028135678388557815,0.8095767638134985,94.86,0.17451017470553873
substitution,dgp2,600,10,100,5,14,SSRF-JS,0.7372404401981743,0.6081620480461093,0.0283795968589869,0.8095767638134985,94.86,0.17451017470553873
substitution,dgp2,600,10,250,5,14,RF,0.7364046919463705,0.6076940888081181,0.028138276623457577,0.8093750735550999,94.984,0.17451017470553873
substitution,dgp2,600,10,250,5,14,SSRF,0.7354324532088198,0.6072715733827461,0.02671833855686055,0.8093750735550999,94.984,0.17451017470553873
substitution,dgp2,600,10,250,5,14,SSRF-JS,0.735388466575994,0.6072329960907088,0.02678356199671131,0.8093750735550999,94.984,0.17451017470553873
substitution,dgp2,600,10,500,5,14,RF,0.7347141283733954,0.6067127352210823,0.026629770761184134,0.8080916565359807,94.958,0.17451017470553873
substitution,dgp2,600,10,500,5,14,SSRF,0.7342117017786617,0.6067813986183789,0.025783021218661495,0.8080916565359807,94.958,0.17451017470553873
substitution,dgp2,600,10,500,5,14,SSRF-JS,0.7342569260702972,0.6067687609460263,0.02581922584144063,0.8080916565359807,94.958,0.17451017470553873
substitution,dgp2,600,10,1,5,15,RF,1.1078930174873856,0.7981724165376208,0.4376058149848848,0.787718534111229,96.0,0.16695754297050275
substitution,dgp2,600,10,1,5,15,SSRF,0.9422785581739374,0.7249407517222489,0.26799977017141535,0.787718534111229,96.0,0.16695754297050275
substitution,dgp2,600,10,1,5,15,SSRF-JS,0.9514189078836994,0.7290208155849107,0.28021304387027224,0.787718534111229,96.0,0.16695754297050275
substitution,dgp2,600,10,3,5,15,RF,0.8362452121673898,0.6721446887744417,0.15700485828018057,0.780470052587908,95.66666666666667,0.16695754297050275
substitution,dgp2,600,10,3,5,15,SSRF,0.7806535631366183,0.6413996887612363,0.10222923874911931,0.780470052587908,95.66666666666667,0.16695754297050275
substitution,dgp2,600,10,3,5,15,SSRF-JS,0.7838867767986087,0.6442745508832678,0.10558699644230732,0.780470052587908,95.66666666666667,0.16695754297050275
substitution,dgp2,600,10,5,5,15,RF,0.7654633297987301,0.6385433577199735,0.09485314010803472,0.7820738473569784,95.0,0.16695754297050275
substitution,dgp2,600,10,5,5,15,SSRF,0.7403268320293483,0.6228569698859149,0.06824530220236938,0.7820738473569784,95.0,0.16695754297050275
substitution,dgp2,600,10,5,5,15,SSRF-JS,0.7408697269402896,0.623778052711973,0.06935185136961494,0.7820738473569784,95.0,0.16695754297050275
substitution,dgp2,600,10,10,5,15,RF,0.746852140199125,0.6282456836033025,0.06776552823278016,0.7957972090843499,95.3,0.16695754297050275
substitution,dgp2,600,10,10,5,15,SSRF,0.7342927870806261,0.620393387643831,0.055301296657331626,0.7957972090843499,95.3,0.16695754297050275
substitution,dgp2,600,10,10,5,15,SSRF-JS,0.7341200704194759,0.6206387269528468,0.055713051190975166,0.7957972090843499,95.3,0.16695754297050275
substitution,dgp2,600,10,25,5,15,RF,0.7199204951702647,0.6143825517203633,0.04423935316150488,0.794328612051466,95.04,0.16695754297050275
substitution,dgp2,600,10,25,5,15,SSRF,0.7171093331169316,0.6108032512702097,0.0411223929484991,0.794328612051466,95.04,0.16695754297050275
substitution,dgp2,600,10,25,5,15,SSRF-JS,0.7168171693074546,0.6109323808964134,0.04113650443535854,0.794328612051466,95.04,0.16695754297050275
substitution,dgp2,600,10,50,5,15,RF,0.7162981890709207,0.6115502660964728,0.03946241780963694,0.7972573598130076,95.16,0.16695754297050275
substitution,dgp2,600,10,50,5,15,SSRF,0.7156063953951513,0.6095917865516473,0.038827249304600985,0.7972573598130076,95.16,0.16695754297050275
substitution,dgp2,600,10,50,5,15,SSRF-JS,0.715286811462451,0.609329973378243,0.03873029535363889,0.7972573598130076,95.16,0.16695754297050275
substitution,dgp2,600,10,100,5,15,RF,0.7157446519949267,0.6108452116760467,0.03702993908848657,0.7954333509860794,95.32,0.16695754297050275
substitution,dgp2,600,10,100,5,15,SSRF,0.7156778195794609,0.6099780577332183,0.03744792504912698,0.7954333509860794,95.32,0.16695754297050275
substitution,dgp2,600,10,100,5,15,SSRF-JS,0.7153420161260701,0.6097091742128474,0.037289867776587514,0.7954333509860794,95.32,0.16695754297050275
substitution,dgp2,600,10,250,5,15,RF,0.7117509735558442,0.6091638075051068,0.0334533644102101,0.7964507538815178,95.16,0.16695754297050275
substitution,dgp2,600,10,250,5,15,SSRF,0.712636531313988,0.6087225185548907,0.03491257567106243,0.7964507538815178,95.16,0.16695754297050275
substitution,dgp2,600,10,250,5,15,SSRF-JS,0.71247552651678,0.6087053951826161,0.034805866706062116,0.7964507538815178,95.16,0.16695754297050275
substitution,dgp2,600,10,500,5,15,RF,0.7125032760476742,0.6097846147329131,0.03379053957796005,0.798498726120963,95.098,0.16695754297050275
substitution,dgp2,600,10,500,5,15,SSRF,0.7128119752196528,0.6092156960552456,0.03487657172405409,0.798498726120963,95.098,0.16695754297050275
substitution,dgp2,600,10,500,5,15,SSRF-JS,0.7128562195121692,0.6093454730139137,0.03487805778511874,0.798498726120963,95.098,0.16695754297050275
substitution,dgp2,600,10,1,5,16,RF,1.1770665121082557,0.8293747474637333,0.4718901364577004,0.8198174881462709,93.0,0.14993674290032738
substitution,dgp2,600,10,1,5,16,SSRF,1.009683050582123,0.7569552256772318,0.3074236909161135,0.8198174881462709,93.0,0.14993674290032738
substitution,dgp2,600,10,1,5,16,SSRF-JS,1.0302622218301247,0.7658549636339624,0.32846656757294324,0.8198174881462709,93.0,0.14993674290032738
substitution,dgp2,600,10,3,5,16,RF,0.8490715150447844,0.6816076088872052,0.15815785640348842,0.8058463719375645,93.33333333333333,0.14993674290032738
substitution,dgp2,600,10,3,5,16,SSRF,0.7988636200291624,0.6524258296968263,0.10879978674798058,0.8058463719375645,93.33333333333333,0.14993674290032738
substitution,dgp2,600,10,3,5,16,SSRF-JS,0.8032622499416523,0.6550617865933314,0.11356413740382974,0.8058463719375645,93.33333333333333,0.14993674290032738
substitution,dgp2,600,10,5,5,16,RF,0.804153446332755,0.6557287718485205,0.10756364218446496,0.8077514986771079,93.4,0.14993674290032738
substitution,dgp2,600,10,5,5,16,SSRF,0.7753464068548891,0.6376401063101268,0.08111738202541138,0.8077514986771079,93.4,0.14993674290032738
substitution,dgp2,600,10,5,5,16,SSRF-JS,0.7776209177358023,0.6395296591028946,0.0833741102242133,0.8077514986771079,93.4,0.14993674290032738
substitution,dgp2,600,10,10,5,16,RF,0.7707478922733341,0.6367280268089575,0.0757799587477495,0.8130805978623181,94.4,0.14993674290032738
substitution,dgp2,600,10,10,5,16,SSRF,0.7535423429950311,0.6264284814961583,0.06069647403350962,0.8130805978623181,94.4,0.14993674290032738
substitution,dgp2,600,10,10,5,16,SSRF-JS,0.7551831691134785,0.627701114319411,0.0621409513223245,0.8130805978623181,94.4,0.14993674290032738
substitution,dgp2,600,10,25,5,16,RF,0.7314005703122898,0.6139897430417235,0.04839364086875142,0.804134400295117,94.44,0.14993674290032738
substitution,dgp2,600,10,25,5,16,SSRF,0.7270560963194643,0.6106284148492148,0.04333569750126082,0.804134400295117,94.44,0.14993674290032738
substitution,dgp2,600,10,25,5,16,SSRF-JS,0.7273123331769471,0.6108724581148142,0.043810698104972366,0.804134400295117,94.44,0.14993674290032738
substitution,dgp2,600,10,50,5,16,RF,0.7219317856043108,0.6079272975601924,0.036974522402795626,0.8063562743011987,94.38,0.14993674290032738
substitution,dgp2,600,10,50,5,16,SSRF,0.7201564179452761,0.6057534027789027,0.03520088108385857,0.8063562743011987,94.38,0.14993674290032738
substitution,dgp2,600,10,50,5,16,SSRF-JS,0.7203692226214782,0.6060449055580159,0.03534311277347512,0.8063562743011987,94.38,0.14993674290032738
substitution,dgp2,600,10,100,5,16,RF,0.7136287658940473,0.6033524257408199,0.03354140718161545,0.8070130002799005,94.76,0.14993674290032738
substitution,dgp2,600,10,100,5,16,SSRF,0.7137954745270679,0.6023327220447033,0.03244737907523467,0.8070130002799005,94.76,0.14993674290032738
substitution,dgp2,600,10,100,5,16,SSRF-JS,0.7138405174351911,0.6024307200512861,0.03266750649596874,0.8070130002799005,94.76,0.14993674290032738
substitution,dgp2,600,10,250,5,16,RF,0.7086741926603205,0.6000440340925153,0.031093391247716217,0.8045380659593736,94.992,0.14993674290032738
substitution,dgp2,600,10,250,5,16,SSRF,0.7103795207571729,0.6003302644157582,0.031209230695529992,0.8045380659593736,94.992,0.14993674290032738
substitution,dgp2,600,10,250,5,16,SSRF-JS,0.7104003863268921,0.6003785958041593,0.031331463546380715,0.8045380659593736,94.992,0.14993674290032738
substitution,dgp2,600,10,500,5,16,RF,0.7061438317925137,0.5979760524919063,0.02965706820831158,0.8039730614528983,95.09,0.14993674290032738
substitution,dgp2,600,10,500,5,16,SSRF,0.7086686484189274,0.599189454089499,0.030290982831242826,0.8039730614528983,95.09,0.14993674290032738
substitution,dgp2,600,10,500,5,16,SSRF-JS,0.7085758145133914,0.5991062994842629,0.030372348024513728,0.8039730614528983,95.09,0.14993674290032738
substitution,dgp2,600,10,1,5,17,RF,1.152467163716416,0.8187872668629319,0.4847358351430145,0.7613667305094015,92.0,0.10543675427397838
substitution,dgp2,600,10,1,5,17,SSRF,0.97618604395582,0.7441767554408213,0.30394713634263487,0.7613667305094015,92.0,0.10543675427397838
substitution,dgp2,600,10,1,5,17,SSRF-JS,0.9754419324741507,0.7438776241092052,0.30310728188436464,0.7613667305094015,92.0,0.10543675427397838
substitution,dgp2,600,10,3,5,17,RF,0.855329733265773,0.6889926414181684,0.16901421907694397,0.7361056289808484,93.0,0.10543675427397838
substitution,dgp2,600,10,3,5,17,SSRF,0.7926541342773272,0.6545917205744519,0.10714672311674334,0.7361056289808484,93.0,0.10543675427397838
substitution,dgp2,600,10,3,5,17,SSRF-JS,0.7952025096465088,0.6561343593562585,0.10896627569614532,0.7361056289808484,93.0,0.10543675427397838
substitution,dgp2,600,10,5,5,17,RF,0.8204469007171339,0.6690447160994267,0.12979692540515053,0.7201834785835548,93.4,0.10543675427397838
substitution,dgp2,600,10,5,5,17,SSRF,0.7722791067546332,0.6410721600251118,0.08324718098976976,0.7201834785835548,93.4,0.10543675427397838
substitution,dgp2,600,10,5,5,17,SSRF-JS,0.7748794509441028,0.6429184858660536,0.0855174863092359,0.7201834785835548,93.4,0.10543675427397838
substitution,dgp2,600,10,10,5,17,RF,0.7729254655349241,0.6440614127852218,0.0934422067246135,0.7310848568341692,94.2,0.10543675427397838
substitution,dgp2,600,10,10,5,17,SSRF,0.7459067261796104,0.6271005961945771,0.06474308207559767,0.7310848568341692,94.2,0.10543675427397838
substitution,dgp2,600,10,10,5,17,SSRF-JS,0.7473169529194814,0.627892580688322,0.06608927815208396,0.7310848568341692,94.2,0.10543675427397838
substitution,dgp2,600,10,25,5,17,RF,0.7321162456872133,0.6213480037199297,0.0653349480198087,0.7504639548878859,94.8,0.10543675427397838
substitution,dgp2,600,10,25,5,17,SSRF,0.7204280011282309,0.6118784083804648,0.049253185292849375,0.7504639548878859,94.8,0.10543675427397838
substitution,dgp2,600,10,25,5,17,SSRF-JS,0.7216778869499764,0.6125667397701807,0.05014882938739882,0.7504639548878859,94.8,0.10543675427397838
substitution,dgp2,600,10,50,5,17,RF,0.7199721590802423,0.6126915897544618,0.04860955572767999,0.744992544529385,95.02,0.10543675427397838
substitution,dgp2,600,10,50,5,17,SSRF,0.7167744577598806,0.6087885314526867,0.04190685167397746,0.744992544529385,95.02,0.10543675427397838
substitution,dgp2,600,10,50,5,17,SSRF-JS,0.7174278942906899,0.6091930322426491,0.04234935591657425,0.744992544529385,95.02,0.10543675427397838
substitution,dgp2,600,10,100,5,17,RF,0.7172299197131952,0.6095516156099291,0.04666132872859744,0.749514583341849,95.13,0.10543675427397838
substitution,dgp2,600,10,100,5,17,SSRF,0.7156599200881615,0.6072344454251535,0.04145864759154505,0.749514583341849,95.13,0.10543675427397838
substitution,dgp2,600,10,100,5,17,SSRF-JS,0.7163363425616547,0.6076973308071297,0.04189413459303191,0.749514583341849,95.13,0.10543675427397838
substitution,dgp2,600,10,250,5,17,RF,0.7104483427514857,0.605869181763097,0.042925006832534716,0.7508368828194744,95.3,0.10543675427397838
substitution,dgp2,600,10,250,5,17,SSRF,0.7116589645235296,0.6051125649023902,0.0396398467473824,0.7508368828194744,95.3,0.10543675427397838
substitution,dgp2,600,10,250,5,17,SSRF-JS,0.7120480856111254,0.6053648667198898,0.039852093452683326,0.7508368828194744,95.3,0.10543675427397838
substitution,dgp2,600,10,500,5,17,RF,0.7076301761229035,0.6039742316601948,0.04123740077778716,0.7483487061355156,95.332,0.10543675427397838
substitution,dgp2,600,10,500,5,17,SSRF,0.7104077528229309,0.6044009862013163,0.03905533905684997,0.7483487061355156,95.332,0.10543675427397838
substitution,dgp2,600,10,500,5,17,SSRF-JS,0.710708524862685,0.6045955758610203,0.03930018157732039,0.7483487061355156,95.332,0.10543675427397838
substitution,dgp2,600,10,1,5,18,RF,1.0145144280045368,0.7617688650922786,0.3954181362460211,0.7433930435462436,92.0,0.11708030997663138
substitution,dgp2,600,10,1,5,18,SSRF,0.8465185520929611,0.6874752404798401,0.22928742918641976,0.7433930435462436,92.0,0.11708030997663138
substitution,dgp2,600,10,1,5,18,SSRF-JS,0.8601245243693869,0.6922621719836538,0.23901344107651912,0.7433930435462436,92.0,0.11708030997663138
substitution,dgp2,600,10,3,5,18,RF,0.856607942108738,0.6848355487774291,0.20892955131631488,0.712063825950823,95.0,0.11708030997663138
substitution,dgp2,600,10,3,5,18,SSRF,0.770639987684867,0.6409735634894269,0.13008549000084574,0.712063825950823,95.0,0.11708030997663138
substitution,dgp2,600,10,3,5,18,SSRF-JS,0.7772848581397902,0.6439750315112578,0.13458348565174416,0.712063825950823,95.0,0.11708030997663138
substitution,dgp2,600,10,5,5,18,RF,0.8398163934349826,0.6726984140160845,0.18815569550599953,0.725076658192964,94.8,0.11708030997663138
substitution,dgp2,600,10,5,5,18,SSRF,0.7756834134185604,0.6430505356835179,0.13123226535447396,0.725076658192964,94.8,0.11708030997663138
substitution,dgp2,600,10,5,5,18,SSRF-JS,0.7748109350919931,0.6429890655756235,0.12933274285966603,0.725076658192964,94.8,0.11708030997663138
substitution,dgp2,600,10,10,5,18,RF,0.7572293689624979,0.630592315810501,0.11396383328643986,0.7152963153480956,94.8,0.11708030997663138
substitution,dgp2,600,10,10,5,18,SSRF,0.7231692339512196,0.6161489224968337,0.0856057203660053,0.7152963153480956,94.8,0.11708030997663138
substitution,dgp2,600,10,10,5,18,SSRF-JS,0.7236980822172645,0.6162269245738883,0.08513105706622881,0.7152963153480956,94.8,0.11708030997663138
substitution,dgp2,600,10,25,5,18,RF,0.7138456743638347,0.6119920257633703,0.07447706376721164,0.7355759612209896,94.92,0.11708030997663138
substitution,dgp2,600,10,25,5,18,SSRF,0.6971174932704652,0.6044010136679177,0.06193077181794408,0.7355759612209896,94.92,0.11708030997663138
substitution,dgp2,600,10,25,5,18,SSRF-JS,0.6977572865281191,0.6046243034364411,0.06229738208281259,0.7355759612209896,94.92,0.11708030997663138
substitution,dgp2,600,10,50,5,18,RF,0.7029992968423657,0.6058747073750161,0.060928912607738285,0.7167104885096865,95.04,0.11708030997663138
substitution,dgp2,600,10,50,5,18,SSRF,0.689926557173157,0.6002497017734786,0.052650025998187557,0.7167104885096865,95.04,0.11708030997663138
substitution,dgp2,600,10,50,5,18,SSRF-JS,0.6903196816108303,0.6004639586821952,0.05313180589117986,0.7167104885096865,95.04,0.11708030997663138
substitution,dgp2,600,10,100,5,18,RF,0.697201540261973,0.6039990810974802,0.05968287085576056,0.7185938860564812,95.05,0.11708030997663138
substitution,dgp2,600,10,100,5,18,SSRF,0.6867175019085376,0.5989633909938638,0.052473842411068866,0.7185938860564812,95.05,0.11708030997663138
substitution,dgp2,600,10,100,5,18,SSRF-JS,0.6871895972941423,0.5993403188272217,0.05294263215178674,0.7185938860564812,95.05,0.11708030997663138
substitution,dgp2,600,10,250,5,18,RF,0.6983913593801868,0.6037262373738582,0.06118043426876377,0.7216215723122896,94.948,0.11708030997663138
substitution,dgp2,600,10,250,5,18,SSRF,0.6883152703233291,0.5990236446460232,0.054204933340887086,0.7216215723122896,94.948,0.11708030997663138
substitution,dgp2,600,10,250,5,18,SSRF-JS,0.6887341761810464,0.5994167510881545,0.0546214881057741,0.7216215723122896,94.948,0.11708030997663138
substitution,dgp2,600,10,500,5,18,RF,0.6993675264385805,0.6040171364475101,0.06253717117696675,0.7236459140440741,95.11,0.11708030997663138
