experiment,dgp,n,p,B,min_leaf,rep,snr,method,mse,mae,mse_true,coverage,interval_score,interval_width,dm_stat,dm_p,runtime,lam_eb,lam_js,leaves,n_eff,sigma2,tau2,tuned_leaf,tuned_mtry
grid,dgp3,1200,20,500,5,4,0.19329831038710935,GBM,0.8971438711575134,0.6304926840423758,0.07151858393558844,0.9516666666666667,6.141603736025904,3.6157678439758714,2.966436900631533,0.0030724121085572544,0.22136216799981412,0.8148828156355535,0.8131756074914609,191.272,3.45958218514377,0.4715289843348793,0.5861007087110143,80,10
grid,dgp3,1200,20,500,5,4,0.19329831038710935,RF-tuned,0.8572583204491963,0.6050604102739491,0.02922850201843785,0.95,6.065035568964452,3.5338722196363186,-1.5727005131773213,0.11605200554585557,4.774073868999949,0.8148828156355535,0.8131756074914609,191.272,3.45958218514377,0.4715289843348793,0.5861007087110143,80,10
grid,dgp3,1200,20,500,5,4,0.19329831038710935,SSRF-tuned,0.854115602393068,0.6042921495594533,0.028026857646818056,0.9516666666666667,6.065399943012387,3.5530748652982873,-2.227877382135219,0.026073650535159688,7.015138918000048,0.8148828156355535,0.8131756074914609,191.272,3.45958218514377,0.4715289843348793,0.5861007087110143,80,10
grid,dgp3,1200,20,10,5,5,0.17209153642898428,RF,1.0640160869618938,0.6436401533295306,0.10170271972765212,0.9566666666666667,6.337487154166331,3.6990967556647085,2.2954538423433997,0.02187910935658387,0.06003788199996052,0.7997815951508931,0.797616000109793,193.0,3.432167644222746,0.5609358578463108,0.6387245258796216,40,10
grid,dgp3,1200,20,10,5,5,0.17209153642898428,SSRF,1.0488547755604591,0.6336794132988544,0.07994490996044282,0.9633333333333334,6.346411318364049,3.9125210815589995,-0.4614505476065616,0.6445590943819536,0.06003788199996052,0.7997815951508931,0.797616000109793,193.0,3.432167644222746,0.5609358578463108,0.6387245258796216,40,10
grid,dgp3,1200,20,10,5,5,0.17209153642898428,SSRF-JS,1.0493067828103035,0.634096821239814,0.08119468252360602,0.9633333333333334,6.347850365540077,3.9240892419605795,,,0.06003788199996052,0.7997815951508931,0.797616000109793,193.0,3.432167644222746,0.5609358578463108,0.6387245258796216,40,10
grid,dgp3,1200,20,10,5,5,0.17209153642898428,RF-H,1.0865060765162973,0.6516770804261877,0.0990828946187148,0.9683333333333334,6.501439314161447,3.9700039735950123,2.0105223910880827,0.04459950107937911,0.022656800000277144,0.7997815951508931,0.797616000109793,193.0,3.432167644222746,0.5609358578463108,0.6387245258796216,40,10
grid,dgp3,1200,20,10,5,5,0.17209153642898428,SSRF-H,1.1223683872181964,0.6774608653284442,0.13202748252102472,0.9666666666666667,6.6770683928655,4.315327034415481,3.4514427595751926,0.0005770065045710994,0.022656800000277144,0.7997815951508931,0.797616000109793,193.0,3.432167644222746,0.5609358578463108,0.6387245258796216,40,10
grid,dgp3,1200,20,10,5,5,0.17209153642898428,SSRF-JS-H,1.1225415075389946,0.677647239066457,0.13370856841461204,0.9683333333333334,6.671754628684404,4.331248336038513,3.4810944836718236,0.0005173216489700476,0.022656800000277144,0.7997815951508931,0.797616000109793,193.0,3.432167644222746,0.5609358578463108,0.6387245258796216,40,10
grid,dgp3,1200,20,10,5,5,0.17209153642898428,SSRF-rob,1.0580285886627037,0.6399159171774899,0.0942433635044324,0.955,6.3355370675678095,3.7647576297503127,1.86633279956951,0.06223879221268951,0.07128552599988325,0.7997815951508931,0.797616000109793,193.0,3.432167644222746,0.5609358578463108,0.6387245258796216,40,10
