experiment,dgp,n,p,B,min_leaf,rep,method,mse,mse_true,runtime,lam_tree,lam_cv,lam_ij,lam_oracle,lam_local_mean
calibration,dgp2,1200,10,10,5,2,Cal-CV-local,0.9921477519002939,0.04336282872297852,0.19502214999965872,0.7878907783364417,0.6652205295740381,0.13870623358530662,0.59,0.6404258150903095
calibration,dgp2,1200,10,10,5,2,Cal-IJ,1.0246249538200027,0.07269514300318854,0.04512304799982303,0.7878907783364417,0.6652205295740381,0.13870623358530662,0.59,0.6404258150903095
calibration,dgp2,1200,10,10,5,3,RF,0.7592674562984869,0.07057076703965709,0.03730963099997098,0.7907381557575283,0.5304744420969687,0.11504429946581977,0.59,0.5403051226171184
calibration,dgp2,1200,10,10,5,3,SSRF-JS,0.7413950960167487,0.053876283546034034,0.03730963099997098,0.7907381557575283,0.5304744420969687,0.11504429946581977,0.59,0.5403051226171184
calibration,dgp2,1200,10,10,5,3,Cal-CV,0.7351003135995468,0.04910210167018541,0.20405134799989355,0.7907381557575283,0.5304744420969687,0.11504429946581977,0.59,0.5403051226171184
calibration,dgp2,1200,10,10,5,3,Cal-CV-local,0.7373249545187259,0.049901253134605736,0.20405134799989355,0.7907381557575283,0.5304744420969687,0.11504429946581977,0.59,0.5403051226171184
calibration,dgp2,1200,10,10,5,3,Cal-IJ,0.761998925692392,0.07838829161262552,0.047812230999852545,0.7907381557575283,0.5304744420969687,0.11504429946581977,0.59,0.5403051226171184
calibration,dgp2,1200,10,10,5,4,RF,1.010748558620883,0.06048644489540192,0.03607446799992431,0.7918623788735131,0.7316731463486406,0.14153307097227724,0.64,0.6999765179839017
calibration,dgp2,1200,10,10,5,4,SSRF-JS,0.9979619810810713,0.046549594678463695,0.03607446799992431,0.7918623788735131,0.7316731463486406,0.14153307097227724,0.64,0.6999765179839017
calibration,dgp2,1200,10,10,5,4,Cal-CV,0.996915580879059,0.04471598370543182,0.19526368099991487,0.7918623788735131,0.7316731463486406,0.14153307097227724,0.64,0.6999765179839017
calibration,dgp2,1200,10,10,5,4,Cal-CV-local,0.9981140456288109,0.045210158927680245,0.19526368099991487,0.7918623788735131,0.7316731463486406,0.14153307097227724,0.64,0.6999765179839017
calibration,dgp2,1200,10,10,5,4,Cal-IJ,1.0325454495088855,0.07608468125763267,0.04676907399993979,0.7918623788735131,0.7316731463486406,0.14153307097227724,0.64,0.6999765179839017
calibration,dgp2,1200,10,10,5,5,RF,0.6823465452637552,0.06667258293376922,0.03567510199991375,0.7844668066050473,0.5756687689199261,0.07989073539397949,0.61,0.5573917831412034
calibration,dgp2,1200,10,10,5,5,SSRF-JS,0.6665057231940125,0.051197353382486606,0.03567510199991375,0.7844668066050473,0.5756687689199261,0.07989073539397949,0.61,0.5573917831412034
calibration,dgp2,1200,10,10,5,5,Cal-CV,0.6628193245098234,0.047524876792975325,0.19912217899991447,0.7844668066050473,0.5756687689199261,0.07989073539397949,0.61,0.5573917831412034
calibration,dgp2,1200,10,10,5,5,Cal-CV-local,0.664865071285408,0.04870787522795475,0.19912217899991447,0.7844668066050473,0.5756687689199261,0.07989073539397949,0.61,0.5573917831412034
calibration,dgp2,1200,10,10,5,5,Cal-IJ,0.6978802172566838,0.0830291849540558,0.04610303399999793,0.7844668066050473,0.5756687689199261,0.07989073539397949,0.61,0.5573917831412034
calibration,dgp2,1200,10,10,5,6,RF,0.6373747530144834,0.07103227732128338,0.036872975000051156,0.774438442066799,0.5241165902826669,0.18683274979996198,0.58,0.5230714850366878
calibration,dgp2,1200,10,10,5,6,SSRF-JS,0.6262401588987084,0.052888542681416274,0.036872975000051156,0.774438442066799,0.5241165902826669,0.18683274979996198,0.58,0.5230714850366878
calibration,dgp2,1200,10,10,5,6,Cal-CV,0.6291210931614242,0.04815506492067933,0.19482285399999455,0.774438442066799,0.5241165902826669,0.18683274979996198,0.58,0.5230714850366878
calibration,dgp2,1200,10,10,5,6,Cal-CV-local,0.6332543865002448,0.05132923595300442,0.19482285399999455,0.774438442066799,0.5241165902826669,0.18683274979996198,0.58,0.5230714850366878
calibration,dgp2,1200,10,10,5,6,Cal-IJ,0.6586836977201294,0.06735318132110588,0.0471435089998522,0.774438442066799,0.5241165902826669,0.18683274979996198,0.58,0.5230714850366878
calibration,dgp2,1200,10,10,5,7,RF,0.6344577472949662,0.06983218962172404,0.035453155999903174,0.7455336162429624,0.4780939341567798,0.06792297192848618,0.6,0.4830439147538121
calibration,dgp2,1200,10,10,5,7,SSRF-JS,0.6132109154581871,0.052119483914405094,0.035453155999903174,0.7455336162429624,0.4780939341567798,0.06792297192848618,0.6,0.4830439147538121
calibration,dgp2,1200,10,10,5,7,Cal-CV,0.6080577391900224,0.05122357142477446,0.1990673349998815,0.7455336162429624,0.4780939341567798,0.06792297192848618,0.6,0.4830439147538121
calibration,dgp2,1200,10,10,5,7,Cal-CV-local,0.6063404075195735,0.05109395199930964,0.1990673349998815,0.7455336162429624,0.4780939341567798,0.06792297192848618,0.6,0.4830439147538121
calibration,dgp2,1200,10,10,5,7,Cal-IJ,0.6363942062002618,0.08568336618460508,0.04634052899996277,0.7455336162429624,0.4780939341567798,0.06792297192848618,0.6,0.4830439147538121
calibration,dgp2,1200,10,10,5,8,RF,0.7165993982757315,0.05787086470184497,0.03492974199980381,0.7742534456665354,0.5281216509914587,0.21240409355476908,0.66,0.5590950146083074
calibration,dgp2,1200,10,10,5,8,SSRF-JS,0.7003360258438657,0.04506819313995055,0.03492974199980381,0.7742534456665354,0.5281216509914587,0.21240409355476908,0.66,0.5590950146083074
calibration,dgp2,1200,10,10,5,8,Cal-CV,0.6966843453866498,0.045305001431044864,0.1946241119997012,0.7742534456665354,0.5281216509914587,0.21240409355476908,0.66,0.5590950146083074
calibration,dgp2,1200,10,10,5,8,Cal-CV-local,0.6977424240917107,0.04630670720968559,0.1946241119997012,0.7742534456665354,0.5281216509914587,0.21240409355476908,0.66,0.5590950146083074
calibration,dgp2,1200,10,10,5,8,Cal-IJ,0.7144339936131306,0.06797173941232808,0.04522058999987166,0.7742534456665354,0.5281216509914587,0.21240409355476908,0.66,0.5590950146083074
calibration,dgp2,1200,10,10,5,9,RF,0.8877825941153402,0.06616329840741615,0.034851632000027166,0.766200513272335,0.5804966966480585,0.15650864514830096,0.6,0.6255311680416565
calibration,dgp2,1200,10,10,5,9,SSRF-JS,0.8665072108327047,0.0510941880726344,0.034851632000027166,0.766200513272335,0.5804966966480585,0.15650864514830096,0.6,0.6255311680416565
calibration,dgp2,1200,10,10,5,9,Cal-CV,0.8552878647413222,0.04638363641942081,0.19735819700008506,0.766200513272335,0.5804966966480585,0.15650864514830096,0.6,0.6255311680416565
calibration,dgp2,1200,10,10,5,9,Cal-CV-local,0.8562843194294922,0.04672390255970486,0.19735819700008506,0.766200513272335,0.5804966966480585,0.15650864514830096,0.6,0.6255311680416565
calibration,dgp2,1200,10,10,5,9,Cal-IJ,0.867673788978087,0.07162055992749564,0.045570321000241165,0.766200513272335,0.5804966966480585,0.15650864514830096,0.6,0.6255311680416565
calibration,dgp2,1200,10,10,5,10,RF,0.7730670662247263,0.08527511424722942,0.03574004799997965,0.7671700454536572,0.5963921336253877,0.08236939957779608,0.55,0.595825037484188
calibration,dgp2,1200,10,10,5,10,SSRF-JS,0.7463253911330351,0.062098662505403524,0.03574004799997965,0.7671700454536572,0.5963921336253877,0.08236939957779608,0.55,0.595825037484188
calibration,dgp2,1200,10,10,5,10,Cal-CV,0.7370564913803417,0.05527261188900368,0.19786124000006566,0.7671700454536572,0.5963921336253877,0.08236939957779608,0.55,0.595825037484188
calibration,dgp2,1200,10,10,5,10,Cal-CV-local,0.7308242654898963,0.055733120819123814,0.19786124000006566,0.7671700454536572,0.5963921336253877,0.08236939957779608,0.55,0.595825037484188
calibration,dgp2,1200,10,10,5,10,Cal-IJ,0.7611160160521492,0.08698383540759501,0.04477468300001419,0.7671700454536572,0.5963921336253877,0.08236939957779608,0.55,0.595825037484188
calibration,dgp2,1200,10,10,5,11,RF,0.7147483783996395,0.07055727583844318,0.03038223300018217,0.7685393626244608,0.5935377608648338,0.05965433625189858,0.59,0.5741938580209172
calibration,dgp2,1200,10,10,5,11,SSRF-JS,0.6984806156050911,0.05606189513892239,0.03038223300018217,0.7685393626244608,0.5935377608648338,0.05965433625189858,0.59,0.5741938580209172
calibration,dgp2,1200,10,10,5,11,Cal-CV,0.6936332802050781,0.052602788600103326,0.1686630200001673,0.7685393626244608,0.5935377608648338,0.05965433625189858,0.59,0.5741938580209172
calibration,dgp2,1200,10,10,5,11,Cal-CV-local,0.6923526049109422,0.05335590553625351,0.1686630200001673,0.7685393626244608,0.5935377608648338,0.05965433625189858,0.59,0.5741938580209172
calibration,dgp2,1200,10,10,5,11,Cal-IJ,0.7197221543484059,0.08284308848169152,0.039622774999998,0.7685393626244608,0.5935377608648338,0.05965433625189858,0.59,0.5741938580209172
calibration,dgp2,1200,10,10,5,12,RF,0.7572834412057358,0.0725844423808221,0.02997671299999638,0.7649736973140757,0.604349366480528,0.15071040491407992,0.5700000000000001,0.639119419633446
calibration,dgp2,1200,10,10,5,12,SSRF-JS,0.7362440226846797,0.05120347560623864,0.02997671299999638,0.7649736973140757,0.604349366480528,0.15071040491407992,0.5700000000000001,0.639119419633446
calibration,dgp2,1200,10,10,5,12,Cal-CV,0.7305925907096931,0.04574094559298457,0.17907299399985277,0.7649736973140757,0.604349366480528,0.15071040491407992,0.5700000000000001,0.639119419633446
calibration,dgp2,1200,10,10,5,12,Cal-CV-local,0.7307789575712126,0.047133437832301506,0.17907299399985277,0.7649736973140757,0.604349366480528,0.15071040491407992,0.5700000000000001,0.639119419633446
calibration,dgp2,1200,10,10,5,12,Cal-IJ,0.7569580406366792,0.07193137670430294,0.040369023000039306,0.7649736973140757,0.604349366480528,0.15071040491407992,0.5700000000000001,0.639119419633446
calibration,dgp2,1200,10,10,5,13,RF,0.6380514424680174,0.07341550141060264,0.035470693999968717,0.7482609890165833,0.44828260399333625,0.13010987602398902,0.59,0.49192791163145866
calibration,dgp2,1200,10,10,5,13,SSRF-JS,0.6187098937170131,0.051707768045138484,0.035470693999968717,0.7482609890165833,0.44828260399333625,0.13010987602398902,0.59,0.49192791163145866
calibration,dgp2,1200,10,10,5,13,Cal-CV,0.6201128061145035,0.050386269469546295,0.19764746000009836,0.7482609890165833,0.44828260399333625,0.13010987602398902,0.59,0.49192791163145866
calibration,dgp2,1200,10,10,5,13,Cal-CV-local,0.6199458979046008,0.05239463649752157,0.19764746000009836,0.7482609890165833,0.44828260399333625,0.13010987602398902,0.59,0.49192791163145866
calibration,dgp2,1200,10,10,5,13,Cal-IJ,0.65141161853305,0.07874936027264166,0.04555874999982734,0.7482609890165833,0.44828260399333625,0.13010987602398902,0.59,0.49192791163145866
calibration,dgp2,1200,10,10,5,14,RF,0.8007598683724557,0.06264098497429874,0.0343717050000123,0.7727609322204911,0.6279875250161726,0.3566532294088552,0.62,0.621603438348662
calibration,dgp2,1200,10,10,5,14,SSRF-JS,0.7834292183100047,0.043841628220132406,0.0343717050000123,0.7727609322204911,0.6279875250161726,0.3566532294088552,0.62,0.621603438348662
calibration,dgp2,1200,10,10,5,14,Cal-CV,0.7808162089619975,0.0402327902345586,0.19491618899996865,0.7727609322204911,0.6279875250161726,0.3566532294088552,0.62,0.621603438348662
calibration,dgp2,1200,10,10,5,14,Cal-CV-local,0.7825553109943812,0.044076786670356624,0.19491618899996865,0.7727609322204911,0.6279875250161726,0.3566532294088552,0.62,0.621603438348662
calibration,dgp2,1200,10,10,5,14,Cal-IJ,0.793153876859658,0.05077290293571895,0.04444228700003805,0.7727609322204911,0.6279875250161726,0.3566532294088552,0.62,0.621603438348662
calibration,dgp2,1200,10,10,5,15,RF,0.8253586725853144,0.07625001963822119,0.03413052900009461,0.7647779386337087,0.5955245104560172,0.23680394087565734,0.56,0.5835613162768734
calibration,dgp2,1200,10,10,5,15,SSRF-JS,0.8031643814284559,0.05447955792794779,0.03413052900009461,0.7647779386337087,0.5955245104560172,0.23680394087565734,0.56,0.5835613162768734
calibration,dgp2,1200,10,10,5,15,Cal-CV,0.7973798383369949,0.047993391705900036,0.1939036210001177,0.7647779386337087,0.5955245104560172,0.23680394087565734,0.56,0.5835613162768734
calibration,dgp2,1200,10,10,5,15,Cal-CV-local,0.7968632154047948,0.04692517725627909,0.1939036210001177,0.7647779386337087,0.5955245104560172,0.23680394087565734,0.56,0.5835613162768734
calibration,dgp2,1200,10,10,5,15,Cal-IJ,0.8130432530825701,0.06341043723720399,0.04432651600018289,0.7647779386337087,0.5955245104560172,0.23680394087565734,0.56,0.5835613162768734
calibration,dgp2,1200,10,10,5,16,RF,0.6976776904201579,0.06974415112662011,0.03555588400013221,0.773167617292976,0.4985721626220795,0.10499310605466065,0.6,0.4972250512967618
calibration,dgp2,1200,10,10,5,16,SSRF-JS,0.6864587782364026,0.0525040880355151,0.03555588400013221,0.773167617292976,0.4985721626220795,0.10499310605466065,0.6,0.4972250512967618
calibration,dgp2,1200,10,10,5,16,Cal-CV,0.6908368164246,0.04987105661407221,0.2012352480003301,0.773167617292976,0.4985721626220795,0.10499310605466065,0.6,0.4972250512967618
calibration,dgp2,1200,10,10,5,16,Cal-CV-local,0.6934155271210797,0.05248065178777616,0.2012352480003301,0.773167617292976,0.4985721626220795,0.10499310605466065,0.6,0.4972250512967618
calibration,dgp2,1200,10,10,5,16,Cal-IJ,0.7315617747703231,0.08036680813538505,0.045934243000147035,0.773167617292976,0.4985721626220795,0.10499310605466065,0.6,0.4972250512967618
calibration,dgp2,1200,10,10,5,17,RF,0.8531683241876487,0.07235294872865358,0.03773999600002753,0.8030422095680458,0.667365057677212,0.18918200266984145,0.58,0.6855126386203174
calibration,dgp2,1200,10,10,5,17,SSRF-JS,0.8307935112066589,0.054890003101647156,0.03773999600002753,0.8030422095680458,0.667365057677212,0.18918200266984145,0.58,0.6855126386203174
calibration,dgp2,1200,10,10,5,17,Cal-CV,0.8215748774479567,0.04909405322000153,0.19532919500011303,0.8030422095680458,0.667365057677212,0.18918200266984145,0.58,0.6855126386203174
calibration,dgp2,1200,10,10,5,17,Cal-CV-local,0.8221116048093542,0.05091556610290261,0.19532919500011303,0.8030422095680458,0.667365057677212,0.18918200266984145,0.58,0.6855126386203174
calibration,dgp2,1200,10,10,5,17,Cal-IJ,0.8298821886992561,0.06938279114266561,0.047723078000217356,0.8030422095680458,0.667365057677212,0.18918200266984145,0.58,0.6855126386203174
calibration,dgp2,1200,10,10,5,18,RF,0.7350407613501116,0.060252137891013094,0.03625983599999927,0.7797514505121301,0.6214789544116008,0.22275508899970392,0.62,0.6115213725676311
calibration,dgp2,1200,10,10,5,18,SSRF-JS,0.718324907411562,0.04536798777694868,0.03625983599999927,0.7797514505121301,0.6214789544116008,0.22275508899970392,0.62,0.6115213725676311
calibration,dgp2,1200,10,10,5,18,Cal-CV,0.7137828008043464,0.0424179192078878,0.18661437200012188,0.7797514505121301,0.6214789544116008,0.22275508899970392,0.62,0.6115213725676311
calibration,dgp2,1200,10,10,5,18,Cal-CV-local,0.7148132352488316,0.04530914499383939,0.18661437200012188,0.7797514505121301,0.6214789544116008,0.22275508899970392,0.62,0.6115213725676311
calibration,dgp2,1200,10,10,5,18,Cal-IJ,0.7305297274662608,0.06277132325211601,0.04592793400001938,0.7797514505121301,0.6214789544116008,0.22275508899970392,0.62,0.6115213725676311
calibration,dgp2,1200,10,10,5,19,RF,0.6651083215647353,0.06803577723271216,0.0332756549998976,0.7839695588328242,0.49450536413120944,0.1476736708486637,0.63,0.48153817902226553
calibration,dgp2,1200,10,10,5,19,SSRF-JS,0.65280946724467,0.0551699422190771,0.0332756549998976,0.7839695588328242,0.49450536413120944,0.1476736708486637,0.63,0.48153817902226553
calibration,dgp2,1200,10,10,5,19,Cal-CV,0.6522263017901273,0.054252765818691706,0.1824297249997926,0.7839695588328242,0.49450536413120944,0.1476736708486637,0.63,0.48153817902226553
calibration,dgp2,1200,10,10,5,19,Cal-CV-local,0.6520005942435223,0.05571182767874595,0.1824297249997926,0.7839695588328242,0.49450536413120944,0.1476736708486637,0.63,0.48153817902226553
calibration,dgp2,1200,10,10,5,19,Cal-IJ,0.6773807523189089,0.0787890249093114,0.04319585199982612,0.7839695588328242,0.49450536413120944,0.1476736708486637,0.63,0.48153817902226553
calibration,dgp2,1200,10,100,5,0,RF,0.6633106740224797,0.029268574823138882,0.30739501300013217,0.8173528038485813,0.9415647583164587,0.8459086470302785,0.84,0.9525390241968263
calibration,dgp2,1200,10,100,5,0,SSRF-JS,0.6577416481869942,0.026795834883733608,0.30739501300013217,0.8173528038485813,0.9415647583164587,0.8459086470302785,0.84,0.9525390241968263
calibration,dgp2,1200,10,100,5,0,Cal-CV,0.6607436826104379,0.027712506027250575,1.5407329470001514,0.8173528038485813,0.9415647583164587,0.8459086470302785,0.84,0.9525390241968263
calibration,dgp2,1200,10,100,5,0,Cal-CV-local,0.661181200805609,0.027930778702738187,1.5407329470001514,0.8173528038485813,0.9415647583164587,0.8459086470302785,0.84,0.9525390241968263
calibration,dgp2,1200,10,100,5,0,Cal-IJ,0.6580818364085756,0.026705498985567747,0.35799080300012065,0.8173528038485813,0.9415647583164587,0.8459086470302785,0.84,0.9525390241968263
calibration,dgp2,1200,10,100,5,1,RF,0.7475862038795474,0.03053041566220893,0.291269537000062,0.7863092084314082,0.8217660091984313,0.7485458252870966,0.87,0.8553440842308437
calibration,dgp2,1200,10,100,5,1,SSRF-JS,0.7473527733732073,0.029761077679085937,0.291269537000062,0.7863092084314082,0.8217660091984313,0.7485458252870966,0.87,0.8553440842308437
calibration,dgp2,1200,10,100,5,1,Cal-CV,0.7467549113776167,0.029282054363549442,1.599977989000081,0.7863092084314082,0.8217660091984313,0.7485458252870966,0.87,0.8553440842308437
calibration,dgp2,1200,10,100,5,1,Cal-CV-local,0.7481224195659142,0.029144642425061013,1.599977989000081,0.7863092084314082,0.8217660091984313,0.7485458252870966,0.87,0.8553440842308437
calibration,dgp2,1200,10,100,5,1,Cal-IJ,0.7480830945234329,0.030438901762111045,0.34499256699996295,0.7863092084314082,0.8217660091984313,0.7485458252870966,0.87,0.8553440842308437
calibration,dgp2,1200,10,100,5,2,RF,0.7342884522390845,0.026757921402596026,0.3142783660000532,0.7980826684848609,0.8213282930383067,0.8070546698181033,0.8300000000000001,0.8457640943737255
calibration,dgp2,1200,10,100,5,2,SSRF-JS,0.7284881124349466,0.023891413143104653,0.3142783660000532,0.7980826684848609,0.8213282930383067,0.8070546698181033,0.8300000000000001,0.8457640943737255
calibration,dgp2,1200,10,100,5,2,Cal-CV,0.7287102153666017,0.02377388616548035,1.75613687200007,0.7980826684848609,0.8213282930383067,0.8070546698181033,0.8300000000000001,0.8457640943737255
calibration,dgp2,1200,10,100,5,2,Cal-CV-local,0.7304907026730646,0.02417941501523826,1.75613687200007,0.7980826684848609,0.8213282930383067,0.8070546698181033,0.8300000000000001,0.8457640943737255
calibration,dgp2,1200,10,100,5,2,Cal-IJ,0.7285550382619304,0.023825953158546218,0.3751884110001811,0.7980826684848609,0.8213282930383067,0.8070546698181033,0.8300000000000001,0.8457640943737255
calibration,dgp2,1200,10,100,5,3,RF,0.6863504101014493,0.02723322843322014,0.32480740400001196,0.7901082096801335,0.7599619658358747,0.7619637280473744,0.9500000000000001,0.8134153707788291
calibration,dgp2,1200,10,100,5,3,SSRF-JS,0.6892933010069467,0.028959452831435244,0.32480740400001196,0.7901082096801335,0.7599619658358747,0.7619637280473744,0.9500000000000001,0.8134153707788291
calibration,dgp2,1200,10,100,5,3,Cal-CV,0.6901928257550324,0.02975979672842037,1.7757201570000234,0.7901082096801335,0.7599619658358747,0.7619637280473744,0.9500000000000001,0.8134153707788291
calibration,dgp2,1200,10,100,5,3,Cal-CV-local,0.6880580832604393,0.029379447687945447,1.7757201570000234,0.7901082096801335,0.7599619658358747,0.7619637280473744,0.9500000000000001,0.8134153707788291
calibration,dgp2,1200,10,100,5,3,Cal-IJ,0.6901231275675268,0.02970107185823621,0.3838336520000212,0.7901082096801335,0.7599619658358747,0.7619637280473744,0.9500000000000001,0.8134153707788291
calibration,dgp2,1200,10,100,5,4,RF,0.7261234687478497,0.03128193156435073,0.3170044280000184,0.7913356231069117,0.7924652970420273,0.7986512655928771,0.92,0.8376917518661764
calibration,dgp2,1200,10,100,5,4,SSRF-JS,0.7269929390430845,0.03189284874188196,0.3170044280000184,0.7913356231069117,0.7924652970420273,0.7986512655928771,0.92,0.8376917518661764
calibration,dgp2,1200,10,100,5,4,Cal-CV,0.7269713385535139,0.03187861029300175,1.7525814699999955,0.7913356231069117,0.7924652970420273,0.7986512655928771,0.92,0.8376917518661764
calibration,dgp2,1200,10,100,5,4,Cal-CV-local,0.7267248293325447,0.03211664777918305,1.7525814699999955,0.7913356231069117,0.7924652970420273,0.7986512655928771,0.92,0.8376917518661764
calibration,dgp2,1200,10,100,5,4,Cal-IJ,0.7268528233761448,0.03176758234586683,0.3794253099999878,0.7913356231069117,0.7924652970420273,0.7986512655928771,0.92,0.8376917518661764
calibration,dgp2,1200,10,100,5,5,RF,0.7167732963246948,0.02990170870288736,0.3342159729998002,0.765674642008396,0.9292027426813789,0.7071013519273399,0.81,0.9356648128037953
calibration,dgp2,1200,10,100,5,5,SSRF-JS,0.7102703587064758,0.026153028445141332,0.3342159729998002,0.765674642008396,0.9292027426813789,0.7071013519273399,0.81,0.9356648128037953
calibration,dgp2,1200,10,100,5,5,Cal-CV,0.7135697123807665,0.02751933743039144,1.729107164999732,0.765674642008396,0.9292027426813789,0.7071013519273399,0.81,0.9356648128037953
calibration,dgp2,1200,10,100,5,5,Cal-CV-local,0.7134724917695253,0.02708640593639573,1.729107164999732,0.765674642008396,0.9292027426813789,0.7071013519273399,0.81,0.9356648128037953
calibration,dgp2,1200,10,100,5,5,Cal-IJ,0.7104831287307495,0.0270090185021714,0.3970175739998467,0.765674642008396,0.9292027426813789,0.7071013519273399,0.81,0.9356648128037953
calibration,dgp2,1200,10,100,5,6,RF,0.6832043375145014,0.026084578094418692,0.3337057310000091,0.7940128175336939,0.7788529946503244,0.7650054095735597,0.89,0.8167726184289883
calibration,dgp2,1200,10,100,5,6,SSRF-JS,0.6846001965577277,0.025897965276783067,0.3337057310000091,0.7940128175336939,0.7788529946503244,0.7650054095735597,0.89,0.8167726184289883
calibration,dgp2,1200,10,100,5,6,Cal-CV,0.6850339731613289,0.02617353292441759,1.7942641489999005,0.7940128175336939,0.7788529946503244,0.7650054095735597,0.89,0.8167726184289883
calibration,dgp2,1200,10,100,5,6,Cal-CV-local,0.6841762785535193,0.026592431768164573,1.7942641489999005,0.7940128175336939,0.7788529946503244,0.7650054095735597,0.89,0.8167726184289883
calibration,dgp2,1200,10,100,5,6,Cal-IJ,0.6854446428780954,0.026475206249103725,0.3900764169998183,0.7940128175336939,0.7788529946503244,0.7650054095735597,0.89,0.8167726184289883
calibration,dgp2,1200,10,100,5,7,RF,0.7692563095714052,0.028472067347402083,0.30859891999989486,0.791526969016925,0.9239612737762019,0.8565309611559166,0.8300000000000001,0.936291332471219
calibration,dgp2,1200,10,100,5,7,SSRF-JS,0.7635276329796938,0.025490427481483054,0.30859891999989486,0.791526969016925,0.9239612737762019,0.8565309611559166,0.8300000000000001,0.936291332471219
calibration,dgp2,1200,10,100,5,7,Cal-CV,0.7661214174935376,0.026325080902507268,1.7323418910000328,0.791526969016925,0.9239612737762019,0.8565309611559166,0.8300000000000001,0.936291332471219
calibration,dgp2,1200,10,100,5,7,Cal-CV-local,0.7669927223255424,0.026819347825561536,1.7323418910000328,0.791526969016925,0.9239612737762019,0.8565309611559166,0.8300000000000001,0.936291332471219
calibration,dgp2,1200,10,100,5,7,Cal-IJ,0.7643677395218961,0.025447466865375058,0.36759346700000606,0.791526969016925,0.9239612737762019,0.8565309611559166,0.8300000000000001,0.936291332471219
calibration,dgp2,1200,10,100,5,8,RF,0.6070777200468485,0.02927106764446676,0.3137836190003327,0.7895714571468289,0.794436677823668,0.6191479034561762,0.87,0.823709004440333
calibration,dgp2,1200,10,100,5,8,SSRF-JS,0.6037435707734913,0.02840269774088708,0.3137836190003327,0.7895714571468289,0.794436677823668,0.6191479034561762,0.87,0.823709004440333
calibration,dgp2,1200,10,100,5,8,Cal-CV,0.6037913367675135,0.028352465332002277,1.770143619999999,0.7895714571468289,0.794436677823668,0.6191479034561762,0.87,0.823709004440333
calibration,dgp2,1200,10,100,5,8,Cal-CV-local,0.6032782999922605,0.028199779061972484,1.770143619999999,0.7895714571468289,0.794436677823668,0.6191479034561762,0.87,0.823709004440333
calibration,dgp2,1200,10,100,5,8,Cal-IJ,0.6064909283383273,0.033071120514258145,0.37544006000007357,0.7895714571468289,0.794436677823668,0.6191479034561762,0.87,0.823709004440333
calibration,dgp2,1200,10,100,5,9,RF,0.6659754699634125,0.03287132880085222,0.3218363030000546,0.7451711788464724,0.7819860974944599,0.4405207437936979,0.8300000000000001,0.8198876780518035
calibration,dgp2,1200,10,100,5,9,SSRF-JS,0.6577280255581802,0.03066404370848258,0.3218363030000546,0.7451711788464724,0.7819860974944599,0.4405207437936979,0.8300000000000001,0.8198876780518035
calibration,dgp2,1200,10,100,5,9,Cal-CV,0.6580846064424652,0.030275555352671086,1.7239181019999705,0.7451711788464724,0.7819860974944599,0.4405207437936979,0.8300000000000001,0.8198876780518035
calibration,dgp2,1200,10,100,5,9,Cal-CV-local,0.6586248130102316,0.030050283587022043,1.7239181019999705,0.7451711788464724,0.7819860974944599,0.4405207437936979,0.8300000000000001,0.8198876780518035
calibration,dgp2,1200,10,100,5,9,Cal-IJ,0.66465442238324,0.04513883232411798,0.380210279000039,0.7451711788464724,0.7819860974944599,0.4405207437936979,0.8300000000000001,0.8198876780518035
calibration,dgp2,1200,10,100,5,10,RF,0.6415365067926487,0.02880981705764024,0.332510419999835,0.799836017527134,0.8153500083532907,0.8861811636873219,0.8300000000000001,0.8464750748121035
calibration,dgp2,1200,10,100,5,10,SSRF-JS,0.6398913182494531,0.025973668436331213,0.332510419999835,0.799836017527134,0.8153500083532907,0.8861811636873219,0.8300000000000001,0.8464750748121035
calibration,dgp2,1200,10,100,5,10,Cal-CV,0.6397076744546519,0.025913100668895104,1.7646478009996827,0.799836017527134,0.8153500083532907,0.8861811636873219,0.8300000000000001,0.8464750748121035
calibration,dgp2,1200,10,100,5,10,Cal-CV-local,0.6398875014076206,0.026279452215832545,1.7646478009996827,0.799836017527134,0.8153500083532907,0.8861811636873219,0.8300000000000001,0.8464750748121035
calibration,dgp2,1200,10,100,5,10,Cal-IJ,0.6395860804686159,0.026201143641966032,0.39606581699990784,0.799836017527134,0.8153500083532907,0.8861811636873219,0.8300000000000001,0.8464750748121035
calibration,dgp2,1200,10,100,5,11,RF,0.7212455811915196,0.04616993641442664,0.3529954870000438,0.7581393579380291,0.727936963429016,0.526705381327714,0.8200000000000001,0.7630375086582332
calibration,dgp2,1200,10,100,5,11,SSRF-JS,0.7225838731681988,0.04389242592619545,0.3529954870000438,0.7581393579380291,0.727936963429016,0.526705381327714,0.8200000000000001,0.7630375086582332
calibration,dgp2,1200,10,100,5,11,Cal-CV,0.7233945425011977,0.04433228266043602,1.9356222380001782,0.7581393579380291,0.727936963429016,0.526705381327714,0.8200000000000001,0.7630375086582332
calibration,dgp2,1200,10,100,5,11,Cal-CV-local,0.7240090272281581,0.04336210496162452,1.9356222380001782,0.7581393579380291,0.727936963429016,0.526705381327714,0.8200000000000001,0.7630375086582332
calibration,dgp2,1200,10,100,5,11,Cal-IJ,0.733220122752734,0.05120916077807693,0.4183494840003732,0.7581393579380291,0.727936963429016,0.526705381327714,0.8200000000000001,0.7630375086582332
