dataset,n,p,split,B,method,mse,mae,runtime,lam,lam_naive,leaves,n_eff,n_train
diabetes,442,10,12,10,RF,3430.8088958837716,47.57148705096074,0.011597929999879852,0.8862320703427569,0.9484836815252313,48.0,3.5392791895428304,309
diabetes,442,10,12,10,SSRF-JS,3461.866142751818,48.82624792962385,0.011597929999879852,0.8862320703427569,0.9484836815252313,48.0,3.5392791895428304,309
diabetes,442,10,12,10,SSRF,3454.9342247305635,48.872315705192264,0.011597929999879852,0.8862320703427569,0.9484836815252313,48.0,3.5392791895428304,309
diabetes,442,10,12,10,SSRF-naive,3437.2370613443654,48.07165927867994,0.012922927000090567,0.8862320703427569,0.9484836815252313,48.0,3.5392791895428304,309
diabetes,442,10,12,10,SSRF-rob,3444.4538633898505,48.37811428828319,0.019766755000091507,0.8862320703427569,0.9484836815252313,48.0,3.5392791895428304,309
diabetes,442,10,12,25,RF,3385.3263416108143,48.18138684373271,0.030620386000009603,0.9041826859078285,0.9557559006179747,48.32,3.550997823600436,309
diabetes,442,10,12,25,SSRF-JS,3429.7688758097183,49.197927499432865,0.030620386000009603,0.9041826859078285,0.9557559006179747,48.32,3.550997823600436,309
diabetes,442,10,12,25,SSRF,3436.9095353781904,49.317042372578044,0.030620386000009603,0.9041826859078285,0.9557559006179747,48.32,3.550997823600436,309
diabetes,442,10,12,25,SSRF-naive,3400.3091706552937,48.60175279079513,0.03262811000013244,0.9041826859078285,0.9557559006179747,48.32,3.550997823600436,309
diabetes,442,10,12,25,SSRF-rob,3411.0871080276356,48.85084470444077,0.04650679199994556,0.9041826859078285,0.9557559006179747,48.32,3.550997823600436,309
diabetes,442,10,12,25,RF-tuned,3394.4245342701756,48.43128021037366,1.2795848420000766,0.9041826859078285,0.9557559006179747,48.32,3.550997823600436,309
diabetes,442,10,12,25,SSRF-tuned,3429.7688758097183,49.197927499432865,1.3146257129997139,0.9041826859078285,0.9557559006179747,48.32,3.550997823600436,309
diabetes,442,10,12,25,LassoRF,3400.2567710115204,48.467671800625276,0.051785151999865775,0.9041826859078285,0.9557559006179747,48.32,3.550997823600436,309
diabetes,442,10,12,25,GBM,3558.948942364999,48.09514536691372,0.061540372999843385,0.9041826859078285,0.9557559006179747,48.32,3.550997823600436,309
diabetes,442,10,12,100,RF,3560.728053777329,49.49863335995666,0.13016654900002322,0.9056582513476006,0.9568676915090287,48.38,3.5447691371181,309
diabetes,442,10,12,100,SSRF-JS,3604.5823628702647,50.30115538535562,0.13016654900002322,0.9056582513476006,0.9568676915090287,48.38,3.5447691371181,309
diabetes,442,10,12,100,SSRF,3609.714433706762,50.33005880658775,0.13016654900002322,0.9056582513476006,0.9568676915090287,48.38,3.5447691371181,309
diabetes,442,10,12,100,SSRF-naive,3576.2718570246607,49.85463307269997,0.1434103720002895,0.9056582513476006,0.9568676915090287,48.38,3.5447691371181,309
diabetes,442,10,12,100,SSRF-rob,3584.504346425574,50.01185597525454,0.1978126720000546,0.9056582513476006,0.9568676915090287,48.38,3.5447691371181,309
diabetes,442,10,12,100,RF-tuned,3726.1793782499817,49.922944533642564,1.4378147899997202,0.9056582513476006,0.9568676915090287,48.38,3.5447691371181,309
diabetes,442,10,12,100,SSRF-tuned,3759.81080399949,50.93701372412591,1.5902412319996984,0.9056582513476006,0.9568676915090287,48.38,3.5447691371181,309
diabetes,442,10,12,100,LassoRF,3743.3103712248903,50.453079275955496,0.11717546799991396,0.9056582513476006,0.9568676915090287,48.38,3.5447691371181,309
diabetes,442,10,12,100,GBM,4181.503595358925,52.31980934474219,0.10197084299989001,0.9056582513476006,0.9568676915090287,48.38,3.5447691371181,309
diabetes,442,10,12,500,RF,3622.7135386330556,49.6160785606624,0.6380385009997553,0.8994935898243648,0.9545552020119716,48.56,3.5135463344279834,309
diabetes,442,10,12,500,SSRF-JS,3658.7859834474093,50.63051119608814,0.6380385009997553,0.8994935898243648,0.9545552020119716,48.56,3.5135463344279834,309
diabetes,442,10,12,500,SSRF,3662.986021977539,50.707114653860714,0.6380385009997553,0.8994935898243648,0.9545552020119716,48.56,3.5135463344279834,309
diabetes,442,10,12,500,SSRF-naive,3634.071832430078,50.00871480008969,0.6796080690000963,0.8994935898243648,0.9545552020119716,48.56,3.5135463344279834,309
diabetes,442,10,12,500,SSRF-rob,3641.3660464246427,50.25175365996118,0.9531456009999602,0.8994935898243648,0.9545552020119716,48.56,3.5135463344279834,309
diabetes,442,10,12,500,RF-tuned,3533.8694593470364,48.670563481601,1.6631655420001152,0.8994935898243648,0.9545552020119716,48.56,3.5135463344279834,309
diabetes,442,10,12,500,SSRF-tuned,3553.6342391441954,49.138736638882534,2.3483904820000134,0.8994935898243648,0.9545552020119716,48.56,3.5135463344279834,309
diabetes,442,10,12,500,LassoRF,3620.0670307147157,49.58767224501179,0.4879063200000928,0.8994935898243648,0.9545552020119716,48.56,3.5135463344279834,309
diabetes,442,10,12,500,GBM,3728.6130578747275,49.59711611386601,0.06771434300026158,0.8994935898243648,0.9545552020119716,48.56,3.5135463344279834,309
diabetes,442,10,13,5,RF,3228.79212794594,46.46040469138214,0.007979183999850648,0.8924278962971659,0.9498926517810629,48.2,3.5556507379326607,309
diabetes,442,10,13,5,SSRF-JS,3190.298697839107,46.85802603670174,0.007979183999850648,0.8924278962971659,0.9498926517810629,48.2,3.5556507379326607,309
diabetes,442,10,13,5,SSRF,3191.8826418410617,46.91888539021993,0.007979183999850648,0.8924278962971659,0.9498926517810629,48.2,3.5556507379326607,309
diabetes,442,10,13,5,SSRF-naive,3203.16034713614,46.60638833296992,0.006973013999868272,0.8924278962971659,0.9498926517810629,48.2,3.5556507379326607,309
diabetes,442,10,13,5,SSRF-rob,3199.119553939073,46.78310273681973,0.010182050000366871,0.8924278962971659,0.9498926517810629,48.2,3.5556507379326607,309
diabetes,442,10,13,10,RF,3721.784918575895,49.701468552333225,0.01231345499991221,0.8960401127908607,0.9529795596705656,48.2,3.5150115577468766,309
diabetes,442,10,13,10,SSRF-JS,3786.6404806101405,50.72285201816403,0.01231345499991221,0.8960401127908607,0.9529795596705656,48.2,3.5150115577468766,309
diabetes,442,10,13,10,SSRF,3794.9940762374886,50.800175879296326,0.01231345499991221,0.8960401127908607,0.9529795596705656,48.2,3.5150115577468766,309
diabetes,442,10,13,10,SSRF-naive,3743.495696191323,50.03955198685704,0.013378067999838095,0.8960401127908607,0.9529795596705656,48.2,3.5150115577468766,309
diabetes,442,10,13,10,SSRF-rob,3764.227268270554,50.38243760049657,0.019855601000017487,0.8960401127908607,0.9529795596705656,48.2,3.5150115577468766,309
diabetes,442,10,13,25,RF,3411.1618143650685,47.36625883974004,0.030359469999893918,0.8969035185895282,0.9530322625772427,49.04,3.478389047621368,309
diabetes,442,10,13,25,SSRF-JS,3487.714236301207,48.567996290349754,0.030359469999893918,0.8969035185895282,0.9530322625772427,49.04,3.478389047621368,309
diabetes,442,10,13,25,SSRF,3490.2397512591915,48.62059373394022,0.030359469999893918,0.8969035185895282,0.9530322625772427,49.04,3.478389047621368,309
diabetes,442,10,13,25,SSRF-naive,3440.141138409783,47.87807583884335,0.033189552999829175,0.8969035185895282,0.9530322625772427,49.04,3.478389047621368,309
diabetes,442,10,13,25,SSRF-rob,3455.4507687470086,48.1214543283633,0.04904858999998396,0.8969035185895282,0.9530322625772427,49.04,3.478389047621368,309
diabetes,442,10,13,25,RF-tuned,3645.566514003721,48.23119457145869,1.2212974680001025,0.8969035185895282,0.9530322625772427,49.04,3.478389047621368,309
diabetes,442,10,13,25,SSRF-tuned,3649.4775873809167,49.70369386096595,1.258952422999755,0.8969035185895282,0.9530322625772427,49.04,3.478389047621368,309
diabetes,442,10,13,25,LassoRF,3529.00644715354,48.96530993084654,0.05061197499981063,0.8969035185895282,0.9530322625772427,49.04,3.478389047621368,309
diabetes,442,10,13,25,GBM,3870.7542558447894,48.56953885055793,0.06157878499971048,0.8969035185895282,0.9530322625772427,49.04,3.478389047621368,309
diabetes,442,10,13,100,RF,3331.71178317005,48.52058040664431,0.11975345600012588,0.8911361380812095,0.9507962047224215,48.57,3.515885973383475,309
diabetes,442,10,13,100,SSRF-JS,3432.164278375651,49.6767574351673,0.11975345600012588,0.8911361380812095,0.9507962047224215,48.57,3.515885973383475,309
diabetes,442,10,13,100,SSRF,3443.9464513788444,49.80661066934352,0.11975345600012588,0.8911361380812095,0.9507962047224215,48.57,3.515885973383475,309
diabetes,442,10,13,100,SSRF-naive,3369.9014113634576,48.97430923936015,0.13130076800007373,0.8911361380812095,0.9507962047224215,48.57,3.515885973383475,309
diabetes,442,10,13,100,SSRF-rob,3393.6132850164695,49.24588275904812,0.19779243200036944,0.8911361380812095,0.9507962047224215,48.57,3.515885973383475,309
diabetes,442,10,13,100,RF-tuned,3227.042781321291,47.62984326194857,1.2958892649999143,0.8911361380812095,0.9507962047224215,48.57,3.515885973383475,309
diabetes,442,10,13,100,SSRF-tuned,3241.7265074357497,48.10847033753404,1.4454886889998306,0.8911361380812095,0.9507962047224215,48.57,3.515885973383475,309
diabetes,442,10,13,100,LassoRF,3267.3250410803867,48.291775656190964,0.11466874600000665,0.8911361380812095,0.9507962047224215,48.57,3.515885973383475,309
diabetes,442,10,13,100,GBM,3448.6628332719833,48.71791526859603,0.04429557200001,0.8911361380812095,0.9507962047224215,48.57,3.515885973383475,309
diabetes,442,10,13,500,RF,3277.435204503279,46.11002821693761,0.6058324239998001,0.8946680365967885,0.9522561471690139,48.588,3.5057137632167543,309
diabetes,442,10,13,500,SSRF-JS,3349.1117272681818,46.865005485726925,0.6058324239998001,0.8946680365967885,0.9522561471690139,48.588,3.5057137632167543,309
diabetes,442,10,13,500,SSRF,3354.172096592138,46.90843006821848,0.6058324239998001,0.8946680365967885,0.9522561471690139,48.588,3.5057137632167543,309
diabetes,442,10,13,500,SSRF-naive,3302.659783514419,46.37596965546791,0.6546005019999939,0.8946680365967885,0.9522561471690139,48.588,3.5057137632167543,309
diabetes,442,10,13,500,SSRF-rob,3321.2409341432563,46.587563001542954,0.9909449469996616,0.8946680365967885,0.9522561471690139,48.588,3.5057137632167543,309
diabetes,442,10,13,500,RF-tuned,3313.5087761205923,46.506183696179356,1.6953278930000124,0.8946680365967885,0.9522561471690139,48.588,3.5057137632167543,309
diabetes,442,10,13,500,SSRF-tuned,3319.7316206403607,46.379585094529965,2.4391239070000665,0.8946680365967885,0.9522561471690139,48.588,3.5057137632167543,309
diabetes,442,10,13,500,LassoRF,3286.3347212185968,46.22857472432014,0.4764272070001425,0.8946680365967885,0.9522561471690139,48.588,3.5057137632167543,309
diabetes,442,10,13,500,GBM,3513.063840513375,46.917280074145594,0.10445112399975187,0.8946680365967885,0.9522561471690139,48.588,3.5057137632167543,309
diabetes,442,10,14,5,RF,3135.6269236524245,44.54803957946815,0.006659163999756856,0.8919403025619618,0.9521553405605603,48.8,3.485800490319613,309
diabetes,442,10,14,5,SSRF-JS,3117.3584138352685,44.64272807958949,0.006659163999756856,0.8919403025619618,0.9521553405605603,48.8,3.485800490319613,309
diabetes,442,10,14,5,SSRF,3104.884565571247,44.62198011277729,0.006659163999756856,0.8919403025619618,0.9521553405605603,48.8,3.485800490319613,309
diabetes,442,10,14,5,SSRF-naive,3118.297870042959,44.40831841554029,0.012729986000067584,0.8919403025619618,0.9521553405605603,48.8,3.485800490319613,309
diabetes,442,10,14,5,SSRF-rob,3115.9391563313025,44.42105240123095,0.014441828000144596,0.8919403025619618,0.9521553405605603,48.8,3.485800490319613,309
diabetes,442,10,14,10,RF,3105.5232330876916,45.2630179615706,0.012807532999886462,0.8890051413922828,0.9508333458186042,49.2,3.4418303294489907,309
diabetes,442,10,14,10,SSRF-JS,3148.807665848223,46.04186100083865,0.012807532999886462,0.8890051413922828,0.9508333458186042,49.2,3.4418303294489907,309
diabetes,442,10,14,10,SSRF,3135.4920763078317,45.918840423750595,0.012807532999886462,0.8890051413922828,0.9508333458186042,49.2,3.4418303294489907,309
diabetes,442,10,14,10,SSRF-naive,3120.284857483872,45.51451699534584,0.014470518000052834,0.8890051413922828,0.9508333458186042,49.2,3.4418303294489907,309
diabetes,442,10,14,10,SSRF-rob,3130.4612664658607,45.725514463382595,0.019552557000224624,0.8890051413922828,0.9508333458186042,49.2,3.4418303294489907,309
diabetes,442,10,14,25,RF,3327.7734590573755,45.316900910284375,0.03339184299966291,0.8903246674261712,0.9505338447223121,48.12,3.5505951739746338,309
diabetes,442,10,14,25,SSRF-JS,3402.2823244661945,46.562989609359164,0.03339184299966291,0.8903246674261712,0.9505338447223121,48.12,3.5505951739746338,309
diabetes,442,10,14,25,SSRF,3403.848464538416,46.63488580839202,0.03339184299966291,0.8903246674261712,0.9505338447223121,48.12,3.5505951739746338,309
diabetes,442,10,14,25,SSRF-naive,3350.4574240907436,45.81483931323376,0.03678754300017317,0.8903246674261712,0.9505338447223121,48.12,3.5505951739746338,309
diabetes,442,10,14,25,SSRF-rob,3374.228493918319,46.14699716949814,0.05072715200003586,0.8903246674261712,0.9505338447223121,48.12,3.5505951739746338,309
diabetes,442,10,14,25,RF-tuned,3160.4634749906186,43.348242473483076,1.2527216620001127,0.8903246674261712,0.9505338447223121,48.12,3.5505951739746338,309
diabetes,442,10,14,25,SSRF-tuned,3575.9598032511726,47.76931190526754,1.294387605999873,0.8903246674261712,0.9505338447223121,48.12,3.5505951739746338,309
diabetes,442,10,14,25,LassoRF,3058.2044526530626,43.48647974142553,0.04823946800024714,0.8903246674261712,0.9505338447223121,48.12,3.5505951739746338,309
diabetes,442,10,14,25,GBM,3114.332167057386,42.73407666808107,0.08545079699979397,0.8903246674261712,0.9505338447223121,48.12,3.5505951739746338,309
diabetes,442,10,14,100,RF,3301.296195825201,47.52737873363062,0.11905606000027547,0.8933289419174041,0.9518378655153131,48.49,3.506997535201887,309
diabetes,442,10,14,100,SSRF-JS,3337.5343216131273,48.32057079627614,0.11905606000027547,0.8933289419174041,0.9518378655153131,48.49,3.506997535201887,309
diabetes,442,10,14,100,SSRF,3343.486557595554,48.389106945109084,0.11905606000027547,0.8933289419174041,0.9518378655153131,48.49,3.506997535201887,309
diabetes,442,10,14,100,SSRF-naive,3311.6581577974534,47.80245045111013,0.1366556570001194,0.8933289419174041,0.9518378655153131,48.49,3.506997535201887,309
diabetes,442,10,14,100,SSRF-rob,3320.499069571955,48.01139043070786,0.19053911499986498,0.8933289419174041,0.9518378655153131,48.49,3.506997535201887,309
diabetes,442,10,14,100,RF-tuned,3289.4231007532694,47.34071622190515,1.3153478750000431,0.8933289419174041,0.9518378655153131,48.49,3.506997535201887,309
diabetes,442,10,14,100,SSRF-tuned,3337.5343216131273,48.32057079627614,1.4385041100003946,0.8933289419174041,0.9518378655153131,48.49,3.506997535201887,309
diabetes,442,10,14,100,LassoRF,3248.1879333083643,47.062164046142975,0.12355370299974311,0.8933289419174041,0.9518378655153131,48.49,3.506997535201887,309
diabetes,442,10,14,100,GBM,3339.08754013798,47.430805978919146,0.05304364699986763,0.8933289419174041,0.9518378655153131,48.49,3.506997535201887,309
diabetes,442,10,14,500,RF,2916.930890373898,43.39557589432289,0.6166487589998724,0.8921453660792026,0.951135302823235,48.482,3.5075060361435004,309
diabetes,442,10,14,500,SSRF-JS,2973.7991089227553,44.38297514928419,0.6166487589998724,0.8921453660792026,0.951135302823235,48.482,3.5075060361435004,309
diabetes,442,10,14,500,SSRF,2977.6066248747625,44.438777984420035,0.6166487589998724,0.8921453660792026,0.951135302823235,48.482,3.5075060361435004,309
diabetes,442,10,14,500,SSRF-naive,2935.141133924281,43.772420771924516,0.6677150330001496,0.8921453660792026,0.951135302823235,48.482,3.5075060361435004,309
diabetes,442,10,14,500,SSRF-rob,2948.6268682855084,43.99306117000776,1.014297132000138,0.8921453660792026,0.951135302823235,48.482,3.5075060361435004,309
diabetes,442,10,14,500,RF-tuned,2923.2313436771447,44.22498571349347,1.667968978999852,0.8921453660792026,0.951135302823235,48.482,3.5075060361435004,309
diabetes,442,10,14,500,SSRF-tuned,2968.8568299708777,44.65295264757186,2.2847535010000684,0.8921453660792026,0.951135302823235,48.482,3.5075060361435004,309
diabetes,442,10,14,500,LassoRF,2865.14512536702,43.250157209703474,0.5128741469998204,0.8921453660792026,0.951135302823235,48.482,3.5075060361435004,309
diabetes,442,10,14,500,GBM,3016.7161000479086,44.68288998021075,0.07692959899986818,0.8921453660792026,0.951135302823235,48.482,3.5075060361435004,309
diabetes,442,10,15,5,RF,3624.35131812856,47.5815634323905,0.006760217999726592,0.8991824687124405,0.9556194024264911,48.8,3.4548298724788054,309
diabetes,442,10,15,5,SSRF-JS,3593.4761268089987,48.07122178830952,0.006760217999726592,0.8991824687124405,0.9556194024264911,48.8,3.4548298724788054,309
diabetes,442,10,15,5,SSRF,3580.571975649587,48.046340071487506,0.006760217999726592,0.8991824687124405,0.9556194024264911,48.8,3.4548298724788054,309
diabetes,442,10,15,5,SSRF-naive,3604.0947360664104,47.711140794554574,0.006707668999752059,0.8991824687124405,0.9556194024264911,48.8,3.4548298724788054,309
diabetes,442,10,15,5,SSRF-rob,3595.4920500524845,47.773796190363804,0.010576432000107161,0.8991824687124405,0.9556194024264911,48.8,3.4548298724788054,309
diabetes,442,10,15,10,RF,2815.1623951723845,44.87252237737201,0.013266556999951717,0.8932232519148039,0.9501438863305651,48.5,3.569113209175421,309
diabetes,442,10,15,10,SSRF-JS,2856.931291424891,45.291706706661316,0.013266556999951717,0.8932232519148039,0.9501438863305651,48.5,3.569113209175421,309
diabetes,442,10,15,10,SSRF,2862.0850029029134,45.419975939146724,0.013266556999951717,0.8932232519148039,0.9501438863305651,48.5,3.569113209175421,309
diabetes,442,10,15,10,SSRF-naive,2826.1540163258655,45.00920169121085,0.013843095999618527,0.8932232519148039,0.9501438863305651,48.5,3.569113209175421,309
diabetes,442,10,15,10,SSRF-rob,2838.490683440533,45.128643577769004,0.02001130500002546,0.8932232519148039,0.9501438863305651,48.5,3.569113209175421,309
diabetes,442,10,15,25,RF,2728.4442059834664,42.40462203126865,0.030880969999998342,0.8886820673654754,0.9494925875690169,48.08,3.5267508880644667,309
diabetes,442,10,15,25,SSRF-JS,2806.6536409432715,43.81115948556808,0.030880969999998342,0.8886820673654754,0.9494925875690169,48.08,3.5267508880644667,309
diabetes,442,10,15,25,SSRF,2818.569656470444,43.96409256163886,0.030880969999998342,0.8886820673654754,0.9494925875690169,48.08,3.5267508880644667,309
diabetes,442,10,15,25,SSRF-naive,2755.6859678229616,42.95221588959844,0.03379043599989018,0.8886820673654754,0.9494925875690169,48.08,3.5267508880644667,309
diabetes,442,10,15,25,SSRF-rob,2774.8144036076324,43.302200285929715,0.04951092900000731,0.8886820673654754,0.9494925875690169,48.08,3.5267508880644667,309
diabetes,442,10,15,25,RF-tuned,2915.995661840798,43.73486692962901,1.2789229680001881,0.8886820673654754,0.9494925875690169,48.08,3.5267508880644667,309
diabetes,442,10,15,25,SSRF-tuned,2860.207437388998,43.52325823390806,1.3151522130001467,0.8886820673654754,0.9494925875690169,48.08,3.5267508880644667,309
diabetes,442,10,15,25,LassoRF,2761.9040653633774,42.20185440652703,0.05011006400036422,0.8886820673654754,0.9494925875690169,48.08,3.5267508880644667,309
diabetes,442,10,15,25,GBM,2902.941196880626,44.02387497127236,0.05848043200012398,0.8886820673654754,0.9494925875690169,48.08,3.5267508880644667,309
diabetes,442,10,15,100,RF,3629.327450865287,49.892179439399364,0.1376813330002733,0.895436327990911,0.9523004054718608,48.6,3.5267779520383606,309
diabetes,442,10,15,100,SSRF-JS,3760.0537827569233,51.28600966481118,0.1376813330002733,0.895436327990911,0.9523004054718608,48.6,3.5267779520383606,309
diabetes,442,10,15,100,SSRF,3759.7249639737097,51.309783460462874,0.1376813330002733,0.895436327990911,0.9523004054718608,48.6,3.5267779520383606,309
diabetes,442,10,15,100,SSRF-naive,3682.9879350334354,50.52598451410912,0.1486182179996831,0.895436327990911,0.9523004054718608,48.6,3.5267779520383606,309
diabetes,442,10,15,100,SSRF-rob,3716.5809544864032,50.86742627090429,0.2129874369998106,0.895436327990911,0.9523004054718608,48.6,3.5267779520383606,309
diabetes,442,10,15,100,RF-tuned,3621.6660778451883,49.80871083591361,1.3335804509997615,0.895436327990911,0.9523004054718608,48.6,3.5267779520383606,309
diabetes,442,10,15,100,SSRF-tuned,3760.0537827569233,51.28600966481118,1.4614381769997635,0.895436327990911,0.9523004054718608,48.6,3.5267779520383606,309
diabetes,442,10,15,100,LassoRF,3682.7241571785357,50.34330416009329,0.11280840599965813,0.895436327990911,0.9523004054718608,48.6,3.5267779520383606,309
diabetes,442,10,15,100,GBM,3702.916482001913,49.72839750793637,0.04423187300017162,0.895436327990911,0.9523004054718608,48.6,3.5267779520383606,309
diabetes,442,10,15,500,RF,3536.4911703141206,48.57578267175599,0.6106722160002391,0.9021206244759411,0.9556284350314072,48.544,3.5132747661702792,309
diabetes,442,10,15,500,SSRF-JS,3547.6851243447622,49.31452233333454,0.6106722160002391,0.9021206244759411,0.9556284350314072,48.544,3.5132747661702792,309
diabetes,442,10,15,500,SSRF,3548.5615529177308,49.358821902301116,0.6106722160002391,0.9021206244759411,0.9556284350314072,48.544,3.5132747661702792,309
diabetes,442,10,15,500,SSRF-naive,3535.976604781698,48.82238689026253,0.6808214580000822,0.9021206244759411,0.9556284350314072,48.544,3.5132747661702792,309
diabetes,442,10,15,500,SSRF-rob,3539.430526317388,49.00891029730327,1.0380785229999674,0.9021206244759411,0.9556284350314072,48.544,3.5132747661702792,309
diabetes,442,10,15,500,RF-tuned,3534.4670967424677,48.4113428712166,1.7306744160000562,0.9021206244759411,0.9556284350314072,48.544,3.5132747661702792,309
diabetes,442,10,15,500,SSRF-tuned,3548.3243926673963,48.92048570480161,2.4087662420001834,0.9021206244759411,0.9556284350314072,48.544,3.5132747661702792,309
diabetes,442,10,15,500,LassoRF,3549.402302514288,49.10147247758565,0.4584073199998784,0.9021206244759411,0.9556284350314072,48.544,3.5132747661702792,309
diabetes,442,10,15,500,GBM,3910.9758863843654,49.37139520511282,0.12382413700015604,0.9021206244759411,0.9556284350314072,48.544,3.5132747661702792,309
diabetes,442,10,16,5,RF,4029.6051577583894,51.47894199785177,0.006576231000053667,0.8948616363457184,0.9508173343520614,49.6,3.4600103656307684,309
diabetes,442,10,16,5,SSRF-JS,4053.6512138521407,52.29560865544159,0.006576231000053667,0.8948616363457184,0.9508173343520614,49.6,3.4600103656307684,309
diabetes,442,10,16,5,SSRF,4044.161515669568,52.25851865095647,0.006576231000053667,0.8948616363457184,0.9508173343520614,49.6,3.4600103656307684,309
diabetes,442,10,16,5,SSRF-naive,4039.215825619555,51.893686885093146,0.007765849999941565,0.8948616363457184,0.9508173343520614,49.6,3.4600103656307684,309
diabetes,442,10,16,5,SSRF-rob,4041.4388895810616,52.05771730408965,0.011522578000040085,0.8948616363457184,0.9508173343520614,49.6,3.4600103656307684,309
diabetes,442,10,16,10,RF,3245.1053591063123,46.418717030671914,0.014018346999819187,0.8880633768705062,0.9498157965584321,49.6,3.4264027412631872,309
diabetes,442,10,16,10,SSRF-JS,3353.8767605682,47.550215053392904,0.014018346999819187,0.8880633768705062,0.9498157965584321,49.6,3.4264027412631872,309
diabetes,442,10,16,10,SSRF,3348.904802924339,47.51286752238644,0.014018346999819187,0.8880633768705062,0.9498157965584321,49.6,3.4264027412631872,309
diabetes,442,10,16,10,SSRF-naive,3284.8841757760924,46.88906635150754,0.014125082000191469,0.8880633768705062,0.9498157965584321,49.6,3.4264027412631872,309
diabetes,442,10,16,10,SSRF-rob,3308.711565544855,47.12178619564172,0.020326165000369656,0.8880633768705062,0.9498157965584321,49.6,3.4264027412631872,309
diabetes,442,10,16,25,RF,3393.7557868261188,48.93102849114127,0.030823101999885694,0.886022921064819,0.9482240973997499,48.8,3.5220902174979796,309
diabetes,442,10,16,25,SSRF-JS,3549.4765899007366,50.24801972535115,0.030823101999885694,0.886022921064819,0.9482240973997499,48.8,3.5220902174979796,309
diabetes,442,10,16,25,SSRF,3564.828421792691,50.31488822175326,0.030823101999885694,0.886022921064819,0.9482240973997499,48.8,3.5220902174979796,309
diabetes,442,10,16,25,SSRF-naive,3459.818393588854,49.447488095856485,0.032908149999911984,0.886022921064819,0.9482240973997499,48.8,3.5220902174979796,309
diabetes,442,10,16,25,SSRF-rob,3499.60743187697,49.813810598680156,0.047775704999821755,0.886022921064819,0.9482240973997499,48.8,3.5220902174979796,309
diabetes,442,10,16,25,RF-tuned,3338.0054124449116,47.669556920025705,1.3282505009997294,0.886022921064819,0.9482240973997499,48.8,3.5220902174979796,309
diabetes,442,10,16,25,SSRF-tuned,3433.7005919812445,48.487567289309844,1.364023000999623,0.886022921064819,0.9482240973997499,48.8,3.5220902174979796,309
diabetes,442,10,16,25,LassoRF,3339.3197615251524,47.682611292557624,0.04768363799985309,0.886022921064819,0.9482240973997499,48.8,3.5220902174979796,309
diabetes,442,10,16,25,GBM,3569.673130337818,49.31777236254957,0.044988955999997415,0.886022921064819,0.9482240973997499,48.8,3.5220902174979796,309
diabetes,442,10,16,100,RF,3388.3050146822375,47.35931332118174,0.12487916600002791,0.9009290722085243,0.9552239380268489,48.35,3.5078471884058384,309
diabetes,442,10,16,100,SSRF-JS,3420.18423055644,48.407751333167795,0.12487916600002791,0.9009290722085243,0.9552239380268489,48.35,3.5078471884058384,309
diabetes,442,10,16,100,SSRF,3424.4460936386513,48.46550369839417,0.12487916600002791,0.9009290722085243,0.9552239380268489,48.35,3.5078471884058384,309
diabetes,442,10,16,100,SSRF-naive,3396.642788059643,47.77489294989471,0.13313158599976305,0.9009290722085243,0.9552239380268489,48.35,3.5078471884058384,309
diabetes,442,10,16,100,SSRF-rob,3405.238478632601,48.04280563055001,0.19209044099989114,0.9009290722085243,0.9552239380268489,48.35,3.5078471884058384,309
diabetes,442,10,16,100,RF-tuned,3468.918933225033,48.34450452701017,1.3146110800003044,0.9009290722085243,0.9552239380268489,48.35,3.5078471884058384,309
diabetes,442,10,16,100,SSRF-tuned,3480.847122716137,48.995260473786004,1.4635223620002762,0.9009290722085243,0.9552239380268489,48.35,3.5078471884058384,309
diabetes,442,10,16,100,LassoRF,3432.32712185504,48.175288893005806,0.1270317809999142,0.9009290722085243,0.9552239380268489,48.35,3.5078471884058384,309
diabetes,442,10,16,100,GBM,3600.2922050838965,49.3015335056506,0.05128435899996475,0.9009290722085243,0.9552239380268489,48.35,3.5078471884058384,309
diabetes,442,10,16,500,RF,3430.579659588143,47.22282470933413,0.6288416809998125,0.9013550395291539,0.9552510846049401,48.546,3.5162112435540376,309
diabetes,442,10,16,500,SSRF-JS,3481.5821316761603,48.11037202793066,0.6288416809998125,0.9013550395291539,0.9552510846049401,48.546,3.5162112435540376,309
diabetes,442,10,16,500,SSRF,3487.281899222719,48.172511415657404,0.6288416809998125,0.9013550395291539,0.9552510846049401,48.546,3.5162112435540376,309
diabetes,442,10,16,500,SSRF-naive,3448.6547215206388,47.61613599210993,0.6720845809995808,0.9013550395291539,0.9552510846049401,48.546,3.5162112435540376,309
diabetes,442,10,16,500,SSRF-rob,3461.218219316678,47.824165513567294,0.9775138359996163,0.9013550395291539,0.9552510846049401,48.546,3.5162112435540376,309
diabetes,442,10,16,500,RF-tuned,3442.1537504677794,47.042979102772215,1.6870424019998609,0.9013550395291539,0.9552510846049401,48.546,3.5162112435540376,309
diabetes,442,10,16,500,SSRF-tuned,3493.1292401515752,47.69271154443963,2.40643369099962,0.9013550395291539,0.9552510846049401,48.546,3.5162112435540376,309
diabetes,442,10,16,500,LassoRF,3437.8721617595943,47.20789750559367,0.49704206400019757,0.9013550395291539,0.9552510846049401,48.546,3.5162112435540376,309
